"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Visual test of login page with ignored area","tests","Fri Jan 24 01:36:58 GMT 2025","skipped","Fri Jan 24 01:36:58 GMT 2025","TestVisual","visual_test","",""
"Search for an existing project","0","Search for existing project test","tests","Fri Jan 24 01:37:23 GMT 2025","broken","Fri Jan 24 01:37:23 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_d","tests","Fri Jan 24 01:35:21 GMT 2025","skipped","Fri Jan 24 01:35:21 GMT 2025","TestDependencyExample","dependency_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Fri Jan 24 01:35:54 GMT 2025","skipped","Fri Jan 24 01:35:54 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri Jan 24 01:36:49 GMT 2025","broken","Fri Jan 24 01:36:49 GMT 2025","TestWorkspaces","workspaces_test","",""
"Create new Workspace","0","Create new workspace test","tests","Fri Jan 24 01:35:15 GMT 2025","broken","Fri Jan 24 01:35:15 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Verify email count in user inbox","tests","Fri Jan 24 01:35:21 GMT 2025","skipped","Fri Jan 24 01:35:21 GMT 2025","TestEmail","email_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri Jan 24 01:37:56 GMT 2025","broken","Fri Jan 24 01:37:56 GMT 2025","TestWorkspaces","workspaces_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri Jan 24 01:37:06 GMT 2025","broken","Fri Jan 24 01:37:06 GMT 2025","TestWorkspaces","workspaces_test","",""
"Forgot password with a valid email address","10080","Forgot Password with valid email test","Custom parent suite","Fri Jan 24 01:35:40 GMT 2025","broken","Fri Jan 24 01:35:50 GMT 2025","Custom sub suite","Custom suite","",""
"Exception catching","10245","Exception test","Custom parent suite","Fri Jan 24 01:35:56 GMT 2025","broken","Fri Jan 24 01:36:06 GMT 2025","Custom sub suite","Custom suite","",""
"","0","test_c","tests","Fri Jan 24 01:35:21 GMT 2025","skipped","Fri Jan 24 01:35:21 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Visual test of login page","tests","Fri Jan 24 01:36:58 GMT 2025","skipped","Fri Jan 24 01:36:58 GMT 2025","TestVisual","visual_test","",""
"invalid login","10250","Login with invalid credentials test","tests","Fri Jan 24 01:36:19 GMT 2025","broken","Fri Jan 24 01:36:30 GMT 2025","TestLogin","login_test","",""
"Skip Test example","0","Skipped test example","tests","Fri Jan 24 01:36:58 GMT 2025","skipped","Fri Jan 24 01:36:58 GMT 2025","TestLogin","login_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri Jan 24 01:36:33 GMT 2025","broken","Fri Jan 24 01:36:33 GMT 2025","TestWorkspaces","workspaces_test","",""
"valid login","10564","Login with valid credentials test","tests","Fri Jan 24 01:36:28 GMT 2025","broken","Fri Jan 24 01:36:39 GMT 2025","TestLogin","login_test","",""
"","0","Visual test of login page element","tests","Fri Jan 24 01:36:58 GMT 2025","skipped","Fri Jan 24 01:36:58 GMT 2025","TestVisual","visual_test","",""
"","0","test_b","tests","Fri Jan 24 01:35:21 GMT 2025","skipped","Fri Jan 24 01:35:21 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","test_a","tests","Fri Jan 24 01:38:28 GMT 2025","skipped","Fri Jan 24 01:38:28 GMT 2025","TestDependencyExample","dependency_test","",""
"Log out from app","10125","Logout of system test","tests","Fri Jan 24 01:36:45 GMT 2025","broken","Fri Jan 24 01:36:55 GMT 2025","TestLogin","login_test","",""
"
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        ","0","test_e","tests","Fri Jan 24 01:38:28 GMT 2025","skipped","Fri Jan 24 01:38:28 GMT 2025","TestDependencyExample","dependency_class_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri Jan 24 01:35:44 GMT 2025","broken","Fri Jan 24 01:35:44 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Verify population amounts","tests","Fri Jan 24 01:38:28 GMT 2025","skipped","Fri Jan 24 01:38:28 GMT 2025","TestDatabaseExample","db_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Fri Jan 24 01:37:39 GMT 2025","broken","Fri Jan 24 01:37:39 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Verify email content","tests","Fri Jan 24 01:35:21 GMT 2025","skipped","Fri Jan 24 01:35:21 GMT 2025","TestEmail","email_test","",""
"invalid login","10153","Login with invalid credentials test","tests","Fri Jan 24 01:36:03 GMT 2025","broken","Fri Jan 24 01:36:13 GMT 2025","TestLogin","login_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri Jan 24 01:38:12 GMT 2025","broken","Fri Jan 24 01:38:12 GMT 2025","TestWorkspaces","workspaces_test","",""
