"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Oct 20 01:13:21 GMT 2023","Fri Oct 20 01:13:21 GMT 2023","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"broken","Fri Oct 20 01:09:40 GMT 2023","Fri Oct 20 01:09:40 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Fri Oct 20 01:11:11 GMT 2023","Fri Oct 20 01:11:11 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Fri Oct 20 01:10:54 GMT 2023","Fri Oct 20 01:10:54 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Fri Oct 20 01:10:13 GMT 2023","Fri Oct 20 01:10:13 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"skipped","Fri Oct 20 01:13:21 GMT 2023","Fri Oct 20 01:13:21 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"broken","Fri Oct 20 01:12:54 GMT 2023","Fri Oct 20 01:13:04 GMT 2023","10312","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"broken","Fri Oct 20 01:11:28 GMT 2023","Fri Oct 20 01:11:28 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Fri Oct 20 01:10:30 GMT 2023","Fri Oct 20 01:10:30 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Fri Oct 20 01:09:29 GMT 2023","Fri Oct 20 01:09:39 GMT 2023","10086","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Oct 20 01:09:17 GMT 2023","Fri Oct 20 01:09:27 GMT 2023","10331","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Oct 20 01:09:57 GMT 2023","Fri Oct 20 01:09:57 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Fri Oct 20 01:11:49 GMT 2023","Fri Oct 20 01:11:59 GMT 2023","10317","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Fri Oct 20 01:13:10 GMT 2023","Fri Oct 20 01:13:20 GMT 2023","10305","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"skipped","Fri Oct 20 01:13:21 GMT 2023","Fri Oct 20 01:13:21 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"skipped","Fri Oct 20 01:13:21 GMT 2023","Fri Oct 20 01:13:21 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"broken","Fri Oct 20 01:12:05 GMT 2023","Fri Oct 20 01:12:15 GMT 2023","10310","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Fri Oct 20 01:12:21 GMT 2023","Fri Oct 20 01:12:32 GMT 2023","10334","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Fri Oct 20 01:08:38 GMT 2023","Fri Oct 20 01:08:38 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Fri Oct 20 01:08:56 GMT 2023","Fri Oct 20 01:08:56 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
