"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sat Jun 14 01:51:57 GMT 2025","broken","Sat Jun 14 01:51:57 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Verify email content","tests","Sat Jun 14 01:51:26 GMT 2025","skipped","Sat Jun 14 01:51:26 GMT 2025","TestEmail","email_test","",""
"","0","Verify population amounts","tests","Sat Jun 14 01:52:31 GMT 2025","skipped","Sat Jun 14 01:52:31 GMT 2025","TestDatabaseExample","db_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Sat Jun 14 01:51:40 GMT 2025","skipped","Sat Jun 14 01:51:40 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","0","Login with invalid credentials test","tests","Sat Jun 14 01:51:39 GMT 2025","broken","Sat Jun 14 01:51:39 GMT 2025","TestLogin","login_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sat Jun 14 01:52:23 GMT 2025","broken","Sat Jun 14 01:52:23 GMT 2025","TestWorkspaces","workspaces_test","",""
"Log out from app","0","Logout of system test","tests","Sat Jun 14 01:52:02 GMT 2025","broken","Sat Jun 14 01:52:02 GMT 2025","TestLogin","login_test","",""
"","0","Get OTP code from email","tests","Sat Jun 14 01:51:26 GMT 2025","skipped","Sat Jun 14 01:51:26 GMT 2025","TestEmail","email_test","",""
"Skip Test example","0","Skipped test example","tests","Sat Jun 14 01:52:06 GMT 2025","skipped","Sat Jun 14 01:52:06 GMT 2025","TestLogin","login_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Sat Jun 14 01:52:19 GMT 2025","broken","Sat Jun 14 01:52:19 GMT 2025","TestWorkspaces","workspaces_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sat Jun 14 01:51:43 GMT 2025","broken","Sat Jun 14 01:51:43 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page element","tests","Sat Jun 14 01:52:06 GMT 2025","skipped","Sat Jun 14 01:52:06 GMT 2025","TestVisual","visual_test","",""
"Exception catching","10021","Exception test","Custom parent suite","Sat Jun 14 01:51:42 GMT 2025","broken","Sat Jun 14 01:51:52 GMT 2025","Custom sub suite","Custom suite","",""
"","0","test_c","tests","Sat Jun 14 01:51:26 GMT 2025","skipped","Sat Jun 14 01:51:26 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","test_d","tests","Sat Jun 14 01:51:26 GMT 2025","skipped","Sat Jun 14 01:51:26 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","test_b","tests","Sat Jun 14 01:52:31 GMT 2025","skipped","Sat Jun 14 01:52:31 GMT 2025","TestDependencyExample","dependency_test","",""
"Forgot password with a valid email address","0","Forgot Password with valid email test","Custom parent suite","Sat Jun 14 01:51:26 GMT 2025","broken","Sat Jun 14 01:51:26 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sat Jun 14 01:51:30 GMT 2025","broken","Sat Jun 14 01:51:30 GMT 2025","TestWorkspaces","workspaces_test","",""
"Create new Workspace","0","Create new workspace test","tests","Sat Jun 14 01:51:22 GMT 2025","broken","Sat Jun 14 01:51:22 GMT 2025","TestWorkspaces","workspaces_test","",""
"valid login","0","Login with valid credentials test","tests","Sat Jun 14 01:51:58 GMT 2025","broken","Sat Jun 14 01:51:58 GMT 2025","TestLogin","login_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sat Jun 14 01:52:11 GMT 2025","broken","Sat Jun 14 01:52:11 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_a","tests","Sat Jun 14 01:52:31 GMT 2025","skipped","Sat Jun 14 01:52:31 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Verify email count in user inbox","tests","Sat Jun 14 01:51:26 GMT 2025","skipped","Sat Jun 14 01:51:26 GMT 2025","TestEmail","email_test","",""
"","0","Visual test of login page","tests","Sat Jun 14 01:52:06 GMT 2025","skipped","Sat Jun 14 01:52:06 GMT 2025","TestVisual","visual_test","",""
"Search for an existing project","0","Search for existing project test","tests","Sat Jun 14 01:52:15 GMT 2025","broken","Sat Jun 14 01:52:15 GMT 2025","TestWorkspaces","workspaces_test","",""
"Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

This test case is designed for demonstration purposes only.
","0","test_e","tests","Sat Jun 14 01:52:31 GMT 2025","skipped","Sat Jun 14 01:52:31 GMT 2025","TestDependencyExample","dependency_class_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sat Jun 14 01:52:27 GMT 2025","broken","Sat Jun 14 01:52:27 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page with ignored area","tests","Sat Jun 14 01:52:06 GMT 2025","skipped","Sat Jun 14 01:52:06 GMT 2025","TestVisual","visual_test","",""
"invalid login","0","Login with invalid credentials test","tests","Sat Jun 14 01:51:35 GMT 2025","broken","Sat Jun 14 01:51:35 GMT 2025","TestLogin","login_test","",""
