"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_c","tests","Thu Feb 27 01:39:58 GMT 2025","skipped","Thu Feb 27 01:39:58 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","test_a","tests","Thu Feb 27 01:43:07 GMT 2025","skipped","Thu Feb 27 01:43:07 GMT 2025","TestDependencyExample","dependency_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Feb 27 01:41:25 GMT 2025","broken","Thu Feb 27 01:41:25 GMT 2025","TestWorkspaces","workspaces_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Feb 27 01:41:09 GMT 2025","broken","Thu Feb 27 01:41:09 GMT 2025","TestWorkspaces","workspaces_test","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Feb 27 01:41:58 GMT 2025","broken","Thu Feb 27 01:41:58 GMT 2025","TestWorkspaces","workspaces_test","",""
"Log out from app","10037","Logout of system test","tests","Thu Feb 27 01:41:14 GMT 2025","broken","Thu Feb 27 01:41:24 GMT 2025","TestLogin","login_test","",""
"","0","Visual test of login page with ignored area","tests","Thu Feb 27 01:41:29 GMT 2025","skipped","Thu Feb 27 01:41:29 GMT 2025","TestVisual","visual_test","",""
"Skip Test example","0","Skipped test example","tests","Thu Feb 27 01:41:29 GMT 2025","skipped","Thu Feb 27 01:41:29 GMT 2025","TestLogin","login_test","",""
"Exception catching","10087","Exception test","Custom parent suite","Thu Feb 27 01:40:25 GMT 2025","broken","Thu Feb 27 01:40:35 GMT 2025","Custom sub suite","Custom suite","",""
"","0","Verify population amounts","tests","Thu Feb 27 01:43:07 GMT 2025","skipped","Thu Feb 27 01:43:07 GMT 2025","TestDatabaseExample","db_test","",""
"valid login","10079","Login with valid credentials test","tests","Thu Feb 27 01:40:58 GMT 2025","broken","Thu Feb 27 01:41:08 GMT 2025","TestLogin","login_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Feb 27 01:40:20 GMT 2025","broken","Thu Feb 27 01:40:20 GMT 2025","TestWorkspaces","workspaces_test","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Feb 27 01:39:58 GMT 2025","broken","Thu Feb 27 01:39:58 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Get OTP code from email","tests","Thu Feb 27 01:39:58 GMT 2025","skipped","Thu Feb 27 01:39:58 GMT 2025","TestEmail","email_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Feb 27 01:42:35 GMT 2025","broken","Thu Feb 27 01:42:35 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","10023","Login with invalid credentials test","tests","Thu Feb 27 01:40:56 GMT 2025","broken","Thu Feb 27 01:41:06 GMT 2025","TestLogin","login_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Feb 27 01:41:42 GMT 2025","broken","Thu Feb 27 01:41:42 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_d","tests","Thu Feb 27 01:39:58 GMT 2025","skipped","Thu Feb 27 01:39:58 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","test_b","tests","Thu Feb 27 01:43:07 GMT 2025","skipped","Thu Feb 27 01:43:07 GMT 2025","TestDependencyExample","dependency_test","",""
"invalid login","10042","Login with invalid credentials test","tests","Thu Feb 27 01:40:39 GMT 2025","broken","Thu Feb 27 01:40:49 GMT 2025","TestLogin","login_test","",""
"","0","Visual test of login page element","tests","Thu Feb 27 01:41:29 GMT 2025","skipped","Thu Feb 27 01:41:29 GMT 2025","TestVisual","visual_test","",""
"
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        ","0","test_e","tests","Thu Feb 27 01:43:07 GMT 2025","skipped","Thu Feb 27 01:43:07 GMT 2025","TestDependencyExample","dependency_class_test","",""
"Forgot password with a valid email address","10015","Forgot Password with valid email test","Custom parent suite","Thu Feb 27 01:40:09 GMT 2025","broken","Thu Feb 27 01:40:19 GMT 2025","Custom sub suite","Custom suite","",""
"","0","Verify email content","tests","Thu Feb 27 01:39:58 GMT 2025","skipped","Thu Feb 27 01:39:58 GMT 2025","TestEmail","email_test","",""
"","0","Visual test of login page","tests","Thu Feb 27 01:41:29 GMT 2025","skipped","Thu Feb 27 01:41:29 GMT 2025","TestVisual","visual_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Feb 27 01:42:14 GMT 2025","broken","Thu Feb 27 01:42:14 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Verify email count in user inbox","tests","Thu Feb 27 01:39:58 GMT 2025","skipped","Thu Feb 27 01:39:58 GMT 2025","TestEmail","email_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Feb 27 01:42:51 GMT 2025","broken","Thu Feb 27 01:42:51 GMT 2025","TestWorkspaces","workspaces_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Thu Feb 27 01:40:23 GMT 2025","skipped","Thu Feb 27 01:40:23 GMT 2025","Custom sub suite","Custom suite","",""
