"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Visual test of login page","tests","Sat Sep 20 01:40:24 GMT 2025","skipped","Sat Sep 20 01:40:24 GMT 2025","TestVisual","visual_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sat Sep 20 01:40:32 GMT 2025","broken","Sat Sep 20 01:40:32 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","0","Login with invalid credentials test","tests","Sat Sep 20 01:39:49 GMT 2025","broken","Sat Sep 20 01:39:49 GMT 2025","TestLogin","login_test","",""
"Log out from app","0","Logout of system test","tests","Sat Sep 20 01:40:17 GMT 2025","broken","Sat Sep 20 01:40:17 GMT 2025","TestLogin","login_test","",""
"Exception catching","10328","Exception test","Custom parent suite","Sat Sep 20 01:39:55 GMT 2025","broken","Sat Sep 20 01:40:05 GMT 2025","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Sat Sep 20 01:39:31 GMT 2025","broken","Sat Sep 20 01:39:31 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page with ignored area","tests","Sat Sep 20 01:40:24 GMT 2025","skipped","Sat Sep 20 01:40:24 GMT 2025","TestVisual","visual_test","",""
"Forgot password with a valid email address","0","Forgot Password with valid email test","Custom parent suite","Sat Sep 20 01:39:30 GMT 2025","broken","Sat Sep 20 01:39:30 GMT 2025","Custom sub suite","Custom suite","",""
"","0","test_c","tests","Sat Sep 20 01:39:30 GMT 2025","skipped","Sat Sep 20 01:39:30 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Verify email count in user inbox","tests","Sat Sep 20 01:39:30 GMT 2025","skipped","Sat Sep 20 01:39:30 GMT 2025","TestEmail","email_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sat Sep 20 01:40:01 GMT 2025","broken","Sat Sep 20 01:40:01 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page element","tests","Sat Sep 20 01:40:24 GMT 2025","skipped","Sat Sep 20 01:40:24 GMT 2025","TestVisual","visual_test","",""
"Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

This test case is designed for demonstration purposes only.
","0","test_e","tests","Sat Sep 20 01:41:00 GMT 2025","skipped","Sat Sep 20 01:41:00 GMT 2025","TestDependencyExample","dependency_class_test","",""
"invalid login","0","Login with invalid credentials test","tests","Sat Sep 20 01:39:55 GMT 2025","broken","Sat Sep 20 01:39:55 GMT 2025","TestLogin","login_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sat Sep 20 01:40:49 GMT 2025","broken","Sat Sep 20 01:40:49 GMT 2025","TestWorkspaces","workspaces_test","",""
"Search for an existing project","1","Search for existing project test","tests","Sat Sep 20 01:40:38 GMT 2025","broken","Sat Sep 20 01:40:38 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Verify population amounts","tests","Sat Sep 20 01:41:00 GMT 2025","skipped","Sat Sep 20 01:41:00 GMT 2025","TestDatabaseExample","db_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sat Sep 20 01:39:44 GMT 2025","broken","Sat Sep 20 01:39:44 GMT 2025","TestWorkspaces","workspaces_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sat Sep 20 01:40:16 GMT 2025","broken","Sat Sep 20 01:40:16 GMT 2025","TestWorkspaces","workspaces_test","",""
"valid login","0","Login with valid credentials test","tests","Sat Sep 20 01:40:12 GMT 2025","broken","Sat Sep 20 01:40:12 GMT 2025","TestLogin","login_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sat Sep 20 01:40:55 GMT 2025","broken","Sat Sep 20 01:40:55 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Get OTP code from email","tests","Sat Sep 20 01:39:30 GMT 2025","skipped","Sat Sep 20 01:39:30 GMT 2025","TestEmail","email_test","",""
"","0","test_b","tests","Sat Sep 20 01:41:00 GMT 2025","skipped","Sat Sep 20 01:41:00 GMT 2025","TestDependencyExample","dependency_test","",""
"Skip Test example","0","Skipped test example","tests","Sat Sep 20 01:40:24 GMT 2025","skipped","Sat Sep 20 01:40:24 GMT 2025","TestLogin","login_test","",""
"","0","Verify email content","tests","Sat Sep 20 01:39:30 GMT 2025","skipped","Sat Sep 20 01:39:30 GMT 2025","TestEmail","email_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Sat Sep 20 01:39:52 GMT 2025","skipped","Sat Sep 20 01:39:52 GMT 2025","Custom sub suite","Custom suite","",""
"","0","test_a","tests","Sat Sep 20 01:41:00 GMT 2025","skipped","Sat Sep 20 01:41:00 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","test_d","tests","Sat Sep 20 01:39:30 GMT 2025","skipped","Sat Sep 20 01:39:30 GMT 2025","TestDependencyExample","dependency_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Sat Sep 20 01:40:44 GMT 2025","broken","Sat Sep 20 01:40:44 GMT 2025","TestWorkspaces","workspaces_test","",""
