"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Nov 30 01:15:46 GMT 2023","Thu Nov 30 01:15:46 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"broken","Thu Nov 30 01:14:24 GMT 2023","Thu Nov 30 01:14:24 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Thu Nov 30 01:13:01 GMT 2023","Thu Nov 30 01:13:01 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Thu Nov 30 01:12:20 GMT 2023","Thu Nov 30 01:12:20 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Thu Nov 30 01:14:10 GMT 2023","Thu Nov 30 01:14:10 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Thu Nov 30 01:12:36 GMT 2023","Thu Nov 30 01:12:46 GMT 2023","10265","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Nov 30 01:15:34 GMT 2023","Thu Nov 30 01:15:44 GMT 2023","10290","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"broken","Thu Nov 30 01:13:29 GMT 2023","Thu Nov 30 01:13:29 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Thu Nov 30 01:14:40 GMT 2023","Thu Nov 30 01:14:50 GMT 2023","10252","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Thu Nov 30 01:14:53 GMT 2023","Thu Nov 30 01:15:04 GMT 2023","10261","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"skipped","Thu Nov 30 01:14:51 GMT 2023","Thu Nov 30 01:14:51 GMT 2023","0","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Thu Nov 30 01:13:15 GMT 2023","Thu Nov 30 01:13:15 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"skipped","Thu Nov 30 01:15:46 GMT 2023","Thu Nov 30 01:15:46 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"skipped","Thu Nov 30 01:15:46 GMT 2023","Thu Nov 30 01:15:46 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"broken","Thu Nov 30 01:13:42 GMT 2023","Thu Nov 30 01:13:42 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Thu Nov 30 01:13:56 GMT 2023","Thu Nov 30 01:13:56 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"skipped","Thu Nov 30 01:15:46 GMT 2023","Thu Nov 30 01:15:46 GMT 2023","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"broken","Thu Nov 30 01:12:04 GMT 2023","Thu Nov 30 01:12:04 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Thu Nov 30 01:15:22 GMT 2023","Thu Nov 30 01:15:32 GMT 2023","10249","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"broken","Thu Nov 30 01:12:50 GMT 2023","Thu Nov 30 01:13:00 GMT 2023","10279","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
