"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify email content","tests","Wed Jan 29 01:27:15 GMT 2025","skipped","Wed Jan 29 01:27:15 GMT 2025","TestEmail","email_test","",""
"","0","test_a","tests","Wed Jan 29 01:30:15 GMT 2025","skipped","Wed Jan 29 01:30:15 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Verify population amounts","tests","Wed Jan 29 01:30:15 GMT 2025","skipped","Wed Jan 29 01:30:15 GMT 2025","TestDatabaseExample","db_test","",""
"","0","Visual test of login page","tests","Wed Jan 29 01:28:43 GMT 2025","skipped","Wed Jan 29 01:28:43 GMT 2025","TestVisual","visual_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed Jan 29 01:29:28 GMT 2025","broken","Wed Jan 29 01:29:28 GMT 2025","TestWorkspaces","workspaces_test","",""
"Log out from app","10252","Logout of system test","tests","Wed Jan 29 01:28:30 GMT 2025","broken","Wed Jan 29 01:28:40 GMT 2025","TestLogin","login_test","",""
"","0","Visual test of login page with ignored area","tests","Wed Jan 29 01:28:43 GMT 2025","skipped","Wed Jan 29 01:28:43 GMT 2025","TestVisual","visual_test","",""
"invalid login","10143","Login with invalid credentials test","tests","Wed Jan 29 01:27:53 GMT 2025","broken","Wed Jan 29 01:28:04 GMT 2025","TestLogin","login_test","",""
"Exception catching","10223","Exception test","Custom parent suite","Wed Jan 29 01:27:41 GMT 2025","broken","Wed Jan 29 01:27:52 GMT 2025","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed Jan 29 01:29:59 GMT 2025","broken","Wed Jan 29 01:29:59 GMT 2025","TestWorkspaces","workspaces_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed Jan 29 01:27:35 GMT 2025","broken","Wed Jan 29 01:27:35 GMT 2025","TestWorkspaces","workspaces_test","",""
"valid login","10166","Login with valid credentials test","tests","Wed Jan 29 01:28:14 GMT 2025","broken","Wed Jan 29 01:28:24 GMT 2025","TestLogin","login_test","",""
"Skip Test example","0","Skipped test example","tests","Wed Jan 29 01:28:43 GMT 2025","skipped","Wed Jan 29 01:28:43 GMT 2025","TestLogin","login_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed Jan 29 01:29:44 GMT 2025","broken","Wed Jan 29 01:29:44 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_b","tests","Wed Jan 29 01:27:15 GMT 2025","skipped","Wed Jan 29 01:27:15 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Visual test of login page element","tests","Wed Jan 29 01:28:43 GMT 2025","skipped","Wed Jan 29 01:28:43 GMT 2025","TestVisual","visual_test","",""
"Forgot password with a valid email address","10073","Forgot Password with valid email test","Custom parent suite","Wed Jan 29 01:27:26 GMT 2025","broken","Wed Jan 29 01:27:36 GMT 2025","Custom sub suite","Custom suite","",""
"Search for an existing project","0","Search for existing project test","tests","Wed Jan 29 01:29:12 GMT 2025","broken","Wed Jan 29 01:29:12 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","10159","Login with invalid credentials test","tests","Wed Jan 29 01:28:09 GMT 2025","broken","Wed Jan 29 01:28:20 GMT 2025","TestLogin","login_test","",""
"","0","test_c","tests","Wed Jan 29 01:27:15 GMT 2025","skipped","Wed Jan 29 01:27:15 GMT 2025","TestDependencyExample","dependency_test","",""
"
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        ","0","test_e","tests","Wed Jan 29 01:30:15 GMT 2025","skipped","Wed Jan 29 01:30:15 GMT 2025","TestDependencyExample","dependency_class_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed Jan 29 01:28:56 GMT 2025","broken","Wed Jan 29 01:28:56 GMT 2025","TestWorkspaces","workspaces_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed Jan 29 01:28:23 GMT 2025","broken","Wed Jan 29 01:28:23 GMT 2025","TestWorkspaces","workspaces_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed Jan 29 01:28:40 GMT 2025","broken","Wed Jan 29 01:28:40 GMT 2025","TestWorkspaces","workspaces_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Wed Jan 29 01:27:39 GMT 2025","skipped","Wed Jan 29 01:27:39 GMT 2025","Custom sub suite","Custom suite","",""
"","0","Verify email count in user inbox","tests","Wed Jan 29 01:27:15 GMT 2025","skipped","Wed Jan 29 01:27:15 GMT 2025","TestEmail","email_test","",""
"Create new Workspace","0","Create new workspace test","tests","Wed Jan 29 01:27:16 GMT 2025","broken","Wed Jan 29 01:27:16 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_d","tests","Wed Jan 29 01:27:15 GMT 2025","skipped","Wed Jan 29 01:27:15 GMT 2025","TestDependencyExample","dependency_test","",""
