"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_d","tests","Tue Jan 21 01:27:25 GMT 2025","skipped","Tue Jan 21 01:27:25 GMT 2025","TestDependencyExample","dependency_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Tue Jan 21 01:28:24 GMT 2025","broken","Tue Jan 21 01:28:24 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page with ignored area","tests","Tue Jan 21 01:29:01 GMT 2025","skipped","Tue Jan 21 01:29:01 GMT 2025","TestVisual","visual_test","",""
"invalid login","10117","Login with invalid credentials test","tests","Tue Jan 21 01:28:10 GMT 2025","broken","Tue Jan 21 01:28:20 GMT 2025","TestLogin","login_test","",""
"Create new Workspace","0","Create new workspace test","tests","Tue Jan 21 01:27:12 GMT 2025","broken","Tue Jan 21 01:27:12 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_c","tests","Tue Jan 21 01:27:25 GMT 2025","skipped","Tue Jan 21 01:27:25 GMT 2025","TestDependencyExample","dependency_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Tue Jan 21 01:29:44 GMT 2025","broken","Tue Jan 21 01:29:44 GMT 2025","TestWorkspaces","workspaces_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Tue Jan 21 01:30:00 GMT 2025","broken","Tue Jan 21 01:30:00 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","10173","Login with invalid credentials test","tests","Tue Jan 21 01:27:53 GMT 2025","broken","Tue Jan 21 01:28:04 GMT 2025","TestLogin","login_test","",""
"Forgot password with a valid email address","10116","Forgot Password with valid email test","Custom parent suite","Tue Jan 21 01:27:45 GMT 2025","broken","Tue Jan 21 01:27:55 GMT 2025","Custom sub suite","Custom suite","",""
"","0","test_b","tests","Tue Jan 21 01:27:25 GMT 2025","skipped","Tue Jan 21 01:27:25 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Verify population amounts","tests","Tue Jan 21 01:30:16 GMT 2025","skipped","Tue Jan 21 01:30:16 GMT 2025","TestDatabaseExample","db_test","",""
"","0","Verify email count in user inbox","tests","Tue Jan 21 01:27:25 GMT 2025","skipped","Tue Jan 21 01:27:25 GMT 2025","TestEmail","email_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Tue Jan 21 01:27:35 GMT 2025","broken","Tue Jan 21 01:27:35 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_a","tests","Tue Jan 21 01:30:16 GMT 2025","skipped","Tue Jan 21 01:30:16 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Verify email content","tests","Tue Jan 21 01:27:25 GMT 2025","skipped","Tue Jan 21 01:27:25 GMT 2025","TestEmail","email_test","",""
"","0","Visual test of login page element","tests","Tue Jan 21 01:29:01 GMT 2025","skipped","Tue Jan 21 01:29:01 GMT 2025","TestVisual","visual_test","",""
"
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        ","0","test_e","tests","Tue Jan 21 01:30:16 GMT 2025","skipped","Tue Jan 21 01:30:16 GMT 2025","TestDependencyExample","dependency_class_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Tue Jan 21 01:28:56 GMT 2025","broken","Tue Jan 21 01:28:56 GMT 2025","TestWorkspaces","workspaces_test","",""
"Skip Test example","0","Skipped test example","tests","Tue Jan 21 01:29:01 GMT 2025","skipped","Tue Jan 21 01:29:01 GMT 2025","TestLogin","login_test","",""
"","0","Visual test of login page","tests","Tue Jan 21 01:29:01 GMT 2025","skipped","Tue Jan 21 01:29:01 GMT 2025","TestVisual","visual_test","",""
"Log out from app","10129","Logout of system test","tests","Tue Jan 21 01:28:48 GMT 2025","broken","Tue Jan 21 01:28:58 GMT 2025","TestLogin","login_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Tue Jan 21 01:27:58 GMT 2025","skipped","Tue Jan 21 01:27:58 GMT 2025","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Tue Jan 21 01:29:28 GMT 2025","broken","Tue Jan 21 01:29:28 GMT 2025","TestWorkspaces","workspaces_test","",""
"Exception catching","10155","Exception test","Custom parent suite","Tue Jan 21 01:28:01 GMT 2025","broken","Tue Jan 21 01:28:11 GMT 2025","Custom sub suite","Custom suite","",""
"valid login","10288","Login with valid credentials test","tests","Tue Jan 21 01:28:32 GMT 2025","broken","Tue Jan 21 01:28:42 GMT 2025","TestLogin","login_test","",""
"Search for an existing project","0","Search for existing project test","tests","Tue Jan 21 01:29:13 GMT 2025","broken","Tue Jan 21 01:29:13 GMT 2025","TestWorkspaces","workspaces_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Tue Jan 21 01:28:39 GMT 2025","broken","Tue Jan 21 01:28:39 GMT 2025","TestWorkspaces","workspaces_test","",""
