"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify email count in user inbox","tests","Sat Aug 02 02:00:22 GMT 2025","skipped","Sat Aug 02 02:00:22 GMT 2025","TestEmail","email_test","",""
"","0","test_c","tests","Sat Aug 02 02:00:22 GMT 2025","skipped","Sat Aug 02 02:00:22 GMT 2025","TestDependencyExample","dependency_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sat Aug 02 02:01:48 GMT 2025","broken","Sat Aug 02 02:01:48 GMT 2025","TestWorkspaces","workspaces_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sat Aug 02 02:01:12 GMT 2025","broken","Sat Aug 02 02:01:12 GMT 2025","TestWorkspaces","workspaces_test","",""
"Exception catching","10427","Exception test","Custom parent suite","Sat Aug 02 02:00:36 GMT 2025","broken","Sat Aug 02 02:00:46 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sat Aug 02 02:00:38 GMT 2025","broken","Sat Aug 02 02:00:38 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","0","Login with invalid credentials test","tests","Sat Aug 02 02:00:51 GMT 2025","broken","Sat Aug 02 02:00:51 GMT 2025","TestLogin","login_test","",""
"","0","test_d","tests","Sat Aug 02 02:00:22 GMT 2025","skipped","Sat Aug 02 02:00:22 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","test_b","tests","Sat Aug 02 02:01:54 GMT 2025","skipped","Sat Aug 02 02:01:54 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Verify email content","tests","Sat Aug 02 02:00:22 GMT 2025","skipped","Sat Aug 02 02:00:22 GMT 2025","TestEmail","email_test","",""
"","0","Visual test of login page with ignored area","tests","Sat Aug 02 02:01:06 GMT 2025","skipped","Sat Aug 02 02:01:06 GMT 2025","TestVisual","visual_test","",""
"invalid login","0","Login with invalid credentials test","tests","Sat Aug 02 02:00:45 GMT 2025","broken","Sat Aug 02 02:00:45 GMT 2025","TestLogin","login_test","",""
"valid login","0","Login with valid credentials test","tests","Sat Aug 02 02:00:56 GMT 2025","broken","Sat Aug 02 02:00:56 GMT 2025","TestLogin","login_test","",""
"Log out from app","0","Logout of system test","tests","Sat Aug 02 02:01:01 GMT 2025","broken","Sat Aug 02 02:01:01 GMT 2025","TestLogin","login_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sat Aug 02 02:00:56 GMT 2025","broken","Sat Aug 02 02:00:56 GMT 2025","TestWorkspaces","workspaces_test","",""
"Create new Workspace","0","Create new workspace test","tests","Sat Aug 02 02:00:26 GMT 2025","broken","Sat Aug 02 02:00:26 GMT 2025","TestWorkspaces","workspaces_test","",""
"Forgot password with a valid email address","0","Forgot Password with valid email test","Custom parent suite","Sat Aug 02 02:00:22 GMT 2025","broken","Sat Aug 02 02:00:22 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sat Aug 02 02:01:43 GMT 2025","broken","Sat Aug 02 02:01:43 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page","tests","Sat Aug 02 02:01:06 GMT 2025","skipped","Sat Aug 02 02:01:06 GMT 2025","TestVisual","visual_test","",""
"Skip Test example","0","Skipped test example","tests","Sat Aug 02 02:01:06 GMT 2025","skipped","Sat Aug 02 02:01:06 GMT 2025","TestLogin","login_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sat Aug 02 02:01:27 GMT 2025","broken","Sat Aug 02 02:01:27 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_a","tests","Sat Aug 02 02:01:54 GMT 2025","skipped","Sat Aug 02 02:01:54 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Visual test of login page element","tests","Sat Aug 02 02:01:06 GMT 2025","skipped","Sat Aug 02 02:01:06 GMT 2025","TestVisual","visual_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Sat Aug 02 02:01:38 GMT 2025","broken","Sat Aug 02 02:01:38 GMT 2025","TestWorkspaces","workspaces_test","",""
"Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

This test case is designed for demonstration purposes only.
","0","test_e","tests","Sat Aug 02 02:01:54 GMT 2025","skipped","Sat Aug 02 02:01:54 GMT 2025","TestDependencyExample","dependency_class_test","",""
"","0","Get OTP code from email","tests","Sat Aug 02 02:00:22 GMT 2025","skipped","Sat Aug 02 02:00:22 GMT 2025","TestEmail","email_test","",""
"","0","Verify population amounts","tests","Sat Aug 02 02:01:54 GMT 2025","skipped","Sat Aug 02 02:01:54 GMT 2025","TestDatabaseExample","db_test","",""
"Search for an existing project","0","Search for existing project test","tests","Sat Aug 02 02:01:32 GMT 2025","broken","Sat Aug 02 02:01:32 GMT 2025","TestWorkspaces","workspaces_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Sat Aug 02 02:00:33 GMT 2025","skipped","Sat Aug 02 02:00:33 GMT 2025","Custom sub suite","Custom suite","",""
