"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Apr 28 01:18:18 GMT 2024","Sun Apr 28 01:18:18 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"skipped","Sun Apr 28 01:19:26 GMT 2024","Sun Apr 28 01:19:26 GMT 2024","0","tests","email_test","TestEmail","","","Verify email content",""
"skipped","Sun Apr 28 01:19:26 GMT 2024","Sun Apr 28 01:19:26 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_d",""
"skipped","Sun Apr 28 01:19:26 GMT 2024","Sun Apr 28 01:19:26 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_b",""
"broken","Sun Apr 28 01:20:35 GMT 2024","Sun Apr 28 01:20:45 GMT 2024","10310","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"broken","Sun Apr 28 01:17:28 GMT 2024","Sun Apr 28 01:17:28 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Sun Apr 28 01:18:51 GMT 2024","Sun Apr 28 01:18:51 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"skipped","Sun Apr 28 01:19:26 GMT 2024","Sun Apr 28 01:19:26 GMT 2024","0","tests","db_test","TestDatabaseExample","","","Verify population amounts",""
"broken","Sun Apr 28 01:20:18 GMT 2024","Sun Apr 28 01:20:29 GMT 2024","10361","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"broken","Sun Apr 28 01:19:28 GMT 2024","Sun Apr 28 01:19:38 GMT 2024","10368","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Sun Apr 28 01:16:57 GMT 2024","Sun Apr 28 01:17:07 GMT 2024","10345","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun Apr 28 01:19:44 GMT 2024","Sun Apr 28 01:19:54 GMT 2024","10327","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Sun Apr 28 01:18:02 GMT 2024","Sun Apr 28 01:18:02 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Sun Apr 28 01:18:34 GMT 2024","Sun Apr 28 01:18:34 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"skipped","Sun Apr 28 01:19:26 GMT 2024","Sun Apr 28 01:19:26 GMT 2024","0","tests","email_test","TestEmail","","","Verify email count in user inbox",""
"skipped","Sun Apr 28 01:19:26 GMT 2024","Sun Apr 28 01:19:26 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_a",""
"skipped","Sun Apr 28 01:19:26 GMT 2024","Sun Apr 28 01:19:26 GMT 2024","0","tests","dependency_class_test","TestDependencyExample","","","test_e","
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        "
"broken","Sun Apr 28 01:16:39 GMT 2024","Sun Apr 28 01:16:39 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Sun Apr 28 01:17:44 GMT 2024","Sun Apr 28 01:17:44 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Sun Apr 28 01:15:51 GMT 2024","Sun Apr 28 01:15:51 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"skipped","Sun Apr 28 01:20:49 GMT 2024","Sun Apr 28 01:20:49 GMT 2024","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"skipped","Sun Apr 28 01:20:49 GMT 2024","Sun Apr 28 01:20:49 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"skipped","Sun Apr 28 01:20:49 GMT 2024","Sun Apr 28 01:20:49 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"broken","Sun Apr 28 01:17:13 GMT 2024","Sun Apr 28 01:17:23 GMT 2024","10385","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Sun Apr 28 01:19:43 GMT 2024","Sun Apr 28 01:19:43 GMT 2024","0","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"skipped","Sun Apr 28 01:20:49 GMT 2024","Sun Apr 28 01:20:49 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"broken","Sun Apr 28 01:19:08 GMT 2024","Sun Apr 28 01:19:08 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"skipped","Sun Apr 28 01:19:26 GMT 2024","Sun Apr 28 01:19:26 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_c",""
