"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat May 07 19:20:37 GMT 2022","Sat May 07 19:20:52 GMT 2022","15003","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Sat May 07 19:21:11 GMT 2022","Sat May 07 19:21:25 GMT 2022","14095","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"passed","Sat May 07 19:18:53 GMT 2022","Sat May 07 19:18:57 GMT 2022","4210","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Sat May 07 19:19:26 GMT 2022","Sat May 07 19:19:45 GMT 2022","18698","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Sat May 07 19:18:59 GMT 2022","Sat May 07 19:19:14 GMT 2022","15263","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"passed","Sat May 07 19:18:25 GMT 2022","Sat May 07 19:18:29 GMT 2022","3732","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"passed","Sat May 07 19:21:27 GMT 2022","Sat May 07 19:21:30 GMT 2022","2930","tests","test_forgot_password","TestForgotPassword","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Sat May 07 19:20:04 GMT 2022","Sat May 07 19:20:18 GMT 2022","13988","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Sat May 07 19:21:33 GMT 2022","Sat May 07 19:21:33 GMT 2022","1","tests","test_forgot_password","TestForgotPassword","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"skipped","Sat May 07 19:21:37 GMT 2022","Sat May 07 19:21:37 GMT 2022","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"passed","Sat May 07 19:19:17 GMT 2022","Sat May 07 19:19:19 GMT 2022","2004","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"passed","Sat May 07 19:21:35 GMT 2022","Sat May 07 19:21:37 GMT 2022","1450","tests","test_forgot_password","TestForgotPassword","","","Exception test","Exception catching"
"passed","Sat May 07 19:19:21 GMT 2022","Sat May 07 19:19:23 GMT 2022","2148","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sat May 07 19:20:54 GMT 2022","Sat May 07 19:21:08 GMT 2022","14101","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Sat May 07 19:20:20 GMT 2022","Sat May 07 19:20:34 GMT 2022","13964","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Sat May 07 19:18:31 GMT 2022","Sat May 07 19:18:50 GMT 2022","18909","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Sat May 07 19:19:47 GMT 2022","Sat May 07 19:20:01 GMT 2022","14051","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
