"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Visual test of login page element","tests","Wed Jan 01 01:45:45 GMT 2025","skipped","Wed Jan 01 01:45:45 GMT 2025","TestVisual","visual_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed Jan 01 01:47:11 GMT 2025","broken","Wed Jan 01 01:47:11 GMT 2025","TestWorkspaces","workspaces_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed Jan 01 01:46:38 GMT 2025","broken","Wed Jan 01 01:46:38 GMT 2025","TestWorkspaces","workspaces_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed Jan 01 01:45:20 GMT 2025","broken","Wed Jan 01 01:45:20 GMT 2025","TestWorkspaces","workspaces_test","",""
"Exception catching","10235","Exception test","Custom parent suite","Wed Jan 01 01:44:44 GMT 2025","broken","Wed Jan 01 01:44:54 GMT 2025","Custom sub suite","Custom suite","",""
"","0","Visual test of login page","tests","Wed Jan 01 01:45:45 GMT 2025","skipped","Wed Jan 01 01:45:45 GMT 2025","TestVisual","visual_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed Jan 01 01:47:26 GMT 2025","broken","Wed Jan 01 01:47:26 GMT 2025","TestWorkspaces","workspaces_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Wed Jan 01 01:44:41 GMT 2025","skipped","Wed Jan 01 01:44:41 GMT 2025","Custom sub suite","Custom suite","",""
"","0","test_a","tests","Wed Jan 01 01:47:57 GMT 2025","skipped","Wed Jan 01 01:47:57 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","test_b","tests","Wed Jan 01 01:44:24 GMT 2025","skipped","Wed Jan 01 01:44:24 GMT 2025","TestDependencyExample","dependency_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed Jan 01 01:46:07 GMT 2025","broken","Wed Jan 01 01:46:07 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_c","tests","Wed Jan 01 01:44:24 GMT 2025","skipped","Wed Jan 01 01:44:24 GMT 2025","TestDependencyExample","dependency_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed Jan 01 01:47:42 GMT 2025","broken","Wed Jan 01 01:47:42 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","10201","Login with invalid credentials test","tests","Wed Jan 01 01:45:54 GMT 2025","broken","Wed Jan 01 01:46:04 GMT 2025","TestLogin","login_test","",""
"Create new Workspace","0","Create new workspace test","tests","Wed Jan 01 01:44:26 GMT 2025","broken","Wed Jan 01 01:44:26 GMT 2025","TestWorkspaces","workspaces_test","",""
"Forgot password with a valid email address","10471","Forgot Password with valid email test","Custom parent suite","Wed Jan 01 01:44:27 GMT 2025","broken","Wed Jan 01 01:44:38 GMT 2025","Custom sub suite","Custom suite","",""
"","0","Visual test of login page with ignored area","tests","Wed Jan 01 01:45:45 GMT 2025","skipped","Wed Jan 01 01:45:45 GMT 2025","TestVisual","visual_test","",""
"","0","Verify email count in user inbox","tests","Wed Jan 01 01:44:24 GMT 2025","skipped","Wed Jan 01 01:44:24 GMT 2025","TestEmail","email_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed Jan 01 01:46:23 GMT 2025","broken","Wed Jan 01 01:46:23 GMT 2025","TestWorkspaces","workspaces_test","",""
"Skip Test example","0","Skipped test example","tests","Wed Jan 01 01:45:45 GMT 2025","skipped","Wed Jan 01 01:45:45 GMT 2025","TestLogin","login_test","",""
"","0","Verify population amounts","tests","Wed Jan 01 01:47:57 GMT 2025","skipped","Wed Jan 01 01:47:57 GMT 2025","TestDatabaseExample","db_test","",""
"","0","test_d","tests","Wed Jan 01 01:44:24 GMT 2025","skipped","Wed Jan 01 01:44:24 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Verify email content","tests","Wed Jan 01 01:44:24 GMT 2025","skipped","Wed Jan 01 01:44:24 GMT 2025","TestEmail","email_test","",""
"Search for an existing project","0","Search for existing project test","tests","Wed Jan 01 01:46:55 GMT 2025","broken","Wed Jan 01 01:46:55 GMT 2025","TestWorkspaces","workspaces_test","",""
"Log out from app","10140","Logout of system test","tests","Wed Jan 01 01:45:31 GMT 2025","broken","Wed Jan 01 01:45:41 GMT 2025","TestLogin","login_test","",""
"
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        ","0","test_e","tests","Wed Jan 01 01:47:57 GMT 2025","skipped","Wed Jan 01 01:47:57 GMT 2025","TestDependencyExample","dependency_class_test","",""
"invalid login","10263","Login with invalid credentials test","tests","Wed Jan 01 01:45:39 GMT 2025","broken","Wed Jan 01 01:45:49 GMT 2025","TestLogin","login_test","",""
"valid login","10310","Login with valid credentials test","tests","Wed Jan 01 01:45:15 GMT 2025","broken","Wed Jan 01 01:45:25 GMT 2025","TestLogin","login_test","",""
