"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Visual test of login page with ignored area","tests","Sun Sep 28 01:52:55 GMT 2025","skipped","Sun Sep 28 01:52:55 GMT 2025","TestVisual","visual_test","",""
"Search for an existing project","0","Search for existing project test","tests","Sun Sep 28 01:53:18 GMT 2025","broken","Sun Sep 28 01:53:18 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Get OTP code from email","tests","Sun Sep 28 01:52:12 GMT 2025","skipped","Sun Sep 28 01:52:12 GMT 2025","TestEmail","email_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Sun Sep 28 01:52:25 GMT 2025","skipped","Sun Sep 28 01:52:25 GMT 2025","Custom sub suite","Custom suite","",""
"Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

This test case is designed for demonstration purposes only.
","0","test_e","tests","Sun Sep 28 01:53:39 GMT 2025","skipped","Sun Sep 28 01:53:39 GMT 2025","TestDependencyExample","dependency_class_test","",""
"","0","Visual test of login page element","tests","Sun Sep 28 01:52:55 GMT 2025","skipped","Sun Sep 28 01:52:55 GMT 2025","TestVisual","visual_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sun Sep 28 01:53:34 GMT 2025","broken","Sun Sep 28 01:53:34 GMT 2025","TestWorkspaces","workspaces_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sun Sep 28 01:52:23 GMT 2025","broken","Sun Sep 28 01:52:23 GMT 2025","TestWorkspaces","workspaces_test","",""
"Create new Workspace","0","Create new workspace test","tests","Sun Sep 28 01:52:11 GMT 2025","broken","Sun Sep 28 01:52:11 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","0","Login with invalid credentials test","tests","Sun Sep 28 01:52:30 GMT 2025","broken","Sun Sep 28 01:52:30 GMT 2025","TestLogin","login_test","",""
"Skip Test example","0","Skipped test example","tests","Sun Sep 28 01:52:55 GMT 2025","skipped","Sun Sep 28 01:52:55 GMT 2025","TestLogin","login_test","",""
"","0","Verify email content","tests","Sun Sep 28 01:52:12 GMT 2025","skipped","Sun Sep 28 01:52:12 GMT 2025","TestEmail","email_test","",""
"Log out from app","0","Logout of system test","tests","Sun Sep 28 01:52:50 GMT 2025","broken","Sun Sep 28 01:52:50 GMT 2025","TestLogin","login_test","",""
"","0","test_d","tests","Sun Sep 28 01:52:12 GMT 2025","skipped","Sun Sep 28 01:52:12 GMT 2025","TestDependencyExample","dependency_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sun Sep 28 01:53:30 GMT 2025","broken","Sun Sep 28 01:53:30 GMT 2025","TestWorkspaces","workspaces_test","",""
"Exception catching","10397","Exception test","Custom parent suite","Sun Sep 28 01:52:28 GMT 2025","broken","Sun Sep 28 01:52:38 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","0","Login with invalid credentials test","tests","Sun Sep 28 01:52:35 GMT 2025","broken","Sun Sep 28 01:52:35 GMT 2025","TestLogin","login_test","",""
"Forgot password with a valid email address","0","Forgot Password with valid email test","Custom parent suite","Sun Sep 28 01:52:12 GMT 2025","broken","Sun Sep 28 01:52:12 GMT 2025","Custom sub suite","Custom suite","",""
"","0","test_a","tests","Sun Sep 28 01:53:39 GMT 2025","skipped","Sun Sep 28 01:53:39 GMT 2025","TestDependencyExample","dependency_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Sun Sep 28 01:53:24 GMT 2025","broken","Sun Sep 28 01:53:24 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_b","tests","Sun Sep 28 01:53:39 GMT 2025","skipped","Sun Sep 28 01:53:39 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Visual test of login page","tests","Sun Sep 28 01:52:55 GMT 2025","skipped","Sun Sep 28 01:52:55 GMT 2025","TestVisual","visual_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sun Sep 28 01:52:41 GMT 2025","broken","Sun Sep 28 01:52:41 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Verify email count in user inbox","tests","Sun Sep 28 01:52:12 GMT 2025","skipped","Sun Sep 28 01:52:12 GMT 2025","TestEmail","email_test","",""
"","0","test_c","tests","Sun Sep 28 01:52:12 GMT 2025","skipped","Sun Sep 28 01:52:12 GMT 2025","TestDependencyExample","dependency_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sun Sep 28 01:53:13 GMT 2025","broken","Sun Sep 28 01:53:13 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Verify population amounts","tests","Sun Sep 28 01:53:39 GMT 2025","skipped","Sun Sep 28 01:53:39 GMT 2025","TestDatabaseExample","db_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sun Sep 28 01:52:57 GMT 2025","broken","Sun Sep 28 01:52:57 GMT 2025","TestWorkspaces","workspaces_test","",""
"valid login","0","Login with valid credentials test","tests","Sun Sep 28 01:52:46 GMT 2025","broken","Sun Sep 28 01:52:46 GMT 2025","TestLogin","login_test","",""
