"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Oct 13 01:44:33 GMT 2024","Sun Oct 13 01:44:33 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Sun Oct 13 01:42:11 GMT 2024","Sun Oct 13 01:42:11 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Sun Oct 13 01:45:02 GMT 2024","Sun Oct 13 01:45:02 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Sun Oct 13 01:44:47 GMT 2024","Sun Oct 13 01:44:47 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"skipped","Sun Oct 13 01:42:05 GMT 2024","Sun Oct 13 01:42:05 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_d",""
"broken","Sun Oct 13 01:42:30 GMT 2024","Sun Oct 13 01:42:40 GMT 2024","10489","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Sun Oct 13 01:43:35 GMT 2024","Sun Oct 13 01:43:45 GMT 2024","10387","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Sun Oct 13 01:42:05 GMT 2024","Sun Oct 13 01:42:05 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_c",""
"broken","Sun Oct 13 01:45:17 GMT 2024","Sun Oct 13 01:45:17 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"skipped","Sun Oct 13 01:43:31 GMT 2024","Sun Oct 13 01:43:31 GMT 2024","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"broken","Sun Oct 13 01:44:02 GMT 2024","Sun Oct 13 01:44:02 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"skipped","Sun Oct 13 01:43:31 GMT 2024","Sun Oct 13 01:43:31 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"skipped","Sun Oct 13 01:42:05 GMT 2024","Sun Oct 13 01:42:05 GMT 2024","0","tests","email_test","TestEmail","","","Verify email content",""
"broken","Sun Oct 13 01:43:03 GMT 2024","Sun Oct 13 01:43:03 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"skipped","Sun Oct 13 01:43:31 GMT 2024","Sun Oct 13 01:43:31 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"broken","Sun Oct 13 01:43:02 GMT 2024","Sun Oct 13 01:43:12 GMT 2024","10357","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"broken","Sun Oct 13 01:43:17 GMT 2024","Sun Oct 13 01:43:27 GMT 2024","10371","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"skipped","Sun Oct 13 01:43:31 GMT 2024","Sun Oct 13 01:43:31 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"skipped","Sun Oct 13 01:42:05 GMT 2024","Sun Oct 13 01:42:05 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_b",""
"skipped","Sun Oct 13 01:45:31 GMT 2024","Sun Oct 13 01:45:31 GMT 2024","0","tests","db_test","TestDatabaseExample","","","Verify population amounts",""
"skipped","Sun Oct 13 01:42:05 GMT 2024","Sun Oct 13 01:42:05 GMT 2024","0","tests","email_test","TestEmail","","","Verify email count in user inbox",""
"skipped","Sun Oct 13 01:45:31 GMT 2024","Sun Oct 13 01:45:31 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_a",""
"broken","Sun Oct 13 01:44:17 GMT 2024","Sun Oct 13 01:44:17 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"skipped","Sun Oct 13 01:42:28 GMT 2024","Sun Oct 13 01:42:28 GMT 2024","0","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Sun Oct 13 01:43:20 GMT 2024","Sun Oct 13 01:43:30 GMT 2024","10400","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Sun Oct 13 01:45:31 GMT 2024","Sun Oct 13 01:45:31 GMT 2024","0","tests","dependency_class_test","TestDependencyExample","","","test_e","
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        "
"broken","Sun Oct 13 01:42:15 GMT 2024","Sun Oct 13 01:42:25 GMT 2024","10479","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Sun Oct 13 01:43:48 GMT 2024","Sun Oct 13 01:43:48 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
