"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Dec 01 01:20:39 GMT 2023","Fri Dec 01 01:20:39 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Fri Dec 01 01:22:28 GMT 2023","Fri Dec 01 01:22:38 GMT 2023","10240","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"broken","Fri Dec 01 01:21:19 GMT 2023","Fri Dec 01 01:21:19 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Fri Dec 01 01:19:20 GMT 2023","Fri Dec 01 01:19:20 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"skipped","Fri Dec 01 01:22:39 GMT 2023","Fri Dec 01 01:22:39 GMT 2023","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"skipped","Fri Dec 01 01:21:33 GMT 2023","Fri Dec 01 01:21:33 GMT 2023","0","tests","email_test","TestEmail","","","Verify email count in user inbox",""
"broken","Fri Dec 01 01:20:13 GMT 2023","Fri Dec 01 01:20:13 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Fri Dec 01 01:21:35 GMT 2023","Fri Dec 01 01:21:45 GMT 2023","10256","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"skipped","Fri Dec 01 01:21:33 GMT 2023","Fri Dec 01 01:21:33 GMT 2023","0","tests","email_test","TestEmail","","","Verify email content",""
"broken","Fri Dec 01 01:22:15 GMT 2023","Fri Dec 01 01:22:25 GMT 2023","10267","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"broken","Fri Dec 01 01:21:48 GMT 2023","Fri Dec 01 01:21:59 GMT 2023","10246","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Fri Dec 01 01:21:06 GMT 2023","Fri Dec 01 01:21:06 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Fri Dec 01 01:20:26 GMT 2023","Fri Dec 01 01:20:26 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Fri Dec 01 01:19:35 GMT 2023","Fri Dec 01 01:19:45 GMT 2023","10248","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Dec 01 01:18:31 GMT 2023","Fri Dec 01 01:18:31 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Fri Dec 01 01:19:48 GMT 2023","Fri Dec 01 01:19:58 GMT 2023","10237","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Dec 01 01:20:53 GMT 2023","Fri Dec 01 01:20:53 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Fri Dec 01 01:20:00 GMT 2023","Fri Dec 01 01:20:00 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"skipped","Fri Dec 01 01:22:40 GMT 2023","Fri Dec 01 01:22:40 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"skipped","Fri Dec 01 01:22:40 GMT 2023","Fri Dec 01 01:22:40 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"skipped","Fri Dec 01 01:22:40 GMT 2023","Fri Dec 01 01:22:40 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"skipped","Fri Dec 01 01:21:46 GMT 2023","Fri Dec 01 01:21:46 GMT 2023","0","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
