"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu May 08 01:52:54 GMT 2025","broken","Thu May 08 01:52:54 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Get OTP code from email","tests","Thu May 08 01:51:38 GMT 2025","skipped","Thu May 08 01:51:38 GMT 2025","TestEmail","email_test","",""
"","0","test_c","tests","Thu May 08 01:51:38 GMT 2025","skipped","Thu May 08 01:51:38 GMT 2025","TestDependencyExample","dependency_test","",""
"Log out from app","10453","Logout of system test","tests","Thu May 08 01:52:44 GMT 2025","broken","Thu May 08 01:52:55 GMT 2025","TestLogin","login_test","",""
"valid login","10543","Login with valid credentials test","tests","Thu May 08 01:52:29 GMT 2025","broken","Thu May 08 01:52:40 GMT 2025","TestLogin","login_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu May 08 01:52:40 GMT 2025","broken","Thu May 08 01:52:40 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_b","tests","Thu May 08 01:54:19 GMT 2025","skipped","Thu May 08 01:54:19 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","test_a","tests","Thu May 08 01:54:19 GMT 2025","skipped","Thu May 08 01:54:19 GMT 2025","TestDependencyExample","dependency_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu May 08 01:53:50 GMT 2025","broken","Thu May 08 01:53:50 GMT 2025","TestWorkspaces","workspaces_test","",""
"Create new Workspace","0","Create new workspace test","tests","Thu May 08 01:51:38 GMT 2025","broken","Thu May 08 01:51:38 GMT 2025","TestWorkspaces","workspaces_test","",""
"Forgot password with a valid email address","10456","Forgot Password with valid email test","Custom parent suite","Thu May 08 01:51:45 GMT 2025","broken","Thu May 08 01:51:56 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10008","Login with invalid credentials test","tests","Thu May 08 01:52:28 GMT 2025","broken","Thu May 08 01:52:38 GMT 2025","TestLogin","login_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu May 08 01:54:05 GMT 2025","broken","Thu May 08 01:54:05 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","10506","Login with invalid credentials test","tests","Thu May 08 01:52:14 GMT 2025","broken","Thu May 08 01:52:24 GMT 2025","TestLogin","login_test","",""
"Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

This test case is designed for demonstration purposes only.
","0","test_e","tests","Thu May 08 01:54:19 GMT 2025","skipped","Thu May 08 01:54:19 GMT 2025","TestDependencyExample","dependency_class_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu May 08 01:53:08 GMT 2025","broken","Thu May 08 01:53:08 GMT 2025","TestWorkspaces","workspaces_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu May 08 01:53:36 GMT 2025","broken","Thu May 08 01:53:36 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Verify email count in user inbox","tests","Thu May 08 01:51:38 GMT 2025","skipped","Thu May 08 01:51:38 GMT 2025","TestEmail","email_test","",""
"","0","Visual test of login page","tests","Thu May 08 01:52:57 GMT 2025","skipped","Thu May 08 01:52:57 GMT 2025","TestVisual","visual_test","",""
"","0","Verify population amounts","tests","Thu May 08 01:54:19 GMT 2025","skipped","Thu May 08 01:54:19 GMT 2025","TestDatabaseExample","db_test","",""
"","0","test_d","tests","Thu May 08 01:51:38 GMT 2025","skipped","Thu May 08 01:51:38 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Visual test of login page element","tests","Thu May 08 01:52:57 GMT 2025","skipped","Thu May 08 01:52:57 GMT 2025","TestVisual","visual_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Thu May 08 01:51:58 GMT 2025","skipped","Thu May 08 01:51:58 GMT 2025","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Thu May 08 01:52:57 GMT 2025","skipped","Thu May 08 01:52:57 GMT 2025","TestLogin","login_test","",""
"Exception catching","10513","Exception test","Custom parent suite","Thu May 08 01:52:01 GMT 2025","broken","Thu May 08 01:52:11 GMT 2025","Custom sub suite","Custom suite","",""
"","0","Verify email content","tests","Thu May 08 01:51:38 GMT 2025","skipped","Thu May 08 01:51:38 GMT 2025","TestEmail","email_test","",""
"","0","Visual test of login page with ignored area","tests","Thu May 08 01:52:57 GMT 2025","skipped","Thu May 08 01:52:57 GMT 2025","TestVisual","visual_test","",""
"Search for an existing project","0","Search for existing project test","tests","Thu May 08 01:53:22 GMT 2025","broken","Thu May 08 01:53:22 GMT 2025","TestWorkspaces","workspaces_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu May 08 01:51:58 GMT 2025","broken","Thu May 08 01:51:58 GMT 2025","TestWorkspaces","workspaces_test","",""
