"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Search for a non existing project","0","Search for non existing project","tests","Fri Nov 08 01:37:52 GMT 2024","broken","Fri Nov 08 01:37:52 GMT 2024","TestWorkspaces","workspaces_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri Nov 08 01:37:07 GMT 2024","broken","Fri Nov 08 01:37:07 GMT 2024","TestWorkspaces","workspaces_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri Nov 08 01:37:22 GMT 2024","broken","Fri Nov 08 01:37:22 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","test_a","tests","Fri Nov 08 01:38:38 GMT 2024","skipped","Fri Nov 08 01:38:38 GMT 2024","TestDependencyExample","dependency_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri Nov 08 01:38:23 GMT 2024","broken","Fri Nov 08 01:38:23 GMT 2024","TestWorkspaces","workspaces_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri Nov 08 01:38:08 GMT 2024","broken","Fri Nov 08 01:38:08 GMT 2024","TestWorkspaces","workspaces_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri Nov 08 01:36:52 GMT 2024","broken","Fri Nov 08 01:36:52 GMT 2024","TestWorkspaces","workspaces_test","",""
"invalid login","10139","Login with invalid credentials test","tests","Fri Nov 08 01:36:23 GMT 2024","broken","Fri Nov 08 01:36:33 GMT 2024","TestLogin","login_test","",""
"
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        ","0","test_e","tests","Fri Nov 08 01:38:38 GMT 2024","skipped","Fri Nov 08 01:38:38 GMT 2024","TestDependencyExample","dependency_class_test","",""
"invalid login","10132","Login with invalid credentials test","tests","Fri Nov 08 01:36:38 GMT 2024","broken","Fri Nov 08 01:36:48 GMT 2024","TestLogin","login_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri Nov 08 01:36:06 GMT 2024","broken","Fri Nov 08 01:36:06 GMT 2024","TestWorkspaces","workspaces_test","",""
"Search for an existing project","0","Search for existing project test","tests","Fri Nov 08 01:37:37 GMT 2024","broken","Fri Nov 08 01:37:37 GMT 2024","TestWorkspaces","workspaces_test","",""
"Create new Workspace","0","Create new workspace test","tests","Fri Nov 08 01:35:50 GMT 2024","broken","Fri Nov 08 01:35:50 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","Verify population amounts","tests","Fri Nov 08 01:38:38 GMT 2024","skipped","Fri Nov 08 01:38:38 GMT 2024","TestDatabaseExample","db_test","",""
