"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify population amounts","tests","Mon Dec 09 01:52:18 GMT 2024","skipped","Mon Dec 09 01:52:18 GMT 2024","TestDatabaseExample","db_test","",""
"invalid login","10138","Login with invalid credentials test","tests","Mon Dec 09 01:49:59 GMT 2024","broken","Mon Dec 09 01:50:09 GMT 2024","TestLogin","login_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon Dec 09 01:51:31 GMT 2024","broken","Mon Dec 09 01:51:31 GMT 2024","TestWorkspaces","workspaces_test","",""
"
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        ","0","test_e","tests","Mon Dec 09 01:52:18 GMT 2024","skipped","Mon Dec 09 01:52:18 GMT 2024","TestDependencyExample","dependency_class_test","",""
"","0","Visual test of login page","tests","Mon Dec 09 01:50:57 GMT 2024","skipped","Mon Dec 09 01:50:57 GMT 2024","TestVisual","visual_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Dec 09 01:50:28 GMT 2024","broken","Mon Dec 09 01:50:28 GMT 2024","TestWorkspaces","workspaces_test","",""
"Log out from app","10239","Logout of system test","tests","Mon Dec 09 01:50:43 GMT 2024","broken","Mon Dec 09 01:50:54 GMT 2024","TestLogin","login_test","",""
"valid login","10244","Login with valid credentials test","tests","Mon Dec 09 01:50:28 GMT 2024","broken","Mon Dec 09 01:50:38 GMT 2024","TestLogin","login_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Dec 09 01:50:44 GMT 2024","broken","Mon Dec 09 01:50:44 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","Verify email count in user inbox","tests","Mon Dec 09 01:49:21 GMT 2024","skipped","Mon Dec 09 01:49:21 GMT 2024","TestEmail","email_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Dec 09 01:50:59 GMT 2024","broken","Mon Dec 09 01:50:59 GMT 2024","TestWorkspaces","workspaces_test","",""
"invalid login","10228","Login with invalid credentials test","tests","Mon Dec 09 01:50:14 GMT 2024","broken","Mon Dec 09 01:50:25 GMT 2024","TestLogin","login_test","",""
"","0","test_d","tests","Mon Dec 09 01:49:21 GMT 2024","skipped","Mon Dec 09 01:49:21 GMT 2024","TestDependencyExample","dependency_test","",""
"Forgot password with a valid email address","10475","Forgot Password with valid email test","Custom parent suite","Mon Dec 09 01:49:40 GMT 2024","broken","Mon Dec 09 01:49:50 GMT 2024","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Dec 09 01:52:02 GMT 2024","broken","Mon Dec 09 01:52:02 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","test_a","tests","Mon Dec 09 01:52:18 GMT 2024","skipped","Mon Dec 09 01:52:18 GMT 2024","TestDependencyExample","dependency_test","",""
"","0","test_b","tests","Mon Dec 09 01:49:21 GMT 2024","skipped","Mon Dec 09 01:49:21 GMT 2024","TestDependencyExample","dependency_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Dec 09 01:49:35 GMT 2024","broken","Mon Dec 09 01:49:35 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","Verify email content","tests","Mon Dec 09 01:49:21 GMT 2024","skipped","Mon Dec 09 01:49:21 GMT 2024","TestEmail","email_test","",""
"Exception catching","10262","Exception test","Custom parent suite","Mon Dec 09 01:49:56 GMT 2024","broken","Mon Dec 09 01:50:06 GMT 2024","Custom sub suite","Custom suite","",""
"","0","Visual test of login page with ignored area","tests","Mon Dec 09 01:50:57 GMT 2024","skipped","Mon Dec 09 01:50:57 GMT 2024","TestVisual","visual_test","",""
"","0","Visual test of login page element","tests","Mon Dec 09 01:50:57 GMT 2024","skipped","Mon Dec 09 01:50:57 GMT 2024","TestVisual","visual_test","",""
"Skip Test example","0","Skipped test example","tests","Mon Dec 09 01:50:57 GMT 2024","skipped","Mon Dec 09 01:50:57 GMT 2024","TestLogin","login_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Mon Dec 09 01:49:54 GMT 2024","skipped","Mon Dec 09 01:49:54 GMT 2024","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Dec 09 01:51:47 GMT 2024","broken","Mon Dec 09 01:51:47 GMT 2024","TestWorkspaces","workspaces_test","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Dec 09 01:51:15 GMT 2024","broken","Mon Dec 09 01:51:15 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","test_c","tests","Mon Dec 09 01:49:21 GMT 2024","skipped","Mon Dec 09 01:49:21 GMT 2024","TestDependencyExample","dependency_test","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Dec 09 01:49:18 GMT 2024","broken","Mon Dec 09 01:49:18 GMT 2024","TestWorkspaces","workspaces_test","",""
