"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Sep 11 01:45:19 GMT 2025","broken","Thu Sep 11 01:45:19 GMT 2025","TestWorkspaces","workspaces_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Sep 11 01:44:36 GMT 2025","broken","Thu Sep 11 01:44:36 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_c","tests","Thu Sep 11 01:44:05 GMT 2025","skipped","Thu Sep 11 01:44:05 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","test_a","tests","Thu Sep 11 01:45:29 GMT 2025","skipped","Thu Sep 11 01:45:29 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","test_b","tests","Thu Sep 11 01:45:29 GMT 2025","skipped","Thu Sep 11 01:45:29 GMT 2025","TestDependencyExample","dependency_test","",""
"Forgot password with a valid email address","0","Forgot Password with valid email test","Custom parent suite","Thu Sep 11 01:44:05 GMT 2025","broken","Thu Sep 11 01:44:05 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Sep 11 01:44:50 GMT 2025","broken","Thu Sep 11 01:44:50 GMT 2025","TestWorkspaces","workspaces_test","",""
"Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

This test case is designed for demonstration purposes only.
","0","test_e","tests","Thu Sep 11 01:45:29 GMT 2025","skipped","Thu Sep 11 01:45:29 GMT 2025","TestDependencyExample","dependency_class_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Sep 11 01:45:06 GMT 2025","broken","Thu Sep 11 01:45:06 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Get OTP code from email","tests","Thu Sep 11 01:44:05 GMT 2025","skipped","Thu Sep 11 01:44:05 GMT 2025","TestEmail","email_test","",""
"","0","Verify email content","tests","Thu Sep 11 01:44:05 GMT 2025","skipped","Thu Sep 11 01:44:05 GMT 2025","TestEmail","email_test","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Sep 11 01:45:10 GMT 2025","broken","Thu Sep 11 01:45:10 GMT 2025","TestWorkspaces","workspaces_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Sep 11 01:44:19 GMT 2025","broken","Thu Sep 11 01:44:19 GMT 2025","TestWorkspaces","workspaces_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Thu Sep 11 01:44:19 GMT 2025","skipped","Thu Sep 11 01:44:19 GMT 2025","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Thu Sep 11 01:44:51 GMT 2025","skipped","Thu Sep 11 01:44:51 GMT 2025","TestLogin","login_test","",""
"invalid login","0","Login with invalid credentials test","tests","Thu Sep 11 01:44:31 GMT 2025","broken","Thu Sep 11 01:44:31 GMT 2025","TestLogin","login_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Sep 11 01:45:24 GMT 2025","broken","Thu Sep 11 01:45:24 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","0","Login with invalid credentials test","tests","Thu Sep 11 01:44:25 GMT 2025","broken","Thu Sep 11 01:44:25 GMT 2025","TestLogin","login_test","",""
"","0","Visual test of login page","tests","Thu Sep 11 01:44:51 GMT 2025","skipped","Thu Sep 11 01:44:51 GMT 2025","TestVisual","visual_test","",""
"Log out from app","0","Logout of system test","tests","Thu Sep 11 01:44:44 GMT 2025","broken","Thu Sep 11 01:44:44 GMT 2025","TestLogin","login_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Sep 11 01:45:15 GMT 2025","broken","Thu Sep 11 01:45:15 GMT 2025","TestWorkspaces","workspaces_test","",""
"valid login","0","Login with valid credentials test","tests","Thu Sep 11 01:44:39 GMT 2025","broken","Thu Sep 11 01:44:39 GMT 2025","TestLogin","login_test","",""
"","0","Visual test of login page with ignored area","tests","Thu Sep 11 01:44:51 GMT 2025","skipped","Thu Sep 11 01:44:51 GMT 2025","TestVisual","visual_test","",""
"","0","Verify population amounts","tests","Thu Sep 11 01:45:29 GMT 2025","skipped","Thu Sep 11 01:45:29 GMT 2025","TestDatabaseExample","db_test","",""
"Exception catching","10373","Exception test","Custom parent suite","Thu Sep 11 01:44:22 GMT 2025","broken","Thu Sep 11 01:44:32 GMT 2025","Custom sub suite","Custom suite","",""
"","0","test_d","tests","Thu Sep 11 01:44:05 GMT 2025","skipped","Thu Sep 11 01:44:05 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Visual test of login page element","tests","Thu Sep 11 01:44:51 GMT 2025","skipped","Thu Sep 11 01:44:51 GMT 2025","TestVisual","visual_test","",""
"","0","Verify email count in user inbox","tests","Thu Sep 11 01:44:05 GMT 2025","skipped","Thu Sep 11 01:44:05 GMT 2025","TestEmail","email_test","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Sep 11 01:44:05 GMT 2025","broken","Thu Sep 11 01:44:05 GMT 2025","TestWorkspaces","workspaces_test","",""
