"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Sep 26 01:11:04 GMT 2023","Tue Sep 26 01:11:04 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Tue Sep 26 01:09:03 GMT 2023","Tue Sep 26 01:09:14 GMT 2023","10394","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"broken","Tue Sep 26 01:11:45 GMT 2023","Tue Sep 26 01:11:45 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"skipped","Tue Sep 26 01:12:39 GMT 2023","Tue Sep 26 01:12:39 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"broken","Tue Sep 26 01:10:12 GMT 2023","Tue Sep 26 01:10:22 GMT 2023","10352","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Tue Sep 26 01:09:43 GMT 2023","Tue Sep 26 01:09:43 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Tue Sep 26 01:09:15 GMT 2023","Tue Sep 26 01:09:15 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Tue Sep 26 01:10:23 GMT 2023","Tue Sep 26 01:10:23 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Tue Sep 26 01:11:31 GMT 2023","Tue Sep 26 01:11:31 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Tue Sep 26 01:09:32 GMT 2023","Tue Sep 26 01:09:42 GMT 2023","10353","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"skipped","Tue Sep 26 01:12:39 GMT 2023","Tue Sep 26 01:12:39 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"skipped","Tue Sep 26 01:12:39 GMT 2023","Tue Sep 26 01:12:39 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"broken","Tue Sep 26 01:10:37 GMT 2023","Tue Sep 26 01:10:37 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Tue Sep 26 01:11:17 GMT 2023","Tue Sep 26 01:11:17 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Tue Sep 26 01:09:59 GMT 2023","Tue Sep 26 01:10:09 GMT 2023","10338","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Tue Sep 26 01:12:15 GMT 2023","Tue Sep 26 01:12:25 GMT 2023","10339","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Tue Sep 26 01:12:28 GMT 2023","Tue Sep 26 01:12:38 GMT 2023","10363","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Tue Sep 26 01:12:01 GMT 2023","Tue Sep 26 01:12:11 GMT 2023","10367","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Tue Sep 26 01:10:50 GMT 2023","Tue Sep 26 01:10:50 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"skipped","Tue Sep 26 01:12:39 GMT 2023","Tue Sep 26 01:12:39 GMT 2023","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
