"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_d","tests","Wed May 07 01:51:02 GMT 2025","skipped","Wed May 07 01:51:02 GMT 2025","TestDependencyExample","dependency_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed May 07 01:52:04 GMT 2025","broken","Wed May 07 01:52:04 GMT 2025","TestWorkspaces","workspaces_test","",""
"Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

This test case is designed for demonstration purposes only.
","0","test_e","tests","Wed May 07 01:53:44 GMT 2025","skipped","Wed May 07 01:53:44 GMT 2025","TestDependencyExample","dependency_class_test","",""
"Search for an existing project","0","Search for existing project test","tests","Wed May 07 01:52:47 GMT 2025","broken","Wed May 07 01:52:47 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page element","tests","Wed May 07 01:52:24 GMT 2025","skipped","Wed May 07 01:52:24 GMT 2025","TestVisual","visual_test","",""
"invalid login","10040","Login with invalid credentials test","tests","Wed May 07 01:51:52 GMT 2025","broken","Wed May 07 01:52:02 GMT 2025","TestLogin","login_test","",""
"Forgot password with a valid email address","10424","Forgot Password with valid email test","Custom parent suite","Wed May 07 01:51:12 GMT 2025","broken","Wed May 07 01:51:22 GMT 2025","Custom sub suite","Custom suite","",""
"valid login","10493","Login with valid credentials test","tests","Wed May 07 01:51:57 GMT 2025","broken","Wed May 07 01:52:08 GMT 2025","TestLogin","login_test","",""
"","0","test_b","tests","Wed May 07 01:53:44 GMT 2025","skipped","Wed May 07 01:53:44 GMT 2025","TestDependencyExample","dependency_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed May 07 01:52:31 GMT 2025","broken","Wed May 07 01:52:31 GMT 2025","TestWorkspaces","workspaces_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed May 07 01:52:17 GMT 2025","broken","Wed May 07 01:52:17 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page with ignored area","tests","Wed May 07 01:52:24 GMT 2025","skipped","Wed May 07 01:52:24 GMT 2025","TestVisual","visual_test","",""
"","0","test_c","tests","Wed May 07 01:51:02 GMT 2025","skipped","Wed May 07 01:51:02 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Verify email count in user inbox","tests","Wed May 07 01:51:02 GMT 2025","skipped","Wed May 07 01:51:02 GMT 2025","TestEmail","email_test","",""
"","0","Verify email content","tests","Wed May 07 01:51:02 GMT 2025","skipped","Wed May 07 01:51:02 GMT 2025","TestEmail","email_test","",""
"Skip Test example","0","Skipped test example","tests","Wed May 07 01:52:24 GMT 2025","skipped","Wed May 07 01:52:24 GMT 2025","TestLogin","login_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed May 07 01:53:15 GMT 2025","broken","Wed May 07 01:53:15 GMT 2025","TestWorkspaces","workspaces_test","",""
"Exception catching","10498","Exception test","Custom parent suite","Wed May 07 01:51:27 GMT 2025","broken","Wed May 07 01:51:38 GMT 2025","Custom sub suite","Custom suite","",""
"","1","Verify population amounts","tests","Wed May 07 01:53:44 GMT 2025","skipped","Wed May 07 01:53:44 GMT 2025","TestDatabaseExample","db_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Wed May 07 01:51:25 GMT 2025","skipped","Wed May 07 01:51:25 GMT 2025","Custom sub suite","Custom suite","",""
"","0","Get OTP code from email","tests","Wed May 07 01:51:02 GMT 2025","skipped","Wed May 07 01:51:02 GMT 2025","TestEmail","email_test","",""
"","0","test_a","tests","Wed May 07 01:53:44 GMT 2025","skipped","Wed May 07 01:53:44 GMT 2025","TestDependencyExample","dependency_test","",""
"Log out from app","10030","Logout of system test","tests","Wed May 07 01:52:12 GMT 2025","broken","Wed May 07 01:52:22 GMT 2025","TestLogin","login_test","",""
"","0","Visual test of login page","tests","Wed May 07 01:52:24 GMT 2025","skipped","Wed May 07 01:52:24 GMT 2025","TestVisual","visual_test","",""
"invalid login","10011","Login with invalid credentials test","tests","Wed May 07 01:51:37 GMT 2025","broken","Wed May 07 01:51:47 GMT 2025","TestLogin","login_test","",""
"Create new Workspace","0","Create new workspace test","tests","Wed May 07 01:51:00 GMT 2025","broken","Wed May 07 01:51:00 GMT 2025","TestWorkspaces","workspaces_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed May 07 01:53:00 GMT 2025","broken","Wed May 07 01:53:00 GMT 2025","TestWorkspaces","workspaces_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed May 07 01:51:20 GMT 2025","broken","Wed May 07 01:51:20 GMT 2025","TestWorkspaces","workspaces_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed May 07 01:53:30 GMT 2025","broken","Wed May 07 01:53:30 GMT 2025","TestWorkspaces","workspaces_test","",""
