"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Mar 24 01:18:37 GMT 2024","Sun Mar 24 01:18:37 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"skipped","Sun Mar 24 01:17:18 GMT 2024","Sun Mar 24 01:17:18 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_b",""
"skipped","Sun Mar 24 01:18:37 GMT 2024","Sun Mar 24 01:18:37 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"broken","Sun Mar 24 01:15:12 GMT 2024","Sun Mar 24 01:15:22 GMT 2024","10234","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun Mar 24 01:16:30 GMT 2024","Sun Mar 24 01:16:30 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Sun Mar 24 01:14:54 GMT 2024","Sun Mar 24 01:15:04 GMT 2024","10261","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Sun Mar 24 01:17:18 GMT 2024","Sun Mar 24 01:17:18 GMT 2024","0","tests","email_test","TestEmail","","","Verify email count in user inbox",""
"skipped","Sun Mar 24 01:17:18 GMT 2024","Sun Mar 24 01:17:18 GMT 2024","0","tests","db_test","TestDatabaseExample","","","Verify population amounts",""
"broken","Sun Mar 24 01:15:42 GMT 2024","Sun Mar 24 01:15:42 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"skipped","Sun Mar 24 01:18:37 GMT 2024","Sun Mar 24 01:18:37 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"broken","Sun Mar 24 01:16:14 GMT 2024","Sun Mar 24 01:16:14 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Sun Mar 24 01:18:07 GMT 2024","Sun Mar 24 01:18:17 GMT 2024","10217","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"skipped","Sun Mar 24 01:17:18 GMT 2024","Sun Mar 24 01:17:18 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_c",""
"skipped","Sun Mar 24 01:17:18 GMT 2024","Sun Mar 24 01:17:18 GMT 2024","0","tests","dependency_class_test","TestDependencyExample","","","test_e","
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        "
"broken","Sun Mar 24 01:15:26 GMT 2024","Sun Mar 24 01:15:26 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"skipped","Sun Mar 24 01:17:18 GMT 2024","Sun Mar 24 01:17:18 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_a",""
"broken","Sun Mar 24 01:18:23 GMT 2024","Sun Mar 24 01:18:33 GMT 2024","10262","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"broken","Sun Mar 24 01:17:19 GMT 2024","Sun Mar 24 01:17:29 GMT 2024","10209","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"skipped","Sun Mar 24 01:17:18 GMT 2024","Sun Mar 24 01:17:18 GMT 2024","0","tests","email_test","TestEmail","","","Verify email content",""
"skipped","Sun Mar 24 01:17:18 GMT 2024","Sun Mar 24 01:17:18 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_d",""
"skipped","Sun Mar 24 01:17:34 GMT 2024","Sun Mar 24 01:17:34 GMT 2024","0","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Sun Mar 24 01:15:58 GMT 2024","Sun Mar 24 01:15:58 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Sun Mar 24 01:17:02 GMT 2024","Sun Mar 24 01:17:02 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"skipped","Sun Mar 24 01:18:37 GMT 2024","Sun Mar 24 01:18:37 GMT 2024","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"broken","Sun Mar 24 01:17:35 GMT 2024","Sun Mar 24 01:17:45 GMT 2024","10263","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Sun Mar 24 01:16:46 GMT 2024","Sun Mar 24 01:16:46 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Sun Mar 24 01:14:20 GMT 2024","Sun Mar 24 01:14:20 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Sun Mar 24 01:14:37 GMT 2024","Sun Mar 24 01:14:37 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
