"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed Nov 13 01:39:26 GMT 2024","broken","Wed Nov 13 01:39:26 GMT 2024","TestWorkspaces","workspaces_test","",""
"Forgot password with a valid email address","10017","Forgot Password with valid email test","Custom parent suite","Wed Nov 13 01:37:03 GMT 2024","broken","Wed Nov 13 01:37:13 GMT 2024","Custom sub suite","Custom suite","",""
"Exception catching","10071","Exception test","Custom parent suite","Wed Nov 13 01:37:19 GMT 2024","broken","Wed Nov 13 01:37:29 GMT 2024","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed Nov 13 01:37:07 GMT 2024","broken","Wed Nov 13 01:37:07 GMT 2024","TestWorkspaces","workspaces_test","",""
"Skip Test example","0","Skipped test example","tests","Wed Nov 13 01:38:21 GMT 2024","skipped","Wed Nov 13 01:38:21 GMT 2024","TestLogin","login_test","",""
"invalid login","10496","Login with invalid credentials test","tests","Wed Nov 13 01:37:25 GMT 2024","broken","Wed Nov 13 01:37:35 GMT 2024","TestLogin","login_test","",""
"","0","Verify population amounts","tests","Wed Nov 13 01:39:43 GMT 2024","skipped","Wed Nov 13 01:39:43 GMT 2024","TestDatabaseExample","db_test","",""
"
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        ","0","test_e","tests","Wed Nov 13 01:39:43 GMT 2024","skipped","Wed Nov 13 01:39:43 GMT 2024","TestDependencyExample","dependency_class_test","",""
"invalid login","10433","Login with invalid credentials test","tests","Wed Nov 13 01:37:40 GMT 2024","broken","Wed Nov 13 01:37:50 GMT 2024","TestLogin","login_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed Nov 13 01:38:54 GMT 2024","broken","Wed Nov 13 01:38:54 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","test_c","tests","Wed Nov 13 01:36:47 GMT 2024","skipped","Wed Nov 13 01:36:47 GMT 2024","TestDependencyExample","dependency_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed Nov 13 01:38:08 GMT 2024","broken","Wed Nov 13 01:38:08 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","test_d","tests","Wed Nov 13 01:36:47 GMT 2024","skipped","Wed Nov 13 01:36:47 GMT 2024","TestDependencyExample","dependency_test","",""
"Search for an existing project","0","Search for existing project test","tests","Wed Nov 13 01:38:39 GMT 2024","broken","Wed Nov 13 01:38:39 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page","tests","Wed Nov 13 01:38:21 GMT 2024","skipped","Wed Nov 13 01:38:21 GMT 2024","TestVisual","visual_test","",""
"Create new Workspace","0","Create new workspace test","tests","Wed Nov 13 01:36:45 GMT 2024","broken","Wed Nov 13 01:36:45 GMT 2024","TestWorkspaces","workspaces_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed Nov 13 01:39:09 GMT 2024","broken","Wed Nov 13 01:39:09 GMT 2024","TestWorkspaces","workspaces_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed Nov 13 01:37:53 GMT 2024","broken","Wed Nov 13 01:37:53 GMT 2024","TestWorkspaces","workspaces_test","",""
"Log out from app","10154","Logout of system test","tests","Wed Nov 13 01:38:07 GMT 2024","broken","Wed Nov 13 01:38:18 GMT 2024","TestLogin","login_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed Nov 13 01:38:23 GMT 2024","broken","Wed Nov 13 01:38:23 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page with ignored area","tests","Wed Nov 13 01:38:21 GMT 2024","skipped","Wed Nov 13 01:38:21 GMT 2024","TestVisual","visual_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Wed Nov 13 01:37:16 GMT 2024","skipped","Wed Nov 13 01:37:16 GMT 2024","Custom sub suite","Custom suite","",""
"","0","Visual test of login page element","tests","Wed Nov 13 01:38:21 GMT 2024","skipped","Wed Nov 13 01:38:21 GMT 2024","TestVisual","visual_test","",""
"valid login","10225","Login with valid credentials test","tests","Wed Nov 13 01:37:51 GMT 2024","broken","Wed Nov 13 01:38:02 GMT 2024","TestLogin","login_test","",""
"","0","Verify email content","tests","Wed Nov 13 01:36:47 GMT 2024","skipped","Wed Nov 13 01:36:47 GMT 2024","TestEmail","email_test","",""
"","0","test_b","tests","Wed Nov 13 01:36:47 GMT 2024","skipped","Wed Nov 13 01:36:47 GMT 2024","TestDependencyExample","dependency_test","",""
"","0","Verify email count in user inbox","tests","Wed Nov 13 01:36:47 GMT 2024","skipped","Wed Nov 13 01:36:47 GMT 2024","TestEmail","email_test","",""
"","0","test_a","tests","Wed Nov 13 01:39:43 GMT 2024","skipped","Wed Nov 13 01:39:43 GMT 2024","TestDependencyExample","dependency_test","",""
