"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Mar 21 01:13:48 GMT 2024","Thu Mar 21 01:13:48 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"skipped","Thu Mar 21 01:12:21 GMT 2024","Thu Mar 21 01:12:21 GMT 2024","0","tests","email_test","TestEmail","","","Verify email count in user inbox",""
"skipped","Thu Mar 21 01:12:21 GMT 2024","Thu Mar 21 01:12:21 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_c",""
"broken","Thu Mar 21 01:12:39 GMT 2024","Thu Mar 21 01:12:49 GMT 2024","10228","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"skipped","Thu Mar 21 01:12:21 GMT 2024","Thu Mar 21 01:12:21 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_d",""
"skipped","Thu Mar 21 01:13:48 GMT 2024","Thu Mar 21 01:13:48 GMT 2024","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"broken","Thu Mar 21 01:11:32 GMT 2024","Thu Mar 21 01:11:32 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"skipped","Thu Mar 21 01:13:48 GMT 2024","Thu Mar 21 01:13:48 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"skipped","Thu Mar 21 01:12:21 GMT 2024","Thu Mar 21 01:12:21 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_a",""
"skipped","Thu Mar 21 01:12:21 GMT 2024","Thu Mar 21 01:12:21 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_b",""
"broken","Thu Mar 21 01:10:43 GMT 2024","Thu Mar 21 01:10:43 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"skipped","Thu Mar 21 01:12:21 GMT 2024","Thu Mar 21 01:12:21 GMT 2024","0","tests","dependency_class_test","TestDependencyExample","","","test_e","
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        "
"broken","Thu Mar 21 01:10:12 GMT 2024","Thu Mar 21 01:10:22 GMT 2024","10254","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Thu Mar 21 01:12:37 GMT 2024","Thu Mar 21 01:12:37 GMT 2024","0","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Thu Mar 21 01:11:16 GMT 2024","Thu Mar 21 01:11:16 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Thu Mar 21 01:12:23 GMT 2024","Thu Mar 21 01:12:33 GMT 2024","10227","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"skipped","Thu Mar 21 01:12:21 GMT 2024","Thu Mar 21 01:12:21 GMT 2024","0","tests","email_test","TestEmail","","","Verify email content",""
"broken","Thu Mar 21 01:09:56 GMT 2024","Thu Mar 21 01:10:06 GMT 2024","10238","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Mar 21 01:13:33 GMT 2024","Thu Mar 21 01:13:44 GMT 2024","10296","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"broken","Thu Mar 21 01:11:48 GMT 2024","Thu Mar 21 01:11:48 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Thu Mar 21 01:10:27 GMT 2024","Thu Mar 21 01:10:27 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Thu Mar 21 01:13:11 GMT 2024","Thu Mar 21 01:13:22 GMT 2024","10239","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"broken","Thu Mar 21 01:10:59 GMT 2024","Thu Mar 21 01:10:59 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Thu Mar 21 01:12:04 GMT 2024","Thu Mar 21 01:12:04 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"skipped","Thu Mar 21 01:13:48 GMT 2024","Thu Mar 21 01:13:48 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"broken","Thu Mar 21 01:09:17 GMT 2024","Thu Mar 21 01:09:17 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Thu Mar 21 01:09:38 GMT 2024","Thu Mar 21 01:09:38 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"skipped","Thu Mar 21 01:12:21 GMT 2024","Thu Mar 21 01:12:21 GMT 2024","0","tests","db_test","TestDatabaseExample","","","Verify population amounts",""
