"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_d","tests","Thu Oct 31 01:39:31 GMT 2024","skipped","Thu Oct 31 01:39:31 GMT 2024","TestDependencyExample","dependency_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Oct 31 01:40:20 GMT 2024","broken","Thu Oct 31 01:40:20 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","Verify email count in user inbox","tests","Thu Oct 31 01:39:31 GMT 2024","skipped","Thu Oct 31 01:39:31 GMT 2024","TestEmail","email_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Oct 31 01:40:35 GMT 2024","broken","Thu Oct 31 01:40:35 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","Verify email content","tests","Thu Oct 31 01:39:31 GMT 2024","skipped","Thu Oct 31 01:39:31 GMT 2024","TestEmail","email_test","",""
"","0","Visual test of login page","tests","Thu Oct 31 01:41:06 GMT 2024","skipped","Thu Oct 31 01:41:06 GMT 2024","TestVisual","visual_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Thu Oct 31 01:40:06 GMT 2024","skipped","Thu Oct 31 01:40:06 GMT 2024","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Thu Oct 31 01:41:06 GMT 2024","skipped","Thu Oct 31 01:41:06 GMT 2024","TestLogin","login_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Oct 31 01:41:49 GMT 2024","broken","Thu Oct 31 01:41:49 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","Verify population amounts","tests","Thu Oct 31 01:42:03 GMT 2024","skipped","Thu Oct 31 01:42:03 GMT 2024","TestDatabaseExample","db_test","",""
"","0","test_b","tests","Thu Oct 31 01:39:31 GMT 2024","skipped","Thu Oct 31 01:39:31 GMT 2024","TestDependencyExample","dependency_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Oct 31 01:40:50 GMT 2024","broken","Thu Oct 31 01:40:50 GMT 2024","TestWorkspaces","workspaces_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Oct 31 01:41:19 GMT 2024","broken","Thu Oct 31 01:41:19 GMT 2024","TestWorkspaces","workspaces_test","",""
"invalid login","10466","Login with invalid credentials test","tests","Thu Oct 31 01:40:07 GMT 2024","broken","Thu Oct 31 01:40:18 GMT 2024","TestLogin","login_test","",""
"Log out from app","10347","Logout of system test","tests","Thu Oct 31 01:40:53 GMT 2024","broken","Thu Oct 31 01:41:03 GMT 2024","TestLogin","login_test","",""
"","0","test_c","tests","Thu Oct 31 01:39:31 GMT 2024","skipped","Thu Oct 31 01:39:31 GMT 2024","TestDependencyExample","dependency_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Oct 31 01:41:34 GMT 2024","broken","Thu Oct 31 01:41:34 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page element","tests","Thu Oct 31 01:41:06 GMT 2024","skipped","Thu Oct 31 01:41:06 GMT 2024","TestVisual","visual_test","",""
"Forgot password with a valid email address","10455","Forgot Password with valid email test","Custom parent suite","Thu Oct 31 01:39:53 GMT 2024","broken","Thu Oct 31 01:40:04 GMT 2024","Custom sub suite","Custom suite","",""
"
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        ","0","test_e","tests","Thu Oct 31 01:42:03 GMT 2024","skipped","Thu Oct 31 01:42:03 GMT 2024","TestDependencyExample","dependency_class_test","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Oct 31 01:39:19 GMT 2024","broken","Thu Oct 31 01:39:19 GMT 2024","TestWorkspaces","workspaces_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Oct 31 01:39:35 GMT 2024","broken","Thu Oct 31 01:39:35 GMT 2024","TestWorkspaces","workspaces_test","",""
"valid login","10363","Login with valid credentials test","tests","Thu Oct 31 01:40:38 GMT 2024","broken","Thu Oct 31 01:40:49 GMT 2024","TestLogin","login_test","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Oct 31 01:41:04 GMT 2024","broken","Thu Oct 31 01:41:04 GMT 2024","TestWorkspaces","workspaces_test","",""
"Exception catching","10444","Exception test","Custom parent suite","Thu Oct 31 01:40:08 GMT 2024","broken","Thu Oct 31 01:40:18 GMT 2024","Custom sub suite","Custom suite","",""
"","0","Visual test of login page with ignored area","tests","Thu Oct 31 01:41:06 GMT 2024","skipped","Thu Oct 31 01:41:06 GMT 2024","TestVisual","visual_test","",""
"","0","test_a","tests","Thu Oct 31 01:42:03 GMT 2024","skipped","Thu Oct 31 01:42:03 GMT 2024","TestDependencyExample","dependency_test","",""
"invalid login","10374","Login with invalid credentials test","tests","Thu Oct 31 01:39:52 GMT 2024","broken","Thu Oct 31 01:40:02 GMT 2024","TestLogin","login_test","",""
