"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Apr 17 01:12:58 GMT 2024","Wed Apr 17 01:12:58 GMT 2024","0","tests","email_test","TestEmail","","","Verify email content",""
"broken","Wed Apr 17 01:12:08 GMT 2024","Wed Apr 17 01:12:08 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"skipped","Wed Apr 17 01:14:29 GMT 2024","Wed Apr 17 01:14:29 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"broken","Wed Apr 17 01:10:25 GMT 2024","Wed Apr 17 01:10:35 GMT 2024","10267","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Wed Apr 17 01:12:58 GMT 2024","Wed Apr 17 01:12:58 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_a",""
"broken","Wed Apr 17 01:12:41 GMT 2024","Wed Apr 17 01:12:41 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Wed Apr 17 01:13:17 GMT 2024","Wed Apr 17 01:13:27 GMT 2024","10273","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Wed Apr 17 01:10:56 GMT 2024","Wed Apr 17 01:10:56 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"skipped","Wed Apr 17 01:12:58 GMT 2024","Wed Apr 17 01:12:58 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_c",""
"broken","Wed Apr 17 01:10:07 GMT 2024","Wed Apr 17 01:10:07 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"skipped","Wed Apr 17 01:13:15 GMT 2024","Wed Apr 17 01:13:15 GMT 2024","0","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Wed Apr 17 01:13:00 GMT 2024","Wed Apr 17 01:13:10 GMT 2024","10273","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"skipped","Wed Apr 17 01:12:58 GMT 2024","Wed Apr 17 01:12:58 GMT 2024","0","tests","dependency_class_test","TestDependencyExample","","","test_e","
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        "
"broken","Wed Apr 17 01:11:31 GMT 2024","Wed Apr 17 01:11:31 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"skipped","Wed Apr 17 01:12:58 GMT 2024","Wed Apr 17 01:12:58 GMT 2024","0","tests","db_test","TestDatabaseExample","","","Verify population amounts",""
"broken","Wed Apr 17 01:11:52 GMT 2024","Wed Apr 17 01:11:52 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Wed Apr 17 01:10:41 GMT 2024","Wed Apr 17 01:10:52 GMT 2024","10262","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Wed Apr 17 01:12:58 GMT 2024","Wed Apr 17 01:12:58 GMT 2024","0","tests","email_test","TestEmail","","","Verify email count in user inbox",""
"broken","Wed Apr 17 01:11:15 GMT 2024","Wed Apr 17 01:11:15 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Wed Apr 17 01:14:15 GMT 2024","Wed Apr 17 01:14:25 GMT 2024","10271","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"skipped","Wed Apr 17 01:14:29 GMT 2024","Wed Apr 17 01:14:29 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"broken","Wed Apr 17 01:09:49 GMT 2024","Wed Apr 17 01:09:49 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Wed Apr 17 01:12:25 GMT 2024","Wed Apr 17 01:12:25 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"skipped","Wed Apr 17 01:14:29 GMT 2024","Wed Apr 17 01:14:29 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"broken","Wed Apr 17 01:13:59 GMT 2024","Wed Apr 17 01:14:09 GMT 2024","10380","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"skipped","Wed Apr 17 01:12:58 GMT 2024","Wed Apr 17 01:12:58 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_d",""
"skipped","Wed Apr 17 01:14:29 GMT 2024","Wed Apr 17 01:14:29 GMT 2024","1","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"skipped","Wed Apr 17 01:12:58 GMT 2024","Wed Apr 17 01:12:58 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_b",""
