"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create new Workspace","0","Create new workspace test","tests","Fri Apr 04 01:44:41 GMT 2025","broken","Fri Apr 04 01:44:41 GMT 2025","TestWorkspaces","workspaces_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri Apr 04 01:46:14 GMT 2025","broken","Fri Apr 04 01:46:14 GMT 2025","TestWorkspaces","workspaces_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri Apr 04 01:45:44 GMT 2025","broken","Fri Apr 04 01:45:44 GMT 2025","TestWorkspaces","workspaces_test","",""
"Log out from app","10491","Logout of system test","tests","Fri Apr 04 01:45:46 GMT 2025","broken","Fri Apr 04 01:45:56 GMT 2025","TestLogin","login_test","",""
"","0","Visual test of login page","tests","Fri Apr 04 01:45:58 GMT 2025","skipped","Fri Apr 04 01:45:58 GMT 2025","TestVisual","visual_test","",""
"
Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

This test case is designed for demonstration purposes only.
","0","test_e","tests","Fri Apr 04 01:47:26 GMT 2025","skipped","Fri Apr 04 01:47:26 GMT 2025","TestDependencyExample","dependency_class_test","",""
"","0","Verify population amounts","tests","Fri Apr 04 01:47:26 GMT 2025","skipped","Fri Apr 04 01:47:26 GMT 2025","TestDatabaseExample","db_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Fri Apr 04 01:46:43 GMT 2025","broken","Fri Apr 04 01:46:43 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_c","tests","Fri Apr 04 01:44:40 GMT 2025","skipped","Fri Apr 04 01:44:40 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","test_a","tests","Fri Apr 04 01:47:26 GMT 2025","skipped","Fri Apr 04 01:47:26 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Visual test of login page with ignored area","tests","Fri Apr 04 01:45:58 GMT 2025","skipped","Fri Apr 04 01:45:58 GMT 2025","TestVisual","visual_test","",""
"Exception catching","10045","Exception test","Custom parent suite","Fri Apr 04 01:45:03 GMT 2025","broken","Fri Apr 04 01:45:13 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri Apr 04 01:45:00 GMT 2025","broken","Fri Apr 04 01:45:00 GMT 2025","TestWorkspaces","workspaces_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Fri Apr 04 01:45:00 GMT 2025","skipped","Fri Apr 04 01:45:00 GMT 2025","Custom sub suite","Custom suite","",""
"","0","test_b","tests","Fri Apr 04 01:47:26 GMT 2025","skipped","Fri Apr 04 01:47:26 GMT 2025","TestDependencyExample","dependency_test","",""
"valid login","10484","Login with valid credentials test","tests","Fri Apr 04 01:45:31 GMT 2025","broken","Fri Apr 04 01:45:42 GMT 2025","TestLogin","login_test","",""
"","0","Visual test of login page element","tests","Fri Apr 04 01:45:58 GMT 2025","skipped","Fri Apr 04 01:45:58 GMT 2025","TestVisual","visual_test","",""
"","0","test_d","tests","Fri Apr 04 01:44:40 GMT 2025","skipped","Fri Apr 04 01:44:40 GMT 2025","TestDependencyExample","dependency_test","",""
"invalid login","10063","Login with invalid credentials test","tests","Fri Apr 04 01:45:32 GMT 2025","broken","Fri Apr 04 01:45:43 GMT 2025","TestLogin","login_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri Apr 04 01:45:59 GMT 2025","broken","Fri Apr 04 01:45:59 GMT 2025","TestWorkspaces","workspaces_test","",""
"Skip Test example","0","Skipped test example","tests","Fri Apr 04 01:45:58 GMT 2025","skipped","Fri Apr 04 01:45:58 GMT 2025","TestLogin","login_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri Apr 04 01:46:57 GMT 2025","broken","Fri Apr 04 01:46:57 GMT 2025","TestWorkspaces","workspaces_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri Apr 04 01:47:12 GMT 2025","broken","Fri Apr 04 01:47:12 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","10490","Login with invalid credentials test","tests","Fri Apr 04 01:45:17 GMT 2025","broken","Fri Apr 04 01:45:28 GMT 2025","TestLogin","login_test","",""
"","0","Verify email count in user inbox","tests","Fri Apr 04 01:44:40 GMT 2025","skipped","Fri Apr 04 01:44:40 GMT 2025","TestEmail","email_test","",""
"","0","Get OTP code from email","tests","Fri Apr 04 01:44:40 GMT 2025","skipped","Fri Apr 04 01:44:40 GMT 2025","TestEmail","email_test","",""
"Search for an existing project","0","Search for existing project test","tests","Fri Apr 04 01:46:28 GMT 2025","broken","Fri Apr 04 01:46:28 GMT 2025","TestWorkspaces","workspaces_test","",""
"Forgot password with a valid email address","10478","Forgot Password with valid email test","Custom parent suite","Fri Apr 04 01:44:48 GMT 2025","broken","Fri Apr 04 01:44:59 GMT 2025","Custom sub suite","Custom suite","",""
"","0","Verify email content","tests","Fri Apr 04 01:44:40 GMT 2025","skipped","Fri Apr 04 01:44:40 GMT 2025","TestEmail","email_test","",""
