"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Nov 20 01:15:37 GMT 2023","Mon Nov 20 01:15:47 GMT 2023","10270","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"skipped","Mon Nov 20 01:16:39 GMT 2023","Mon Nov 20 01:16:39 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"broken","Mon Nov 20 01:15:25 GMT 2023","Mon Nov 20 01:15:35 GMT 2023","10263","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Mon Nov 20 01:13:17 GMT 2023","Mon Nov 20 01:13:17 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Mon Nov 20 01:15:10 GMT 2023","Mon Nov 20 01:15:10 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Mon Nov 20 01:16:28 GMT 2023","Mon Nov 20 01:16:38 GMT 2023","10249","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"broken","Mon Nov 20 01:15:50 GMT 2023","Mon Nov 20 01:16:00 GMT 2023","10245","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Mon Nov 20 01:13:04 GMT 2023","Mon Nov 20 01:13:04 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"skipped","Mon Nov 20 01:16:39 GMT 2023","Mon Nov 20 01:16:39 GMT 2023","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"broken","Mon Nov 20 01:14:07 GMT 2023","Mon Nov 20 01:14:07 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Mon Nov 20 01:14:45 GMT 2023","Mon Nov 20 01:14:45 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Mon Nov 20 01:14:20 GMT 2023","Mon Nov 20 01:14:20 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Mon Nov 20 01:13:31 GMT 2023","Mon Nov 20 01:13:41 GMT 2023","10254","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Mon Nov 20 01:16:39 GMT 2023","Mon Nov 20 01:16:39 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"broken","Mon Nov 20 01:13:44 GMT 2023","Mon Nov 20 01:13:54 GMT 2023","10259","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Mon Nov 20 01:16:39 GMT 2023","Mon Nov 20 01:16:39 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"broken","Mon Nov 20 01:16:15 GMT 2023","Mon Nov 20 01:16:25 GMT 2023","10232","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"broken","Mon Nov 20 01:14:32 GMT 2023","Mon Nov 20 01:14:32 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Mon Nov 20 01:14:58 GMT 2023","Mon Nov 20 01:14:58 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Mon Nov 20 01:13:55 GMT 2023","Mon Nov 20 01:13:55 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
