"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify email content","tests","Thu Apr 10 01:45:29 GMT 2025","skipped","Thu Apr 10 01:45:29 GMT 2025","TestEmail","email_test","",""
"Forgot password with a valid email address","10505","Forgot Password with valid email test","Custom parent suite","Thu Apr 10 01:45:38 GMT 2025","broken","Thu Apr 10 01:45:49 GMT 2025","Custom sub suite","Custom suite","",""
"","0","Visual test of login page element","tests","Thu Apr 10 01:46:53 GMT 2025","skipped","Thu Apr 10 01:46:53 GMT 2025","TestVisual","visual_test","",""
"","0","Visual test of login page with ignored area","tests","Thu Apr 10 01:46:53 GMT 2025","skipped","Thu Apr 10 01:46:53 GMT 2025","TestVisual","visual_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Apr 10 01:47:50 GMT 2025","broken","Thu Apr 10 01:47:50 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Get OTP code from email","tests","Thu Apr 10 01:45:29 GMT 2025","skipped","Thu Apr 10 01:45:29 GMT 2025","TestEmail","email_test","",""
"invalid login","10496","Login with invalid credentials test","tests","Thu Apr 10 01:46:00 GMT 2025","broken","Thu Apr 10 01:46:11 GMT 2025","TestLogin","login_test","",""
"valid login","10551","Login with valid credentials test","tests","Thu Apr 10 01:46:24 GMT 2025","broken","Thu Apr 10 01:46:35 GMT 2025","TestLogin","login_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Thu Apr 10 01:45:52 GMT 2025","skipped","Thu Apr 10 01:45:52 GMT 2025","Custom sub suite","Custom suite","",""
"Exception catching","10078","Exception test","Custom parent suite","Thu Apr 10 01:45:54 GMT 2025","broken","Thu Apr 10 01:46:04 GMT 2025","Custom sub suite","Custom suite","",""
"","0","test_a","tests","Thu Apr 10 01:48:04 GMT 2025","skipped","Thu Apr 10 01:48:04 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","test_d","tests","Thu Apr 10 01:45:29 GMT 2025","skipped","Thu Apr 10 01:45:29 GMT 2025","TestDependencyExample","dependency_test","",""
"Log out from app","10019","Logout of system test","tests","Thu Apr 10 01:46:40 GMT 2025","broken","Thu Apr 10 01:46:50 GMT 2025","TestLogin","login_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Apr 10 01:46:26 GMT 2025","broken","Thu Apr 10 01:46:26 GMT 2025","TestWorkspaces","workspaces_test","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Apr 10 01:47:08 GMT 2025","broken","Thu Apr 10 01:47:08 GMT 2025","TestWorkspaces","workspaces_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Apr 10 01:45:44 GMT 2025","broken","Thu Apr 10 01:45:44 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page","tests","Thu Apr 10 01:46:53 GMT 2025","skipped","Thu Apr 10 01:46:53 GMT 2025","TestVisual","visual_test","",""
"","0","test_b","tests","Thu Apr 10 01:48:04 GMT 2025","skipped","Thu Apr 10 01:48:04 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Verify email count in user inbox","tests","Thu Apr 10 01:45:29 GMT 2025","skipped","Thu Apr 10 01:45:29 GMT 2025","TestEmail","email_test","",""
"","0","Verify population amounts","tests","Thu Apr 10 01:48:04 GMT 2025","skipped","Thu Apr 10 01:48:04 GMT 2025","TestDatabaseExample","db_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Apr 10 01:46:40 GMT 2025","broken","Thu Apr 10 01:46:40 GMT 2025","TestWorkspaces","workspaces_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Apr 10 01:47:22 GMT 2025","broken","Thu Apr 10 01:47:22 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_c","tests","Thu Apr 10 01:45:29 GMT 2025","skipped","Thu Apr 10 01:45:29 GMT 2025","TestDependencyExample","dependency_test","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Apr 10 01:45:26 GMT 2025","broken","Thu Apr 10 01:45:26 GMT 2025","TestWorkspaces","workspaces_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Apr 10 01:46:54 GMT 2025","broken","Thu Apr 10 01:46:54 GMT 2025","TestWorkspaces","workspaces_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Apr 10 01:47:35 GMT 2025","broken","Thu Apr 10 01:47:35 GMT 2025","TestWorkspaces","workspaces_test","",""
"Skip Test example","0","Skipped test example","tests","Thu Apr 10 01:46:53 GMT 2025","skipped","Thu Apr 10 01:46:53 GMT 2025","TestLogin","login_test","",""
"Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

This test case is designed for demonstration purposes only.
","0","test_e","tests","Thu Apr 10 01:48:04 GMT 2025","skipped","Thu Apr 10 01:48:04 GMT 2025","TestDependencyExample","dependency_class_test","",""
"invalid login","10038","Login with invalid credentials test","tests","Thu Apr 10 01:46:14 GMT 2025","broken","Thu Apr 10 01:46:24 GMT 2025","TestLogin","login_test","",""
