"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Jul 24 02:04:25 GMT 2025","broken","Thu Jul 24 02:04:25 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page","tests","Thu Jul 24 02:04:25 GMT 2025","skipped","Thu Jul 24 02:04:25 GMT 2025","TestVisual","visual_test","",""
"","0","Visual test of login page element","tests","Thu Jul 24 02:04:25 GMT 2025","skipped","Thu Jul 24 02:04:25 GMT 2025","TestVisual","visual_test","",""
"","0","Verify email count in user inbox","tests","Thu Jul 24 02:03:38 GMT 2025","skipped","Thu Jul 24 02:03:38 GMT 2025","TestEmail","email_test","",""
"invalid login","0","Login with invalid credentials test","tests","Thu Jul 24 02:04:09 GMT 2025","broken","Thu Jul 24 02:04:09 GMT 2025","TestLogin","login_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Jul 24 02:04:57 GMT 2025","broken","Thu Jul 24 02:04:57 GMT 2025","TestWorkspaces","workspaces_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Jul 24 02:04:04 GMT 2025","broken","Thu Jul 24 02:04:04 GMT 2025","TestWorkspaces","workspaces_test","",""
"Log out from app","0","Logout of system test","tests","Thu Jul 24 02:04:19 GMT 2025","broken","Thu Jul 24 02:04:19 GMT 2025","TestLogin","login_test","",""
"","0","test_a","tests","Thu Jul 24 02:05:28 GMT 2025","skipped","Thu Jul 24 02:05:28 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","test_b","tests","Thu Jul 24 02:05:28 GMT 2025","skipped","Thu Jul 24 02:05:28 GMT 2025","TestDependencyExample","dependency_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Jul 24 02:05:23 GMT 2025","broken","Thu Jul 24 02:05:23 GMT 2025","TestWorkspaces","workspaces_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Jul 24 02:04:40 GMT 2025","broken","Thu Jul 24 02:04:40 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Get OTP code from email","tests","Thu Jul 24 02:03:38 GMT 2025","skipped","Thu Jul 24 02:03:38 GMT 2025","TestEmail","email_test","",""
"valid login","0","Login with valid credentials test","tests","Thu Jul 24 02:04:13 GMT 2025","broken","Thu Jul 24 02:04:13 GMT 2025","TestLogin","login_test","",""
"","0","Verify population amounts","tests","Thu Jul 24 02:05:28 GMT 2025","skipped","Thu Jul 24 02:05:28 GMT 2025","TestDatabaseExample","db_test","",""
"","0","Visual test of login page with ignored area","tests","Thu Jul 24 02:04:25 GMT 2025","skipped","Thu Jul 24 02:04:25 GMT 2025","TestVisual","visual_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Jul 24 02:05:09 GMT 2025","broken","Thu Jul 24 02:05:09 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_c","tests","Thu Jul 24 02:03:38 GMT 2025","skipped","Thu Jul 24 02:03:38 GMT 2025","TestDependencyExample","dependency_test","",""
"Exception catching","10409","Exception test","Custom parent suite","Thu Jul 24 02:03:53 GMT 2025","broken","Thu Jul 24 02:04:03 GMT 2025","Custom sub suite","Custom suite","",""
"Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

This test case is designed for demonstration purposes only.
","0","test_e","tests","Thu Jul 24 02:05:28 GMT 2025","skipped","Thu Jul 24 02:05:28 GMT 2025","TestDependencyExample","dependency_class_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Thu Jul 24 02:03:50 GMT 2025","skipped","Thu Jul 24 02:03:50 GMT 2025","Custom sub suite","Custom suite","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Jul 24 02:05:03 GMT 2025","broken","Thu Jul 24 02:05:03 GMT 2025","TestWorkspaces","workspaces_test","",""
"Forgot password with a valid email address","0","Forgot Password with valid email test","Custom parent suite","Thu Jul 24 02:03:38 GMT 2025","broken","Thu Jul 24 02:03:38 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Jul 24 02:05:18 GMT 2025","broken","Thu Jul 24 02:05:18 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","0","Login with invalid credentials test","tests","Thu Jul 24 02:04:15 GMT 2025","broken","Thu Jul 24 02:04:15 GMT 2025","TestLogin","login_test","",""
"","0","test_d","tests","Thu Jul 24 02:03:38 GMT 2025","skipped","Thu Jul 24 02:03:38 GMT 2025","TestDependencyExample","dependency_test","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Jul 24 02:03:45 GMT 2025","broken","Thu Jul 24 02:03:45 GMT 2025","TestWorkspaces","workspaces_test","",""
"Skip Test example","0","Skipped test example","tests","Thu Jul 24 02:04:25 GMT 2025","skipped","Thu Jul 24 02:04:25 GMT 2025","TestLogin","login_test","",""
"","0","Verify email content","tests","Thu Jul 24 02:03:38 GMT 2025","skipped","Thu Jul 24 02:03:38 GMT 2025","TestEmail","email_test","",""
