"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify population amounts","tests","Sun Jan 05 01:46:25 GMT 2025","skipped","Sun Jan 05 01:46:25 GMT 2025","TestDatabaseExample","db_test","",""
"","0","Visual test of login page","tests","Sun Jan 05 01:44:53 GMT 2025","skipped","Sun Jan 05 01:44:53 GMT 2025","TestVisual","visual_test","",""
"","0","Visual test of login page element","tests","Sun Jan 05 01:44:53 GMT 2025","skipped","Sun Jan 05 01:44:53 GMT 2025","TestVisual","visual_test","",""
"","0","test_d","tests","Sun Jan 05 01:43:30 GMT 2025","skipped","Sun Jan 05 01:43:30 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","test_b","tests","Sun Jan 05 01:43:30 GMT 2025","skipped","Sun Jan 05 01:43:30 GMT 2025","TestDependencyExample","dependency_test","",""
"Forgot password with a valid email address","10160","Forgot Password with valid email test","Custom parent suite","Sun Jan 05 01:43:35 GMT 2025","broken","Sun Jan 05 01:43:45 GMT 2025","Custom sub suite","Custom suite","",""
"","0","test_c","tests","Sun Jan 05 01:43:30 GMT 2025","skipped","Sun Jan 05 01:43:30 GMT 2025","TestDependencyExample","dependency_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sun Jan 05 01:46:09 GMT 2025","broken","Sun Jan 05 01:46:09 GMT 2025","TestWorkspaces","workspaces_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sun Jan 05 01:44:36 GMT 2025","broken","Sun Jan 05 01:44:36 GMT 2025","TestWorkspaces","workspaces_test","",""
"Skip Test example","0","Skipped test example","tests","Sun Jan 05 01:44:53 GMT 2025","skipped","Sun Jan 05 01:44:53 GMT 2025","TestLogin","login_test","",""
"valid login","10225","Login with valid credentials test","tests","Sun Jan 05 01:44:24 GMT 2025","broken","Sun Jan 05 01:44:34 GMT 2025","TestLogin","login_test","",""
"","0","test_a","tests","Sun Jan 05 01:46:25 GMT 2025","skipped","Sun Jan 05 01:46:25 GMT 2025","TestDependencyExample","dependency_test","",""
"Create new Workspace","0","Create new workspace test","tests","Sun Jan 05 01:43:31 GMT 2025","broken","Sun Jan 05 01:43:31 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","10270","Login with invalid credentials test","tests","Sun Jan 05 01:44:05 GMT 2025","broken","Sun Jan 05 01:44:15 GMT 2025","TestLogin","login_test","",""
"Search for an existing project","0","Search for existing project test","tests","Sun Jan 05 01:45:22 GMT 2025","broken","Sun Jan 05 01:45:22 GMT 2025","TestWorkspaces","workspaces_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sun Jan 05 01:45:53 GMT 2025","broken","Sun Jan 05 01:45:53 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Verify email count in user inbox","tests","Sun Jan 05 01:43:30 GMT 2025","skipped","Sun Jan 05 01:43:30 GMT 2025","TestEmail","email_test","",""
"","0","Visual test of login page with ignored area","tests","Sun Jan 05 01:44:53 GMT 2025","skipped","Sun Jan 05 01:44:53 GMT 2025","TestVisual","visual_test","",""
"Exception catching","10445","Exception test","Custom parent suite","Sun Jan 05 01:43:51 GMT 2025","broken","Sun Jan 05 01:44:02 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sun Jan 05 01:43:47 GMT 2025","broken","Sun Jan 05 01:43:47 GMT 2025","TestWorkspaces","workspaces_test","",""
"
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        ","0","test_e","tests","Sun Jan 05 01:46:25 GMT 2025","skipped","Sun Jan 05 01:46:25 GMT 2025","TestDependencyExample","dependency_class_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sun Jan 05 01:45:07 GMT 2025","broken","Sun Jan 05 01:45:07 GMT 2025","TestWorkspaces","workspaces_test","",""
"Log out from app","10257","Logout of system test","tests","Sun Jan 05 01:44:39 GMT 2025","broken","Sun Jan 05 01:44:49 GMT 2025","TestLogin","login_test","",""
"","0","Verify email content","tests","Sun Jan 05 01:43:30 GMT 2025","skipped","Sun Jan 05 01:43:30 GMT 2025","TestEmail","email_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Sun Jan 05 01:45:38 GMT 2025","broken","Sun Jan 05 01:45:38 GMT 2025","TestWorkspaces","workspaces_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Sun Jan 05 01:43:49 GMT 2025","skipped","Sun Jan 05 01:43:49 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sun Jan 05 01:44:51 GMT 2025","broken","Sun Jan 05 01:44:51 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","10290","Login with invalid credentials test","tests","Sun Jan 05 01:44:22 GMT 2025","broken","Sun Jan 05 01:44:32 GMT 2025","TestLogin","login_test","",""
