"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Search for a non existing project","0","Search for non existing project","tests","Sat Mar 15 01:42:32 GMT 2025","broken","Sat Mar 15 01:42:32 GMT 2025","TestWorkspaces","workspaces_test","",""
"Exception catching","10049","Exception test","Custom parent suite","Sat Mar 15 01:40:52 GMT 2025","broken","Sat Mar 15 01:41:02 GMT 2025","Custom sub suite","Custom suite","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sat Mar 15 01:42:05 GMT 2025","broken","Sat Mar 15 01:42:05 GMT 2025","TestWorkspaces","workspaces_test","",""
"
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        ","0","test_e","tests","Sat Mar 15 01:43:15 GMT 2025","skipped","Sat Mar 15 01:43:15 GMT 2025","TestDependencyExample","dependency_class_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sat Mar 15 01:42:46 GMT 2025","broken","Sat Mar 15 01:42:46 GMT 2025","TestWorkspaces","workspaces_test","",""
"Forgot password with a valid email address","10511","Forgot Password with valid email test","Custom parent suite","Sat Mar 15 01:40:38 GMT 2025","broken","Sat Mar 15 01:40:48 GMT 2025","Custom sub suite","Custom suite","",""
"","0","test_d","tests","Sat Mar 15 01:40:25 GMT 2025","skipped","Sat Mar 15 01:40:25 GMT 2025","TestDependencyExample","dependency_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sat Mar 15 01:41:51 GMT 2025","broken","Sat Mar 15 01:41:51 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Get OTP code from email","tests","Sat Mar 15 01:40:25 GMT 2025","skipped","Sat Mar 15 01:40:25 GMT 2025","TestEmail","email_test","",""
"","0","test_a","tests","Sat Mar 15 01:43:15 GMT 2025","skipped","Sat Mar 15 01:43:15 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Verify population amounts","tests","Sat Mar 15 01:43:15 GMT 2025","skipped","Sat Mar 15 01:43:15 GMT 2025","TestDatabaseExample","db_test","",""
"","0","Visual test of login page","tests","Sat Mar 15 01:41:48 GMT 2025","skipped","Sat Mar 15 01:41:48 GMT 2025","TestVisual","visual_test","",""
"","0","Visual test of login page with ignored area","tests","Sat Mar 15 01:41:48 GMT 2025","skipped","Sat Mar 15 01:41:48 GMT 2025","TestVisual","visual_test","",""
"Log out from app","10031","Logout of system test","tests","Sat Mar 15 01:41:36 GMT 2025","broken","Sat Mar 15 01:41:46 GMT 2025","TestLogin","login_test","",""
"","0","Verify email count in user inbox","tests","Sat Mar 15 01:40:25 GMT 2025","skipped","Sat Mar 15 01:40:25 GMT 2025","TestEmail","email_test","",""
"","0","test_c","tests","Sat Mar 15 01:40:25 GMT 2025","skipped","Sat Mar 15 01:40:25 GMT 2025","TestDependencyExample","dependency_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sat Mar 15 01:43:00 GMT 2025","broken","Sat Mar 15 01:43:00 GMT 2025","TestWorkspaces","workspaces_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Sat Mar 15 01:40:50 GMT 2025","skipped","Sat Mar 15 01:40:50 GMT 2025","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sat Mar 15 01:41:37 GMT 2025","broken","Sat Mar 15 01:41:37 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page element","tests","Sat Mar 15 01:41:48 GMT 2025","skipped","Sat Mar 15 01:41:48 GMT 2025","TestVisual","visual_test","",""
"invalid login","10180","Login with invalid credentials test","tests","Sat Mar 15 01:41:09 GMT 2025","broken","Sat Mar 15 01:41:19 GMT 2025","TestLogin","login_test","",""
"","0","Verify email content","tests","Sat Mar 15 01:40:25 GMT 2025","skipped","Sat Mar 15 01:40:25 GMT 2025","TestEmail","email_test","",""
"invalid login","10038","Login with invalid credentials test","tests","Sat Mar 15 01:41:24 GMT 2025","broken","Sat Mar 15 01:41:34 GMT 2025","TestLogin","login_test","",""
"Create new Workspace","0","Create new workspace test","tests","Sat Mar 15 01:40:31 GMT 2025","broken","Sat Mar 15 01:40:31 GMT 2025","TestWorkspaces","workspaces_test","",""
"Search for an existing project","0","Search for existing project test","tests","Sat Mar 15 01:42:18 GMT 2025","broken","Sat Mar 15 01:42:18 GMT 2025","TestWorkspaces","workspaces_test","",""
"Skip Test example","0","Skipped test example","tests","Sat Mar 15 01:41:48 GMT 2025","skipped","Sat Mar 15 01:41:48 GMT 2025","TestLogin","login_test","",""
"","0","test_b","tests","Sat Mar 15 01:43:15 GMT 2025","skipped","Sat Mar 15 01:43:15 GMT 2025","TestDependencyExample","dependency_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sat Mar 15 01:40:52 GMT 2025","broken","Sat Mar 15 01:40:52 GMT 2025","TestWorkspaces","workspaces_test","",""
"valid login","10573","Login with valid credentials test","tests","Sat Mar 15 01:41:22 GMT 2025","broken","Sat Mar 15 01:41:32 GMT 2025","TestLogin","login_test","",""
