"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Mar 29 01:11:43 GMT 2024","Fri Mar 29 01:11:43 GMT 2024","0","tests","db_test","TestDatabaseExample","","","Verify population amounts",""
"skipped","Fri Mar 29 01:11:59 GMT 2024","Fri Mar 29 01:11:59 GMT 2024","0","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"skipped","Fri Mar 29 01:13:03 GMT 2024","Fri Mar 29 01:13:03 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"skipped","Fri Mar 29 01:11:43 GMT 2024","Fri Mar 29 01:11:43 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_d",""
"skipped","Fri Mar 29 01:11:43 GMT 2024","Fri Mar 29 01:11:43 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_a",""
"skipped","Fri Mar 29 01:11:43 GMT 2024","Fri Mar 29 01:11:43 GMT 2024","0","tests","dependency_class_test","TestDependencyExample","","","test_e","
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        "
"broken","Fri Mar 29 01:11:11 GMT 2024","Fri Mar 29 01:11:11 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Fri Mar 29 01:10:39 GMT 2024","Fri Mar 29 01:10:39 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Fri Mar 29 01:08:41 GMT 2024","Fri Mar 29 01:08:41 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"skipped","Fri Mar 29 01:11:43 GMT 2024","Fri Mar 29 01:11:43 GMT 2024","0","tests","email_test","TestEmail","","","Verify email content",""
"skipped","Fri Mar 29 01:13:03 GMT 2024","Fri Mar 29 01:13:03 GMT 2024","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"broken","Fri Mar 29 01:09:50 GMT 2024","Fri Mar 29 01:09:50 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"skipped","Fri Mar 29 01:13:03 GMT 2024","Fri Mar 29 01:13:03 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"broken","Fri Mar 29 01:11:44 GMT 2024","Fri Mar 29 01:11:55 GMT 2024","10251","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Fri Mar 29 01:09:02 GMT 2024","Fri Mar 29 01:09:02 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"skipped","Fri Mar 29 01:11:43 GMT 2024","Fri Mar 29 01:11:43 GMT 2024","0","tests","email_test","TestEmail","","","Verify email count in user inbox",""
"broken","Fri Mar 29 01:09:19 GMT 2024","Fri Mar 29 01:09:30 GMT 2024","10229","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Fri Mar 29 01:11:43 GMT 2024","Fri Mar 29 01:11:43 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_b",""
"skipped","Fri Mar 29 01:13:03 GMT 2024","Fri Mar 29 01:13:03 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"broken","Fri Mar 29 01:12:33 GMT 2024","Fri Mar 29 01:12:43 GMT 2024","10262","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"broken","Fri Mar 29 01:12:49 GMT 2024","Fri Mar 29 01:12:59 GMT 2024","10280","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"broken","Fri Mar 29 01:10:23 GMT 2024","Fri Mar 29 01:10:23 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Fri Mar 29 01:10:07 GMT 2024","Fri Mar 29 01:10:07 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Fri Mar 29 01:10:55 GMT 2024","Fri Mar 29 01:10:55 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Fri Mar 29 01:09:35 GMT 2024","Fri Mar 29 01:09:46 GMT 2024","10251","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Mar 29 01:11:27 GMT 2024","Fri Mar 29 01:11:27 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Fri Mar 29 01:12:01 GMT 2024","Fri Mar 29 01:12:11 GMT 2024","10247","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"skipped","Fri Mar 29 01:11:43 GMT 2024","Fri Mar 29 01:11:43 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_c",""
