"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Forgot password with a valid email address","0","Forgot Password with valid email test","Custom parent suite","Fri Jun 27 01:56:46 GMT 2025","broken","Fri Jun 27 01:56:46 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Fri Jun 27 01:56:56 GMT 2025","skipped","Fri Jun 27 01:56:56 GMT 2025","Custom sub suite","Custom suite","",""
"","0","Verify population amounts","tests","Fri Jun 27 01:58:12 GMT 2025","skipped","Fri Jun 27 01:58:12 GMT 2025","TestDatabaseExample","db_test","",""
"","0","test_d","tests","Fri Jun 27 01:56:46 GMT 2025","skipped","Fri Jun 27 01:56:46 GMT 2025","TestDependencyExample","dependency_test","",""
"invalid login","0","Login with invalid credentials test","tests","Fri Jun 27 01:57:06 GMT 2025","broken","Fri Jun 27 01:57:06 GMT 2025","TestLogin","login_test","",""
"Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

This test case is designed for demonstration purposes only.
","0","test_e","tests","Fri Jun 27 01:58:12 GMT 2025","skipped","Fri Jun 27 01:58:12 GMT 2025","TestDependencyExample","dependency_class_test","",""
"Create new Workspace","0","Create new workspace test","tests","Fri Jun 27 01:56:44 GMT 2025","broken","Fri Jun 27 01:56:44 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page with ignored area","tests","Fri Jun 27 01:57:30 GMT 2025","skipped","Fri Jun 27 01:57:30 GMT 2025","TestVisual","visual_test","",""
"Log out from app","0","Logout of system test","tests","Fri Jun 27 01:57:25 GMT 2025","broken","Fri Jun 27 01:57:25 GMT 2025","TestLogin","login_test","",""
"invalid login","0","Login with invalid credentials test","tests","Fri Jun 27 01:57:01 GMT 2025","broken","Fri Jun 27 01:57:01 GMT 2025","TestLogin","login_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Fri Jun 27 01:57:56 GMT 2025","broken","Fri Jun 27 01:57:56 GMT 2025","TestWorkspaces","workspaces_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri Jun 27 01:57:13 GMT 2025","broken","Fri Jun 27 01:57:13 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_c","tests","Fri Jun 27 01:56:46 GMT 2025","skipped","Fri Jun 27 01:56:46 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Visual test of login page element","tests","Fri Jun 27 01:57:30 GMT 2025","skipped","Fri Jun 27 01:57:30 GMT 2025","TestVisual","visual_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri Jun 27 01:57:29 GMT 2025","broken","Fri Jun 27 01:57:29 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_a","tests","Fri Jun 27 01:58:12 GMT 2025","skipped","Fri Jun 27 01:58:12 GMT 2025","TestDependencyExample","dependency_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri Jun 27 01:58:07 GMT 2025","broken","Fri Jun 27 01:58:07 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Verify email content","tests","Fri Jun 27 01:56:46 GMT 2025","skipped","Fri Jun 27 01:56:46 GMT 2025","TestEmail","email_test","",""
"Exception catching","10025","Exception test","Custom parent suite","Fri Jun 27 01:57:00 GMT 2025","broken","Fri Jun 27 01:57:10 GMT 2025","Custom sub suite","Custom suite","",""
"valid login","0","Login with valid credentials test","tests","Fri Jun 27 01:57:18 GMT 2025","broken","Fri Jun 27 01:57:18 GMT 2025","TestLogin","login_test","",""
"","0","Visual test of login page","tests","Fri Jun 27 01:57:30 GMT 2025","skipped","Fri Jun 27 01:57:30 GMT 2025","TestVisual","visual_test","",""
"","0","Get OTP code from email","tests","Fri Jun 27 01:56:46 GMT 2025","skipped","Fri Jun 27 01:56:46 GMT 2025","TestEmail","email_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri Jun 27 01:56:54 GMT 2025","broken","Fri Jun 27 01:56:54 GMT 2025","TestWorkspaces","workspaces_test","",""
"Skip Test example","0","Skipped test example","tests","Fri Jun 27 01:57:30 GMT 2025","skipped","Fri Jun 27 01:57:30 GMT 2025","TestLogin","login_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri Jun 27 01:57:44 GMT 2025","broken","Fri Jun 27 01:57:44 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_b","tests","Fri Jun 27 01:58:12 GMT 2025","skipped","Fri Jun 27 01:58:12 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Verify email count in user inbox","tests","Fri Jun 27 01:56:46 GMT 2025","skipped","Fri Jun 27 01:56:46 GMT 2025","TestEmail","email_test","",""
"Search for an existing project","0","Search for existing project test","tests","Fri Jun 27 01:57:50 GMT 2025","broken","Fri Jun 27 01:57:50 GMT 2025","TestWorkspaces","workspaces_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri Jun 27 01:58:01 GMT 2025","broken","Fri Jun 27 01:58:01 GMT 2025","TestWorkspaces","workspaces_test","",""
