"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Oct 08 01:14:10 GMT 2023","Sun Oct 08 01:14:10 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Sun Oct 08 01:13:44 GMT 2023","Sun Oct 08 01:13:55 GMT 2023","10325","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun Oct 08 01:15:03 GMT 2023","Sun Oct 08 01:15:03 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Sun Oct 08 01:15:57 GMT 2023","Sun Oct 08 01:16:08 GMT 2023","10374","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Sun Oct 08 01:15:16 GMT 2023","Sun Oct 08 01:15:16 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Sun Oct 08 01:14:23 GMT 2023","Sun Oct 08 01:14:23 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Sun Oct 08 01:16:11 GMT 2023","Sun Oct 08 01:16:21 GMT 2023","10360","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"skipped","Sun Oct 08 01:17:02 GMT 2023","Sun Oct 08 01:17:02 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"skipped","Sun Oct 08 01:17:02 GMT 2023","Sun Oct 08 01:17:02 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"skipped","Sun Oct 08 01:17:02 GMT 2023","Sun Oct 08 01:17:02 GMT 2023","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"skipped","Sun Oct 08 01:17:02 GMT 2023","Sun Oct 08 01:17:02 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"broken","Sun Oct 08 01:13:58 GMT 2023","Sun Oct 08 01:14:09 GMT 2023","10358","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun Oct 08 01:14:49 GMT 2023","Sun Oct 08 01:14:49 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Sun Oct 08 01:15:44 GMT 2023","Sun Oct 08 01:15:55 GMT 2023","10309","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Sun Oct 08 01:16:51 GMT 2023","Sun Oct 08 01:17:02 GMT 2023","10325","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"broken","Sun Oct 08 01:15:29 GMT 2023","Sun Oct 08 01:15:29 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Sun Oct 08 01:13:29 GMT 2023","Sun Oct 08 01:13:29 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Sun Oct 08 01:16:38 GMT 2023","Sun Oct 08 01:16:48 GMT 2023","10329","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"broken","Sun Oct 08 01:14:36 GMT 2023","Sun Oct 08 01:14:36 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Sun Oct 08 01:13:06 GMT 2023","Sun Oct 08 01:13:06 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
