"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Log out from app","10517","Logout of system test","tests","Fri Mar 28 01:45:06 GMT 2025","broken","Fri Mar 28 01:45:17 GMT 2025","TestLogin","login_test","",""
"","0","Visual test of login page","tests","Fri Mar 28 01:45:19 GMT 2025","skipped","Fri Mar 28 01:45:19 GMT 2025","TestVisual","visual_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Fri Mar 28 01:44:20 GMT 2025","skipped","Fri Mar 28 01:44:20 GMT 2025","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Fri Mar 28 01:46:26 GMT 2025","broken","Fri Mar 28 01:46:26 GMT 2025","TestWorkspaces","workspaces_test","",""
"Skip Test example","0","Skipped test example","tests","Fri Mar 28 01:45:19 GMT 2025","skipped","Fri Mar 28 01:45:19 GMT 2025","TestLogin","login_test","",""
"","0","test_d","tests","Fri Mar 28 01:44:00 GMT 2025","skipped","Fri Mar 28 01:44:00 GMT 2025","TestDependencyExample","dependency_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri Mar 28 01:46:40 GMT 2025","broken","Fri Mar 28 01:46:40 GMT 2025","TestWorkspaces","workspaces_test","",""
"
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        ","0","test_e","tests","Fri Mar 28 01:47:10 GMT 2025","skipped","Fri Mar 28 01:47:10 GMT 2025","TestDependencyExample","dependency_class_test","",""
"","0","Get OTP code from email","tests","Fri Mar 28 01:44:00 GMT 2025","skipped","Fri Mar 28 01:44:00 GMT 2025","TestEmail","email_test","",""
"Search for an existing project","0","Search for existing project test","tests","Fri Mar 28 01:46:10 GMT 2025","broken","Fri Mar 28 01:46:10 GMT 2025","TestWorkspaces","workspaces_test","",""
"Create new Workspace","0","Create new workspace test","tests","Fri Mar 28 01:44:15 GMT 2025","broken","Fri Mar 28 01:44:15 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Verify population amounts","tests","Fri Mar 28 01:47:10 GMT 2025","skipped","Fri Mar 28 01:47:10 GMT 2025","TestDatabaseExample","db_test","",""
"","0","Visual test of login page element","tests","Fri Mar 28 01:45:19 GMT 2025","skipped","Fri Mar 28 01:45:19 GMT 2025","TestVisual","visual_test","",""
"","0","Verify email count in user inbox","tests","Fri Mar 28 01:44:00 GMT 2025","skipped","Fri Mar 28 01:44:00 GMT 2025","TestEmail","email_test","",""
"invalid login","10022","Login with invalid credentials test","tests","Fri Mar 28 01:45:00 GMT 2025","broken","Fri Mar 28 01:45:10 GMT 2025","TestLogin","login_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri Mar 28 01:45:41 GMT 2025","broken","Fri Mar 28 01:45:41 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","10488","Login with invalid credentials test","tests","Fri Mar 28 01:45:14 GMT 2025","broken","Fri Mar 28 01:45:25 GMT 2025","TestLogin","login_test","",""
"Forgot password with a valid email address","10432","Forgot Password with valid email test","Custom parent suite","Fri Mar 28 01:44:07 GMT 2025","broken","Fri Mar 28 01:44:18 GMT 2025","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri Mar 28 01:46:55 GMT 2025","broken","Fri Mar 28 01:46:55 GMT 2025","TestWorkspaces","workspaces_test","",""
"Exception catching","10490","Exception test","Custom parent suite","Fri Mar 28 01:44:22 GMT 2025","broken","Fri Mar 28 01:44:33 GMT 2025","Custom sub suite","Custom suite","",""
"","0","test_c","tests","Fri Mar 28 01:44:00 GMT 2025","skipped","Fri Mar 28 01:44:00 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Verify email content","tests","Fri Mar 28 01:44:00 GMT 2025","skipped","Fri Mar 28 01:44:00 GMT 2025","TestEmail","email_test","",""
"valid login","10513","Login with valid credentials test","tests","Fri Mar 28 01:44:51 GMT 2025","broken","Fri Mar 28 01:45:01 GMT 2025","TestLogin","login_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri Mar 28 01:45:26 GMT 2025","broken","Fri Mar 28 01:45:26 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page with ignored area","tests","Fri Mar 28 01:45:19 GMT 2025","skipped","Fri Mar 28 01:45:19 GMT 2025","TestVisual","visual_test","",""
"","0","test_a","tests","Fri Mar 28 01:47:10 GMT 2025","skipped","Fri Mar 28 01:47:10 GMT 2025","TestDependencyExample","dependency_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri Mar 28 01:44:44 GMT 2025","broken","Fri Mar 28 01:44:44 GMT 2025","TestWorkspaces","workspaces_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri Mar 28 01:45:55 GMT 2025","broken","Fri Mar 28 01:45:55 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_b","tests","Fri Mar 28 01:47:10 GMT 2025","skipped","Fri Mar 28 01:47:10 GMT 2025","TestDependencyExample","dependency_test","",""
