"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create new Workspace","0","Create new workspace test","tests","Mon Aug 04 02:21:11 GMT 2025","broken","Mon Aug 04 02:21:11 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_d","tests","Mon Aug 04 02:21:05 GMT 2025","skipped","Mon Aug 04 02:21:05 GMT 2025","TestDependencyExample","dependency_test","",""
"Forgot password with a valid email address","0","Forgot Password with valid email test","Custom parent suite","Mon Aug 04 02:21:05 GMT 2025","broken","Mon Aug 04 02:21:05 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","0","Login with invalid credentials test","tests","Mon Aug 04 02:21:40 GMT 2025","broken","Mon Aug 04 02:21:40 GMT 2025","TestLogin","login_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Mon Aug 04 02:21:18 GMT 2025","skipped","Mon Aug 04 02:21:18 GMT 2025","Custom sub suite","Custom suite","",""
"","0","Visual test of login page","tests","Mon Aug 04 02:21:50 GMT 2025","skipped","Mon Aug 04 02:21:50 GMT 2025","TestVisual","visual_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Aug 04 02:22:41 GMT 2025","broken","Mon Aug 04 02:22:41 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Get OTP code from email","tests","Mon Aug 04 02:21:05 GMT 2025","skipped","Mon Aug 04 02:21:05 GMT 2025","TestEmail","email_test","",""
"","0","test_c","tests","Mon Aug 04 02:21:05 GMT 2025","skipped","Mon Aug 04 02:21:05 GMT 2025","TestDependencyExample","dependency_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon Aug 04 02:22:30 GMT 2025","broken","Mon Aug 04 02:22:30 GMT 2025","TestWorkspaces","workspaces_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Aug 04 02:22:02 GMT 2025","broken","Mon Aug 04 02:22:02 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Verify population amounts","tests","Mon Aug 04 02:22:47 GMT 2025","skipped","Mon Aug 04 02:22:47 GMT 2025","TestDatabaseExample","db_test","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Aug 04 02:22:24 GMT 2025","broken","Mon Aug 04 02:22:24 GMT 2025","TestWorkspaces","workspaces_test","",""
"Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

This test case is designed for demonstration purposes only.
","0","test_e","tests","Mon Aug 04 02:22:47 GMT 2025","skipped","Mon Aug 04 02:22:47 GMT 2025","TestDependencyExample","dependency_class_test","",""
"invalid login","0","Login with invalid credentials test","tests","Mon Aug 04 02:21:35 GMT 2025","broken","Mon Aug 04 02:21:35 GMT 2025","TestLogin","login_test","",""
"","0","Verify email content","tests","Mon Aug 04 02:21:05 GMT 2025","skipped","Mon Aug 04 02:21:05 GMT 2025","TestEmail","email_test","",""
"valid login","0","Login with valid credentials test","tests","Mon Aug 04 02:21:39 GMT 2025","broken","Mon Aug 04 02:21:39 GMT 2025","TestLogin","login_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Aug 04 02:22:19 GMT 2025","broken","Mon Aug 04 02:22:19 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_b","tests","Mon Aug 04 02:22:47 GMT 2025","skipped","Mon Aug 04 02:22:47 GMT 2025","TestDependencyExample","dependency_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Aug 04 02:22:36 GMT 2025","broken","Mon Aug 04 02:22:36 GMT 2025","TestWorkspaces","workspaces_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Aug 04 02:21:46 GMT 2025","broken","Mon Aug 04 02:21:46 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_a","tests","Mon Aug 04 02:22:47 GMT 2025","skipped","Mon Aug 04 02:22:47 GMT 2025","TestDependencyExample","dependency_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Aug 04 02:21:29 GMT 2025","broken","Mon Aug 04 02:21:29 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Verify email count in user inbox","tests","Mon Aug 04 02:21:05 GMT 2025","skipped","Mon Aug 04 02:21:05 GMT 2025","TestEmail","email_test","",""
"","0","Visual test of login page with ignored area","tests","Mon Aug 04 02:21:50 GMT 2025","skipped","Mon Aug 04 02:21:50 GMT 2025","TestVisual","visual_test","",""
"Skip Test example","0","Skipped test example","tests","Mon Aug 04 02:21:50 GMT 2025","skipped","Mon Aug 04 02:21:50 GMT 2025","TestLogin","login_test","",""
"","0","Visual test of login page element","tests","Mon Aug 04 02:21:50 GMT 2025","skipped","Mon Aug 04 02:21:50 GMT 2025","TestVisual","visual_test","",""
"Exception catching","10396","Exception test","Custom parent suite","Mon Aug 04 02:21:20 GMT 2025","broken","Mon Aug 04 02:21:31 GMT 2025","Custom sub suite","Custom suite","",""
"Log out from app","0","Logout of system test","tests","Mon Aug 04 02:21:45 GMT 2025","broken","Mon Aug 04 02:21:45 GMT 2025","TestLogin","login_test","",""
