"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Skip Test example","0","Skipped test example","tests","Fri May 30 01:51:10 GMT 2025","skipped","Fri May 30 01:51:10 GMT 2025","TestLogin","login_test","",""
"Exception catching","10080","Exception test","Custom parent suite","Fri May 30 01:50:47 GMT 2025","broken","Fri May 30 01:50:57 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri May 30 01:51:57 GMT 2025","broken","Fri May 30 01:51:57 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_c","tests","Fri May 30 01:50:35 GMT 2025","skipped","Fri May 30 01:50:35 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Get OTP code from email","tests","Fri May 30 01:50:35 GMT 2025","skipped","Fri May 30 01:50:35 GMT 2025","TestEmail","email_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri May 30 01:51:27 GMT 2025","broken","Fri May 30 01:51:27 GMT 2025","TestWorkspaces","workspaces_test","",""
"Create new Workspace","0","Create new workspace test","tests","Fri May 30 01:50:44 GMT 2025","broken","Fri May 30 01:50:44 GMT 2025","TestWorkspaces","workspaces_test","",""
"Forgot password with a valid email address","0","Forgot Password with valid email test","Custom parent suite","Fri May 30 01:50:35 GMT 2025","broken","Fri May 30 01:50:35 GMT 2025","Custom sub suite","Custom suite","",""
"","0","Verify email content","tests","Fri May 30 01:50:35 GMT 2025","skipped","Fri May 30 01:50:35 GMT 2025","TestEmail","email_test","",""
"","0","Visual test of login page with ignored area","tests","Fri May 30 01:51:10 GMT 2025","skipped","Fri May 30 01:51:10 GMT 2025","TestVisual","visual_test","",""
"","0","test_d","tests","Fri May 30 01:50:35 GMT 2025","skipped","Fri May 30 01:50:35 GMT 2025","TestDependencyExample","dependency_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri May 30 01:51:12 GMT 2025","broken","Fri May 30 01:51:12 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_a","tests","Fri May 30 01:52:05 GMT 2025","skipped","Fri May 30 01:52:05 GMT 2025","TestDependencyExample","dependency_test","",""
"Log out from app","0","Logout of system test","tests","Fri May 30 01:51:06 GMT 2025","broken","Fri May 30 01:51:06 GMT 2025","TestLogin","login_test","",""
"","0","Verify population amounts","tests","Fri May 30 01:52:05 GMT 2025","skipped","Fri May 30 01:52:05 GMT 2025","TestDatabaseExample","db_test","",""
"Search for an existing project","0","Search for existing project test","tests","Fri May 30 01:51:48 GMT 2025","broken","Fri May 30 01:51:48 GMT 2025","TestWorkspaces","workspaces_test","",""
"Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

This test case is designed for demonstration purposes only.
","0","test_e","tests","Fri May 30 01:52:05 GMT 2025","skipped","Fri May 30 01:52:05 GMT 2025","TestDependencyExample","dependency_class_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri May 30 01:51:00 GMT 2025","broken","Fri May 30 01:51:00 GMT 2025","TestWorkspaces","workspaces_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Fri May 30 01:50:45 GMT 2025","skipped","Fri May 30 01:50:45 GMT 2025","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri May 30 01:52:01 GMT 2025","broken","Fri May 30 01:52:01 GMT 2025","TestWorkspaces","workspaces_test","",""
"valid login","0","Login with valid credentials test","tests","Fri May 30 01:51:02 GMT 2025","broken","Fri May 30 01:51:02 GMT 2025","TestLogin","login_test","",""
"","0","Visual test of login page element","tests","Fri May 30 01:51:10 GMT 2025","skipped","Fri May 30 01:51:10 GMT 2025","TestVisual","visual_test","",""
"","0","test_b","tests","Fri May 30 01:52:05 GMT 2025","skipped","Fri May 30 01:52:05 GMT 2025","TestDependencyExample","dependency_test","",""
"invalid login","0","Login with invalid credentials test","tests","Fri May 30 01:51:08 GMT 2025","broken","Fri May 30 01:51:08 GMT 2025","TestLogin","login_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri May 30 01:51:42 GMT 2025","broken","Fri May 30 01:51:42 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page","tests","Fri May 30 01:51:10 GMT 2025","skipped","Fri May 30 01:51:10 GMT 2025","TestVisual","visual_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Fri May 30 01:51:53 GMT 2025","broken","Fri May 30 01:51:53 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","0","Login with invalid credentials test","tests","Fri May 30 01:51:04 GMT 2025","broken","Fri May 30 01:51:04 GMT 2025","TestLogin","login_test","",""
"","0","Verify email count in user inbox","tests","Fri May 30 01:50:35 GMT 2025","skipped","Fri May 30 01:50:35 GMT 2025","TestEmail","email_test","",""
