"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Mon Sep 01 02:01:17 GMT 2025","skipped","Mon Sep 01 02:01:17 GMT 2025","Custom sub suite","Custom suite","",""
"valid login","0","Login with valid credentials test","tests","Mon Sep 01 02:01:37 GMT 2025","broken","Mon Sep 01 02:01:37 GMT 2025","TestLogin","login_test","",""
"invalid login","0","Login with invalid credentials test","tests","Mon Sep 01 02:01:24 GMT 2025","broken","Mon Sep 01 02:01:24 GMT 2025","TestLogin","login_test","",""
"Exception catching","10400","Exception test","Custom parent suite","Mon Sep 01 02:01:20 GMT 2025","broken","Mon Sep 01 02:01:30 GMT 2025","Custom sub suite","Custom suite","",""
"","0","test_d","tests","Mon Sep 01 02:01:02 GMT 2025","skipped","Mon Sep 01 02:01:02 GMT 2025","TestDependencyExample","dependency_test","",""
"Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

This test case is designed for demonstration purposes only.
","0","test_e","tests","Mon Sep 01 02:02:26 GMT 2025","skipped","Mon Sep 01 02:02:26 GMT 2025","TestDependencyExample","dependency_class_test","",""
"","0","test_c","tests","Mon Sep 01 02:01:02 GMT 2025","skipped","Mon Sep 01 02:01:02 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Verify population amounts","tests","Mon Sep 01 02:02:26 GMT 2025","skipped","Mon Sep 01 02:02:26 GMT 2025","TestDatabaseExample","db_test","",""
"","0","Verify email content","tests","Mon Sep 01 02:01:02 GMT 2025","skipped","Mon Sep 01 02:01:02 GMT 2025","TestEmail","email_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Sep 01 02:02:20 GMT 2025","broken","Mon Sep 01 02:02:20 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page with ignored area","tests","Mon Sep 01 02:01:47 GMT 2025","skipped","Mon Sep 01 02:01:47 GMT 2025","TestVisual","visual_test","",""
"","0","Visual test of login page","tests","Mon Sep 01 02:01:47 GMT 2025","skipped","Mon Sep 01 02:01:47 GMT 2025","TestVisual","visual_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Sep 01 02:01:15 GMT 2025","broken","Mon Sep 01 02:01:15 GMT 2025","TestWorkspaces","workspaces_test","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Sep 01 02:01:02 GMT 2025","broken","Mon Sep 01 02:01:02 GMT 2025","TestWorkspaces","workspaces_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Sep 01 02:01:44 GMT 2025","broken","Mon Sep 01 02:01:44 GMT 2025","TestWorkspaces","workspaces_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Sep 01 02:02:00 GMT 2025","broken","Mon Sep 01 02:02:00 GMT 2025","TestWorkspaces","workspaces_test","",""
"Log out from app","0","Logout of system test","tests","Mon Sep 01 02:01:42 GMT 2025","broken","Mon Sep 01 02:01:42 GMT 2025","TestLogin","login_test","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Sep 01 02:02:05 GMT 2025","broken","Mon Sep 01 02:02:05 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_a","tests","Mon Sep 01 02:02:26 GMT 2025","skipped","Mon Sep 01 02:02:26 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Visual test of login page element","tests","Mon Sep 01 02:01:47 GMT 2025","skipped","Mon Sep 01 02:01:47 GMT 2025","TestVisual","visual_test","",""
"","0","Get OTP code from email","tests","Mon Sep 01 02:01:02 GMT 2025","skipped","Mon Sep 01 02:01:02 GMT 2025","TestEmail","email_test","",""
"","0","Verify email count in user inbox","tests","Mon Sep 01 02:01:02 GMT 2025","skipped","Mon Sep 01 02:01:02 GMT 2025","TestEmail","email_test","",""
"Forgot password with a valid email address","0","Forgot Password with valid email test","Custom parent suite","Mon Sep 01 02:01:02 GMT 2025","broken","Mon Sep 01 02:01:02 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","0","Login with invalid credentials test","tests","Mon Sep 01 02:01:19 GMT 2025","broken","Mon Sep 01 02:01:19 GMT 2025","TestLogin","login_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Sep 01 02:02:16 GMT 2025","broken","Mon Sep 01 02:02:16 GMT 2025","TestWorkspaces","workspaces_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Sep 01 02:01:29 GMT 2025","broken","Mon Sep 01 02:01:29 GMT 2025","TestWorkspaces","workspaces_test","",""
"Skip Test example","0","Skipped test example","tests","Mon Sep 01 02:01:47 GMT 2025","skipped","Mon Sep 01 02:01:47 GMT 2025","TestLogin","login_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon Sep 01 02:02:11 GMT 2025","broken","Mon Sep 01 02:02:11 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_b","tests","Mon Sep 01 02:02:26 GMT 2025","skipped","Mon Sep 01 02:02:26 GMT 2025","TestDependencyExample","dependency_test","",""
