"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon May 06 01:16:11 GMT 2024","Mon May 06 01:16:11 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_c",""
"skipped","Mon May 06 01:17:35 GMT 2024","Mon May 06 01:17:35 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"broken","Mon May 06 01:13:45 GMT 2024","Mon May 06 01:13:56 GMT 2024","10337","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Mon May 06 01:15:23 GMT 2024","Mon May 06 01:15:23 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Mon May 06 01:14:17 GMT 2024","Mon May 06 01:14:17 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Mon May 06 01:14:02 GMT 2024","Mon May 06 01:14:12 GMT 2024","10360","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Mon May 06 01:17:02 GMT 2024","Mon May 06 01:17:13 GMT 2024","10376","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"broken","Mon May 06 01:13:28 GMT 2024","Mon May 06 01:13:28 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"skipped","Mon May 06 01:16:11 GMT 2024","Mon May 06 01:16:11 GMT 2024","0","tests","dependency_class_test","TestDependencyExample","","","test_e","
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        "
"broken","Mon May 06 01:16:30 GMT 2024","Mon May 06 01:16:40 GMT 2024","10349","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"skipped","Mon May 06 01:16:11 GMT 2024","Mon May 06 01:16:11 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_b",""
"skipped","Mon May 06 01:16:28 GMT 2024","Mon May 06 01:16:28 GMT 2024","0","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"skipped","Mon May 06 01:16:11 GMT 2024","Mon May 06 01:16:11 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_a",""
"broken","Mon May 06 01:14:50 GMT 2024","Mon May 06 01:14:50 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"skipped","Mon May 06 01:17:35 GMT 2024","Mon May 06 01:17:35 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"broken","Mon May 06 01:14:33 GMT 2024","Mon May 06 01:14:33 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"skipped","Mon May 06 01:17:35 GMT 2024","Mon May 06 01:17:35 GMT 2024","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"skipped","Mon May 06 01:16:11 GMT 2024","Mon May 06 01:16:11 GMT 2024","0","tests","email_test","TestEmail","","","Verify email count in user inbox",""
"broken","Mon May 06 01:15:55 GMT 2024","Mon May 06 01:15:55 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"skipped","Mon May 06 01:17:35 GMT 2024","Mon May 06 01:17:35 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"skipped","Mon May 06 01:16:11 GMT 2024","Mon May 06 01:16:11 GMT 2024","0","tests","db_test","TestDatabaseExample","","","Verify population amounts",""
"broken","Mon May 06 01:15:06 GMT 2024","Mon May 06 01:15:06 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Mon May 06 01:12:53 GMT 2024","Mon May 06 01:12:53 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Mon May 06 01:17:19 GMT 2024","Mon May 06 01:17:29 GMT 2024","10361","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"skipped","Mon May 06 01:16:11 GMT 2024","Mon May 06 01:16:11 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_d",""
"broken","Mon May 06 01:16:13 GMT 2024","Mon May 06 01:16:23 GMT 2024","10340","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Mon May 06 01:15:39 GMT 2024","Mon May 06 01:15:39 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"skipped","Mon May 06 01:16:11 GMT 2024","Mon May 06 01:16:11 GMT 2024","0","tests","email_test","TestEmail","","","Verify email content",""
