"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Aug 12 01:25:15 GMT 2024","Mon Aug 12 01:25:15 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Mon Aug 12 01:24:23 GMT 2024","Mon Aug 12 01:24:33 GMT 2024","10340","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"broken","Mon Aug 12 01:23:18 GMT 2024","Mon Aug 12 01:23:28 GMT 2024","10319","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Mon Aug 12 01:23:23 GMT 2024","Mon Aug 12 01:23:33 GMT 2024","10442","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Mon Aug 12 01:24:16 GMT 2024","Mon Aug 12 01:24:16 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Mon Aug 12 01:23:38 GMT 2024","Mon Aug 12 01:23:48 GMT 2024","10346","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"skipped","Mon Aug 12 01:24:36 GMT 2024","Mon Aug 12 01:24:36 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"broken","Mon Aug 12 01:22:46 GMT 2024","Mon Aug 12 01:22:46 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"skipped","Mon Aug 12 01:25:31 GMT 2024","Mon Aug 12 01:25:31 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_a",""
"skipped","Mon Aug 12 01:24:36 GMT 2024","Mon Aug 12 01:24:36 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"skipped","Mon Aug 12 01:24:36 GMT 2024","Mon Aug 12 01:24:36 GMT 2024","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"broken","Mon Aug 12 01:23:33 GMT 2024","Mon Aug 12 01:23:43 GMT 2024","10350","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Mon Aug 12 01:25:31 GMT 2024","Mon Aug 12 01:25:31 GMT 2024","0","tests","db_test","TestDatabaseExample","","","Verify population amounts",""
"broken","Mon Aug 12 01:24:08 GMT 2024","Mon Aug 12 01:24:18 GMT 2024","10368","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"skipped","Mon Aug 12 01:23:06 GMT 2024","Mon Aug 12 01:23:06 GMT 2024","0","tests","email_test","TestEmail","","","Verify email count in user inbox",""
"skipped","Mon Aug 12 01:23:36 GMT 2024","Mon Aug 12 01:23:36 GMT 2024","0","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"skipped","Mon Aug 12 01:24:36 GMT 2024","Mon Aug 12 01:24:36 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"skipped","Mon Aug 12 01:23:06 GMT 2024","Mon Aug 12 01:23:06 GMT 2024","0","tests","email_test","TestEmail","","","Verify email content",""
"skipped","Mon Aug 12 01:23:06 GMT 2024","Mon Aug 12 01:23:06 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_b",""
"broken","Mon Aug 12 01:25:00 GMT 2024","Mon Aug 12 01:25:00 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Mon Aug 12 01:23:46 GMT 2024","Mon Aug 12 01:23:46 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Mon Aug 12 01:24:46 GMT 2024","Mon Aug 12 01:24:46 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Mon Aug 12 01:24:01 GMT 2024","Mon Aug 12 01:24:01 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Mon Aug 12 01:24:31 GMT 2024","Mon Aug 12 01:24:31 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Mon Aug 12 01:23:01 GMT 2024","Mon Aug 12 01:23:01 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"skipped","Mon Aug 12 01:23:06 GMT 2024","Mon Aug 12 01:23:06 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_c",""
"skipped","Mon Aug 12 01:25:31 GMT 2024","Mon Aug 12 01:25:31 GMT 2024","0","tests","dependency_class_test","TestDependencyExample","","","test_e","
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        "
"skipped","Mon Aug 12 01:23:06 GMT 2024","Mon Aug 12 01:23:06 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_d",""
