"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Dec 22 01:13:34 GMT 2023","Fri Dec 22 01:13:34 GMT 2023","0","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"skipped","Fri Dec 22 01:13:20 GMT 2023","Fri Dec 22 01:13:20 GMT 2023","0","tests","dependency_test","TestDependencyExample","","","test_d",""
"skipped","Fri Dec 22 01:14:28 GMT 2023","Fri Dec 22 01:14:28 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"broken","Fri Dec 22 01:10:43 GMT 2023","Fri Dec 22 01:10:43 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Fri Dec 22 01:13:22 GMT 2023","Fri Dec 22 01:13:33 GMT 2023","10230","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Fri Dec 22 01:11:34 GMT 2023","Fri Dec 22 01:11:45 GMT 2023","10253","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Fri Dec 22 01:13:20 GMT 2023","Fri Dec 22 01:13:20 GMT 2023","0","tests","dependency_class_test","TestDependencyExample","","","test_e","
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        "
"skipped","Fri Dec 22 01:13:20 GMT 2023","Fri Dec 22 01:13:20 GMT 2023","0","tests","dependency_test","TestDependencyExample","","","test_a",""
"broken","Fri Dec 22 01:13:07 GMT 2023","Fri Dec 22 01:13:07 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Fri Dec 22 01:14:16 GMT 2023","Fri Dec 22 01:14:26 GMT 2023","10264","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"skipped","Fri Dec 22 01:13:20 GMT 2023","Fri Dec 22 01:13:20 GMT 2023","0","tests","dependency_test","TestDependencyExample","","","test_c",""
"broken","Fri Dec 22 01:14:03 GMT 2023","Fri Dec 22 01:14:13 GMT 2023","10240","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"broken","Fri Dec 22 01:12:40 GMT 2023","Fri Dec 22 01:12:40 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"skipped","Fri Dec 22 01:14:28 GMT 2023","Fri Dec 22 01:14:28 GMT 2023","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"broken","Fri Dec 22 01:11:46 GMT 2023","Fri Dec 22 01:11:46 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Fri Dec 22 01:13:36 GMT 2023","Fri Dec 22 01:13:46 GMT 2023","10238","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Fri Dec 22 01:12:13 GMT 2023","Fri Dec 22 01:12:13 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Fri Dec 22 01:11:59 GMT 2023","Fri Dec 22 01:11:59 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Fri Dec 22 01:11:05 GMT 2023","Fri Dec 22 01:11:05 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Fri Dec 22 01:12:26 GMT 2023","Fri Dec 22 01:12:26 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"skipped","Fri Dec 22 01:14:28 GMT 2023","Fri Dec 22 01:14:28 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"broken","Fri Dec 22 01:11:21 GMT 2023","Fri Dec 22 01:11:31 GMT 2023","10262","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Fri Dec 22 01:13:20 GMT 2023","Fri Dec 22 01:13:20 GMT 2023","0","tests","email_test","TestEmail","","","Verify email content",""
"skipped","Fri Dec 22 01:13:20 GMT 2023","Fri Dec 22 01:13:20 GMT 2023","0","tests","dependency_test","TestDependencyExample","","","test_b",""
"skipped","Fri Dec 22 01:13:20 GMT 2023","Fri Dec 22 01:13:20 GMT 2023","0","tests","email_test","TestEmail","","","Verify email count in user inbox",""
"broken","Fri Dec 22 01:12:53 GMT 2023","Fri Dec 22 01:12:53 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"skipped","Fri Dec 22 01:14:28 GMT 2023","Fri Dec 22 01:14:28 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page",""
