"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Sat Nov 23 01:40:01 GMT 2024","skipped","Sat Nov 23 01:40:01 GMT 2024","Custom sub suite","Custom suite","",""
"invalid login","10211","Login with invalid credentials test","tests","Sat Nov 23 01:40:37 GMT 2024","broken","Sat Nov 23 01:40:47 GMT 2024","TestLogin","login_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sat Nov 23 01:41:22 GMT 2024","broken","Sat Nov 23 01:41:22 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page with ignored area","tests","Sat Nov 23 01:41:06 GMT 2024","skipped","Sat Nov 23 01:41:06 GMT 2024","TestVisual","visual_test","",""
"","0","Visual test of login page element","tests","Sat Nov 23 01:41:06 GMT 2024","skipped","Sat Nov 23 01:41:06 GMT 2024","TestVisual","visual_test","",""
"","0","test_d","tests","Sat Nov 23 01:39:29 GMT 2024","skipped","Sat Nov 23 01:39:29 GMT 2024","TestDependencyExample","dependency_test","",""
"Forgot password with a valid email address","10135","Forgot Password with valid email test","Custom parent suite","Sat Nov 23 01:39:48 GMT 2024","broken","Sat Nov 23 01:39:58 GMT 2024","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Sat Nov 23 01:41:06 GMT 2024","skipped","Sat Nov 23 01:41:06 GMT 2024","TestLogin","login_test","",""
"","0","Verify population amounts","tests","Sat Nov 23 01:42:40 GMT 2024","skipped","Sat Nov 23 01:42:40 GMT 2024","TestDatabaseExample","db_test","",""
"","0","test_c","tests","Sat Nov 23 01:39:29 GMT 2024","skipped","Sat Nov 23 01:39:29 GMT 2024","TestDependencyExample","dependency_test","",""
"","0","Visual test of login page","tests","Sat Nov 23 01:41:06 GMT 2024","skipped","Sat Nov 23 01:41:06 GMT 2024","TestVisual","visual_test","",""
"","0","test_b","tests","Sat Nov 23 01:39:29 GMT 2024","skipped","Sat Nov 23 01:39:29 GMT 2024","TestDependencyExample","dependency_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Sat Nov 23 01:41:53 GMT 2024","broken","Sat Nov 23 01:41:53 GMT 2024","TestWorkspaces","workspaces_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sat Nov 23 01:40:02 GMT 2024","broken","Sat Nov 23 01:40:02 GMT 2024","TestWorkspaces","workspaces_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sat Nov 23 01:42:24 GMT 2024","broken","Sat Nov 23 01:42:24 GMT 2024","TestWorkspaces","workspaces_test","",""
"
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        ","0","test_e","tests","Sat Nov 23 01:42:40 GMT 2024","skipped","Sat Nov 23 01:42:40 GMT 2024","TestDependencyExample","dependency_class_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sat Nov 23 01:41:07 GMT 2024","broken","Sat Nov 23 01:41:07 GMT 2024","TestWorkspaces","workspaces_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sat Nov 23 01:40:51 GMT 2024","broken","Sat Nov 23 01:40:51 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","test_a","tests","Sat Nov 23 01:42:40 GMT 2024","skipped","Sat Nov 23 01:42:40 GMT 2024","TestDependencyExample","dependency_test","",""
"","0","Verify email content","tests","Sat Nov 23 01:39:29 GMT 2024","skipped","Sat Nov 23 01:39:29 GMT 2024","TestEmail","email_test","",""
"Create new Workspace","0","Create new workspace test","tests","Sat Nov 23 01:39:32 GMT 2024","broken","Sat Nov 23 01:39:32 GMT 2024","TestWorkspaces","workspaces_test","",""
"invalid login","10287","Login with invalid credentials test","tests","Sat Nov 23 01:40:21 GMT 2024","broken","Sat Nov 23 01:40:32 GMT 2024","TestLogin","login_test","",""
"Log out from app","10239","Logout of system test","tests","Sat Nov 23 01:40:52 GMT 2024","broken","Sat Nov 23 01:41:02 GMT 2024","TestLogin","login_test","",""
"valid login","10165","Login with valid credentials test","tests","Sat Nov 23 01:40:36 GMT 2024","broken","Sat Nov 23 01:40:46 GMT 2024","TestLogin","login_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sat Nov 23 01:42:08 GMT 2024","broken","Sat Nov 23 01:42:08 GMT 2024","TestWorkspaces","workspaces_test","",""
"Exception catching","10309","Exception test","Custom parent suite","Sat Nov 23 01:40:04 GMT 2024","broken","Sat Nov 23 01:40:14 GMT 2024","Custom sub suite","Custom suite","",""
"Search for an existing project","0","Search for existing project test","tests","Sat Nov 23 01:41:38 GMT 2024","broken","Sat Nov 23 01:41:38 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","Verify email count in user inbox","tests","Sat Nov 23 01:39:29 GMT 2024","skipped","Sat Nov 23 01:39:29 GMT 2024","TestEmail","email_test","",""
