"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_a","tests","Tue Jun 10 01:57:41 GMT 2025","skipped","Tue Jun 10 01:57:41 GMT 2025","TestDependencyExample","dependency_test","",""
"Create new Workspace","0","Create new workspace test","tests","Tue Jun 10 01:56:26 GMT 2025","broken","Tue Jun 10 01:56:26 GMT 2025","TestWorkspaces","workspaces_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Tue Jun 10 01:56:51 GMT 2025","broken","Tue Jun 10 01:56:51 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","0","Login with invalid credentials test","tests","Tue Jun 10 01:56:44 GMT 2025","broken","Tue Jun 10 01:56:44 GMT 2025","TestLogin","login_test","",""
"","0","Visual test of login page with ignored area","tests","Tue Jun 10 01:56:58 GMT 2025","skipped","Tue Jun 10 01:56:58 GMT 2025","TestVisual","visual_test","",""
"","0","Verify email count in user inbox","tests","Tue Jun 10 01:56:22 GMT 2025","skipped","Tue Jun 10 01:56:22 GMT 2025","TestEmail","email_test","",""
"","0","Get OTP code from email","tests","Tue Jun 10 01:56:22 GMT 2025","skipped","Tue Jun 10 01:56:22 GMT 2025","TestEmail","email_test","",""
"valid login","0","Login with valid credentials test","tests","Tue Jun 10 01:56:48 GMT 2025","broken","Tue Jun 10 01:56:48 GMT 2025","TestLogin","login_test","",""
"Exception catching","10021","Exception test","Custom parent suite","Tue Jun 10 01:56:32 GMT 2025","broken","Tue Jun 10 01:56:42 GMT 2025","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Tue Jun 10 01:56:58 GMT 2025","skipped","Tue Jun 10 01:56:58 GMT 2025","TestLogin","login_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Tue Jun 10 01:57:05 GMT 2025","broken","Tue Jun 10 01:57:05 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page","tests","Tue Jun 10 01:56:58 GMT 2025","skipped","Tue Jun 10 01:56:58 GMT 2025","TestVisual","visual_test","",""
"Log out from app","0","Logout of system test","tests","Tue Jun 10 01:56:52 GMT 2025","broken","Tue Jun 10 01:56:52 GMT 2025","TestLogin","login_test","",""
"Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

This test case is designed for demonstration purposes only.
","0","test_e","tests","Tue Jun 10 01:57:41 GMT 2025","skipped","Tue Jun 10 01:57:41 GMT 2025","TestDependencyExample","dependency_class_test","",""
"Search for an existing project","0","Search for existing project test","tests","Tue Jun 10 01:57:23 GMT 2025","broken","Tue Jun 10 01:57:23 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","0","Login with invalid credentials test","tests","Tue Jun 10 01:56:47 GMT 2025","broken","Tue Jun 10 01:56:47 GMT 2025","TestLogin","login_test","",""
"","0","test_b","tests","Tue Jun 10 01:57:41 GMT 2025","skipped","Tue Jun 10 01:57:41 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Visual test of login page element","tests","Tue Jun 10 01:56:58 GMT 2025","skipped","Tue Jun 10 01:56:58 GMT 2025","TestVisual","visual_test","",""
"","0","test_d","tests","Tue Jun 10 01:56:22 GMT 2025","skipped","Tue Jun 10 01:56:22 GMT 2025","TestDependencyExample","dependency_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Tue Jun 10 01:57:19 GMT 2025","broken","Tue Jun 10 01:57:19 GMT 2025","TestWorkspaces","workspaces_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Tue Jun 10 01:57:28 GMT 2025","broken","Tue Jun 10 01:57:28 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_c","tests","Tue Jun 10 01:56:22 GMT 2025","skipped","Tue Jun 10 01:56:22 GMT 2025","TestDependencyExample","dependency_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Tue Jun 10 01:56:39 GMT 2025","broken","Tue Jun 10 01:56:39 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Verify population amounts","tests","Tue Jun 10 01:57:41 GMT 2025","skipped","Tue Jun 10 01:57:41 GMT 2025","TestDatabaseExample","db_test","",""
"Forgot password with a valid email address","0","Forgot Password with valid email test","Custom parent suite","Tue Jun 10 01:56:22 GMT 2025","broken","Tue Jun 10 01:56:22 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Tue Jun 10 01:56:30 GMT 2025","skipped","Tue Jun 10 01:56:30 GMT 2025","Custom sub suite","Custom suite","",""
"","0","Verify email content","tests","Tue Jun 10 01:56:22 GMT 2025","skipped","Tue Jun 10 01:56:22 GMT 2025","TestEmail","email_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Tue Jun 10 01:57:37 GMT 2025","broken","Tue Jun 10 01:57:37 GMT 2025","TestWorkspaces","workspaces_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Tue Jun 10 01:57:33 GMT 2025","broken","Tue Jun 10 01:57:33 GMT 2025","TestWorkspaces","workspaces_test","",""
