"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_a","tests","Mon Apr 14 01:52:32 GMT 2025","skipped","Mon Apr 14 01:52:32 GMT 2025","TestDependencyExample","dependency_test","",""
"valid login","10498","Login with valid credentials test","tests","Mon Apr 14 01:50:45 GMT 2025","broken","Mon Apr 14 01:50:55 GMT 2025","TestLogin","login_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Apr 14 01:50:51 GMT 2025","broken","Mon Apr 14 01:50:51 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_b","tests","Mon Apr 14 01:52:32 GMT 2025","skipped","Mon Apr 14 01:52:32 GMT 2025","TestDependencyExample","dependency_test","",""
"invalid login","10076","Login with invalid credentials test","tests","Mon Apr 14 01:50:24 GMT 2025","broken","Mon Apr 14 01:50:34 GMT 2025","TestLogin","login_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon Apr 14 01:51:48 GMT 2025","broken","Mon Apr 14 01:51:48 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Verify email content","tests","Mon Apr 14 01:49:49 GMT 2025","skipped","Mon Apr 14 01:49:49 GMT 2025","TestEmail","email_test","",""
"","0","Verify population amounts","tests","Mon Apr 14 01:52:32 GMT 2025","skipped","Mon Apr 14 01:52:32 GMT 2025","TestDatabaseExample","db_test","",""
"Forgot password with a valid email address","10418","Forgot Password with valid email test","Custom parent suite","Mon Apr 14 01:50:01 GMT 2025","broken","Mon Apr 14 01:50:12 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Apr 14 01:50:07 GMT 2025","broken","Mon Apr 14 01:50:07 GMT 2025","TestWorkspaces","workspaces_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Apr 14 01:52:17 GMT 2025","broken","Mon Apr 14 01:52:17 GMT 2025","TestWorkspaces","workspaces_test","",""
"Exception catching","10506","Exception test","Custom parent suite","Mon Apr 14 01:50:16 GMT 2025","broken","Mon Apr 14 01:50:26 GMT 2025","Custom sub suite","Custom suite","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Apr 14 01:51:20 GMT 2025","broken","Mon Apr 14 01:51:20 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Get OTP code from email","tests","Mon Apr 14 01:49:49 GMT 2025","skipped","Mon Apr 14 01:49:49 GMT 2025","TestEmail","email_test","",""
"Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

This test case is designed for demonstration purposes only.
","0","test_e","tests","Mon Apr 14 01:52:32 GMT 2025","skipped","Mon Apr 14 01:52:32 GMT 2025","TestDependencyExample","dependency_class_test","",""
"","0","Visual test of login page element","tests","Mon Apr 14 01:51:12 GMT 2025","skipped","Mon Apr 14 01:51:12 GMT 2025","TestVisual","visual_test","",""
"","0","test_d","tests","Mon Apr 14 01:49:49 GMT 2025","skipped","Mon Apr 14 01:49:49 GMT 2025","TestDependencyExample","dependency_test","",""
"invalid login","10037","Login with invalid credentials test","tests","Mon Apr 14 01:50:38 GMT 2025","broken","Mon Apr 14 01:50:48 GMT 2025","TestLogin","login_test","",""
"Skip Test example","0","Skipped test example","tests","Mon Apr 14 01:51:12 GMT 2025","skipped","Mon Apr 14 01:51:12 GMT 2025","TestLogin","login_test","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Apr 14 01:51:34 GMT 2025","broken","Mon Apr 14 01:51:34 GMT 2025","TestWorkspaces","workspaces_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Apr 14 01:51:06 GMT 2025","broken","Mon Apr 14 01:51:06 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page","tests","Mon Apr 14 01:51:12 GMT 2025","skipped","Mon Apr 14 01:51:12 GMT 2025","TestVisual","visual_test","",""
"","0","Visual test of login page with ignored area","tests","Mon Apr 14 01:51:12 GMT 2025","skipped","Mon Apr 14 01:51:12 GMT 2025","TestVisual","visual_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Mon Apr 14 01:50:14 GMT 2025","skipped","Mon Apr 14 01:50:14 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Apr 14 01:52:02 GMT 2025","broken","Mon Apr 14 01:52:02 GMT 2025","TestWorkspaces","workspaces_test","",""
"Log out from app","10490","Logout of system test","tests","Mon Apr 14 01:51:00 GMT 2025","broken","Mon Apr 14 01:51:10 GMT 2025","TestLogin","login_test","",""
"","0","Verify email count in user inbox","tests","Mon Apr 14 01:49:49 GMT 2025","skipped","Mon Apr 14 01:49:49 GMT 2025","TestEmail","email_test","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Apr 14 01:49:45 GMT 2025","broken","Mon Apr 14 01:49:45 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_c","tests","Mon Apr 14 01:49:49 GMT 2025","skipped","Mon Apr 14 01:49:49 GMT 2025","TestDependencyExample","dependency_test","",""
