"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"valid login","0","Login with valid credentials test","tests","Tue Oct 21 01:48:29 GMT 2025","broken","Tue Oct 21 01:48:29 GMT 2025","TestLogin","login_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Tue Oct 21 01:49:13 GMT 2025","broken","Tue Oct 21 01:49:13 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page with ignored area","tests","Tue Oct 21 01:48:41 GMT 2025","skipped","Tue Oct 21 01:48:41 GMT 2025","TestVisual","visual_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Tue Oct 21 01:48:54 GMT 2025","broken","Tue Oct 21 01:48:54 GMT 2025","TestWorkspaces","workspaces_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Tue Oct 21 01:48:07 GMT 2025","broken","Tue Oct 21 01:48:07 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_a","tests","Tue Oct 21 01:49:18 GMT 2025","skipped","Tue Oct 21 01:49:18 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","test_d","tests","Tue Oct 21 01:47:45 GMT 2025","skipped","Tue Oct 21 01:47:45 GMT 2025","TestDependencyExample","dependency_test","",""
"Search for an existing project","0","Search for existing project test","tests","Tue Oct 21 01:48:59 GMT 2025","broken","Tue Oct 21 01:48:59 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","0","Login with invalid credentials test","tests","Tue Oct 21 01:48:12 GMT 2025","broken","Tue Oct 21 01:48:12 GMT 2025","TestLogin","login_test","",""
"Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

This test case is designed for demonstration purposes only.
","0","test_e","tests","Tue Oct 21 01:49:18 GMT 2025","skipped","Tue Oct 21 01:49:18 GMT 2025","TestDependencyExample","dependency_class_test","",""
"Skip Test example","0","Skipped test example","tests","Tue Oct 21 01:48:41 GMT 2025","skipped","Tue Oct 21 01:48:41 GMT 2025","TestLogin","login_test","",""
"","0","Get OTP code from email","tests","Tue Oct 21 01:47:45 GMT 2025","skipped","Tue Oct 21 01:47:45 GMT 2025","TestEmail","email_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Tue Oct 21 01:48:24 GMT 2025","broken","Tue Oct 21 01:48:24 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Verify population amounts","tests","Tue Oct 21 01:49:18 GMT 2025","skipped","Tue Oct 21 01:49:18 GMT 2025","TestDatabaseExample","db_test","",""
"","0","test_b","tests","Tue Oct 21 01:49:18 GMT 2025","skipped","Tue Oct 21 01:49:18 GMT 2025","TestDependencyExample","dependency_test","",""
"Exception catching","10349","Exception test","Custom parent suite","Tue Oct 21 01:48:11 GMT 2025","broken","Tue Oct 21 01:48:21 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Tue Oct 21 01:48:08 GMT 2025","skipped","Tue Oct 21 01:48:08 GMT 2025","Custom sub suite","Custom suite","",""
"","0","Verify email count in user inbox","tests","Tue Oct 21 01:47:45 GMT 2025","skipped","Tue Oct 21 01:47:45 GMT 2025","TestEmail","email_test","",""
"Forgot password with a valid email address","0","Forgot Password with valid email test","Custom parent suite","Tue Oct 21 01:47:45 GMT 2025","broken","Tue Oct 21 01:47:45 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Tue Oct 21 01:49:08 GMT 2025","broken","Tue Oct 21 01:49:08 GMT 2025","TestWorkspaces","workspaces_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Tue Oct 21 01:48:38 GMT 2025","broken","Tue Oct 21 01:48:38 GMT 2025","TestWorkspaces","workspaces_test","",""
"Create new Workspace","0","Create new workspace test","tests","Tue Oct 21 01:47:48 GMT 2025","broken","Tue Oct 21 01:47:48 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page","tests","Tue Oct 21 01:48:41 GMT 2025","skipped","Tue Oct 21 01:48:41 GMT 2025","TestVisual","visual_test","",""
"","0","Visual test of login page element","tests","Tue Oct 21 01:48:41 GMT 2025","skipped","Tue Oct 21 01:48:41 GMT 2025","TestVisual","visual_test","",""
"Log out from app","0","Logout of system test","tests","Tue Oct 21 01:48:35 GMT 2025","broken","Tue Oct 21 01:48:35 GMT 2025","TestLogin","login_test","",""
"","0","test_c","tests","Tue Oct 21 01:47:45 GMT 2025","skipped","Tue Oct 21 01:47:45 GMT 2025","TestDependencyExample","dependency_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Tue Oct 21 01:49:03 GMT 2025","broken","Tue Oct 21 01:49:03 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","0","Login with invalid credentials test","tests","Tue Oct 21 01:48:19 GMT 2025","broken","Tue Oct 21 01:48:19 GMT 2025","TestLogin","login_test","",""
"","0","Verify email content","tests","Tue Oct 21 01:47:45 GMT 2025","skipped","Tue Oct 21 01:47:45 GMT 2025","TestEmail","email_test","",""
