"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Oct 27 01:11:39 GMT 2023","Fri Oct 27 01:11:39 GMT 2023","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"broken","Fri Oct 27 01:10:46 GMT 2023","Fri Oct 27 01:10:56 GMT 2023","10038","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Fri Oct 27 01:08:50 GMT 2023","Fri Oct 27 01:08:50 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Fri Oct 27 01:09:48 GMT 2023","Fri Oct 27 01:09:48 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Fri Oct 27 01:11:27 GMT 2023","Fri Oct 27 01:11:37 GMT 2023","10002","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"broken","Fri Oct 27 01:08:23 GMT 2023","Fri Oct 27 01:08:33 GMT 2023","10427","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Oct 27 01:08:35 GMT 2023","Fri Oct 27 01:08:35 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Fri Oct 27 01:10:32 GMT 2023","Fri Oct 27 01:10:43 GMT 2023","10465","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Fri Oct 27 01:09:05 GMT 2023","Fri Oct 27 01:09:05 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Fri Oct 27 01:07:52 GMT 2023","Fri Oct 27 01:07:52 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"skipped","Fri Oct 27 01:11:39 GMT 2023","Fri Oct 27 01:11:39 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"broken","Fri Oct 27 01:10:18 GMT 2023","Fri Oct 27 01:10:29 GMT 2023","10511","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Fri Oct 27 01:09:34 GMT 2023","Fri Oct 27 01:09:34 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Fri Oct 27 01:09:19 GMT 2023","Fri Oct 27 01:09:19 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"skipped","Fri Oct 27 01:11:39 GMT 2023","Fri Oct 27 01:11:39 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"broken","Fri Oct 27 01:10:01 GMT 2023","Fri Oct 27 01:10:01 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Fri Oct 27 01:11:14 GMT 2023","Fri Oct 27 01:11:24 GMT 2023","10410","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"broken","Fri Oct 27 01:08:08 GMT 2023","Fri Oct 27 01:08:19 GMT 2023","10488","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Oct 27 01:07:28 GMT 2023","Fri Oct 27 01:07:28 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"skipped","Fri Oct 27 01:11:39 GMT 2023","Fri Oct 27 01:11:39 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
