"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Sep 15 01:11:57 GMT 2023","Fri Sep 15 01:11:57 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Fri Sep 15 01:10:21 GMT 2023","Fri Sep 15 01:10:21 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Fri Sep 15 01:10:37 GMT 2023","Fri Sep 15 01:10:37 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Fri Sep 15 01:10:53 GMT 2023","Fri Sep 15 01:10:53 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Fri Sep 15 01:11:41 GMT 2023","Fri Sep 15 01:11:41 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Fri Sep 15 01:09:00 GMT 2023","Fri Sep 15 01:09:00 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"skipped","Fri Sep 15 01:13:01 GMT 2023","Fri Sep 15 01:13:01 GMT 2023","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Fri Sep 15 01:08:46 GMT 2023","Fri Sep 15 01:08:56 GMT 2023","10244","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Fri Sep 15 01:09:50 GMT 2023","Fri Sep 15 01:10:00 GMT 2023","10271","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Sep 15 01:11:09 GMT 2023","Fri Sep 15 01:11:09 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Fri Sep 15 01:12:48 GMT 2023","Fri Sep 15 01:12:58 GMT 2023","10313","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Fri Sep 15 01:09:31 GMT 2023","Fri Sep 15 01:09:31 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Fri Sep 15 01:09:18 GMT 2023","Fri Sep 15 01:09:29 GMT 2023","10262","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Fri Sep 15 01:12:32 GMT 2023","Fri Sep 15 01:12:42 GMT 2023","10313","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Fri Sep 15 01:10:07 GMT 2023","Fri Sep 15 01:10:17 GMT 2023","10255","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Sep 15 01:11:25 GMT 2023","Fri Sep 15 01:11:25 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Fri Sep 15 01:12:16 GMT 2023","Fri Sep 15 01:12:26 GMT 2023","10273","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
