"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Mar 04 01:11:29 GMT 2024","Mon Mar 04 01:11:29 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_c",""
"skipped","Mon Mar 04 01:11:29 GMT 2024","Mon Mar 04 01:11:29 GMT 2024","0","tests","db_test","TestDatabaseExample","","","Verify population amounts",""
"broken","Mon Mar 04 01:10:41 GMT 2024","Mon Mar 04 01:10:41 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Mon Mar 04 01:12:34 GMT 2024","Mon Mar 04 01:12:45 GMT 2024","10286","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"skipped","Mon Mar 04 01:12:49 GMT 2024","Mon Mar 04 01:12:49 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"broken","Mon Mar 04 01:11:47 GMT 2024","Mon Mar 04 01:11:57 GMT 2024","10229","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"skipped","Mon Mar 04 01:12:49 GMT 2024","Mon Mar 04 01:12:49 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"broken","Mon Mar 04 01:10:57 GMT 2024","Mon Mar 04 01:10:57 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"skipped","Mon Mar 04 01:11:29 GMT 2024","Mon Mar 04 01:11:29 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_d",""
"skipped","Mon Mar 04 01:11:29 GMT 2024","Mon Mar 04 01:11:29 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_b",""
"broken","Mon Mar 04 01:11:13 GMT 2024","Mon Mar 04 01:11:13 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"skipped","Mon Mar 04 01:12:49 GMT 2024","Mon Mar 04 01:12:49 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"skipped","Mon Mar 04 01:12:49 GMT 2024","Mon Mar 04 01:12:49 GMT 2024","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"broken","Mon Mar 04 01:09:46 GMT 2024","Mon Mar 04 01:09:46 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"skipped","Mon Mar 04 01:11:29 GMT 2024","Mon Mar 04 01:11:29 GMT 2024","0","tests","email_test","TestEmail","","","Verify email content",""
"broken","Mon Mar 04 01:10:09 GMT 2024","Mon Mar 04 01:10:09 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Mon Mar 04 01:12:19 GMT 2024","Mon Mar 04 01:12:29 GMT 2024","10231","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"broken","Mon Mar 04 01:09:30 GMT 2024","Mon Mar 04 01:09:30 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"skipped","Mon Mar 04 01:11:45 GMT 2024","Mon Mar 04 01:11:45 GMT 2024","0","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"skipped","Mon Mar 04 01:11:29 GMT 2024","Mon Mar 04 01:11:29 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_a",""
"broken","Mon Mar 04 01:09:15 GMT 2024","Mon Mar 04 01:09:25 GMT 2024","10220","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Mon Mar 04 01:11:31 GMT 2024","Mon Mar 04 01:11:41 GMT 2024","10219","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Mon Mar 04 01:08:59 GMT 2024","Mon Mar 04 01:09:09 GMT 2024","10218","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Mon Mar 04 01:11:29 GMT 2024","Mon Mar 04 01:11:29 GMT 2024","0","tests","email_test","TestEmail","","","Verify email count in user inbox",""
"broken","Mon Mar 04 01:10:25 GMT 2024","Mon Mar 04 01:10:25 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Mon Mar 04 01:08:42 GMT 2024","Mon Mar 04 01:08:42 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Mon Mar 04 01:08:15 GMT 2024","Mon Mar 04 01:08:15 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"skipped","Mon Mar 04 01:11:29 GMT 2024","Mon Mar 04 01:11:29 GMT 2024","0","tests","dependency_class_test","TestDependencyExample","","","test_e","
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        "
