"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Dec 18 01:16:00 GMT 2023","Mon Dec 18 01:16:00 GMT 2023","0","tests","email_test","TestEmail","","","Verify email content",""
"skipped","Mon Dec 18 01:17:06 GMT 2023","Mon Dec 18 01:17:06 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"broken","Mon Dec 18 01:15:20 GMT 2023","Mon Dec 18 01:15:20 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"skipped","Mon Dec 18 01:16:00 GMT 2023","Mon Dec 18 01:16:00 GMT 2023","0","tests","dependency_test","TestDependencyExample","","","test_a",""
"broken","Mon Dec 18 01:16:55 GMT 2023","Mon Dec 18 01:17:05 GMT 2023","10236","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"skipped","Mon Dec 18 01:16:13 GMT 2023","Mon Dec 18 01:16:13 GMT 2023","0","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Mon Dec 18 01:15:34 GMT 2023","Mon Dec 18 01:15:34 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Mon Dec 18 01:15:47 GMT 2023","Mon Dec 18 01:15:47 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"skipped","Mon Dec 18 01:16:00 GMT 2023","Mon Dec 18 01:16:00 GMT 2023","0","tests","dependency_test","TestDependencyExample","","","test_c",""
"broken","Mon Dec 18 01:16:42 GMT 2023","Mon Dec 18 01:16:52 GMT 2023","10204","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"broken","Mon Dec 18 01:14:41 GMT 2023","Mon Dec 18 01:14:41 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Mon Dec 18 01:14:16 GMT 2023","Mon Dec 18 01:14:27 GMT 2023","10264","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Mon Dec 18 01:16:00 GMT 2023","Mon Dec 18 01:16:00 GMT 2023","0","tests","dependency_class_test","TestDependencyExample","","","test_e","
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        "
"broken","Mon Dec 18 01:14:28 GMT 2023","Mon Dec 18 01:14:28 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"skipped","Mon Dec 18 01:16:00 GMT 2023","Mon Dec 18 01:16:00 GMT 2023","0","tests","dependency_test","TestDependencyExample","","","test_b",""
"skipped","Mon Dec 18 01:16:00 GMT 2023","Mon Dec 18 01:16:00 GMT 2023","0","tests","email_test","TestEmail","","","Verify email count in user inbox",""
"skipped","Mon Dec 18 01:17:06 GMT 2023","Mon Dec 18 01:17:06 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"skipped","Mon Dec 18 01:17:06 GMT 2023","Mon Dec 18 01:17:06 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"broken","Mon Dec 18 01:13:24 GMT 2023","Mon Dec 18 01:13:24 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Mon Dec 18 01:16:15 GMT 2023","Mon Dec 18 01:16:25 GMT 2023","10209","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Mon Dec 18 01:14:54 GMT 2023","Mon Dec 18 01:14:54 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"skipped","Mon Dec 18 01:17:06 GMT 2023","Mon Dec 18 01:17:06 GMT 2023","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"broken","Mon Dec 18 01:16:02 GMT 2023","Mon Dec 18 01:16:12 GMT 2023","10248","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Mon Dec 18 01:13:48 GMT 2023","Mon Dec 18 01:13:48 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Mon Dec 18 01:14:03 GMT 2023","Mon Dec 18 01:14:13 GMT 2023","10214","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Mon Dec 18 01:16:00 GMT 2023","Mon Dec 18 01:16:00 GMT 2023","0","tests","dependency_test","TestDependencyExample","","","test_d",""
"broken","Mon Dec 18 01:15:07 GMT 2023","Mon Dec 18 01:15:07 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
