"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_c","tests","Wed Nov 20 01:41:22 GMT 2024","skipped","Wed Nov 20 01:41:22 GMT 2024","TestDependencyExample","dependency_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed Nov 20 01:42:27 GMT 2024","broken","Wed Nov 20 01:42:27 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","Verify email content","tests","Wed Nov 20 01:41:22 GMT 2024","skipped","Wed Nov 20 01:41:22 GMT 2024","TestEmail","email_test","",""
"","0","Verify email count in user inbox","tests","Wed Nov 20 01:41:22 GMT 2024","skipped","Wed Nov 20 01:41:22 GMT 2024","TestEmail","email_test","",""
"","0","Visual test of login page with ignored area","tests","Wed Nov 20 01:42:43 GMT 2024","skipped","Wed Nov 20 01:42:43 GMT 2024","TestVisual","visual_test","",""
"Skip Test example","0","Skipped test example","tests","Wed Nov 20 01:42:43 GMT 2024","skipped","Wed Nov 20 01:42:43 GMT 2024","TestLogin","login_test","",""
"invalid login","10013","Login with invalid credentials test","tests","Wed Nov 20 01:41:57 GMT 2024","broken","Wed Nov 20 01:42:07 GMT 2024","TestLogin","login_test","",""
"","0","test_a","tests","Wed Nov 20 01:44:14 GMT 2024","skipped","Wed Nov 20 01:44:14 GMT 2024","TestDependencyExample","dependency_test","",""
"Exception catching","10428","Exception test","Custom parent suite","Wed Nov 20 01:41:42 GMT 2024","broken","Wed Nov 20 01:41:53 GMT 2024","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed Nov 20 01:43:28 GMT 2024","broken","Wed Nov 20 01:43:28 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","test_b","tests","Wed Nov 20 01:41:22 GMT 2024","skipped","Wed Nov 20 01:41:22 GMT 2024","TestDependencyExample","dependency_test","",""
"valid login","10468","Login with valid credentials test","tests","Wed Nov 20 01:42:14 GMT 2024","broken","Wed Nov 20 01:42:24 GMT 2024","TestLogin","login_test","",""
"Create new Workspace","0","Create new workspace test","tests","Wed Nov 20 01:41:23 GMT 2024","broken","Wed Nov 20 01:41:23 GMT 2024","TestWorkspaces","workspaces_test","",""
"Log out from app","10010","Logout of system test","tests","Wed Nov 20 01:42:30 GMT 2024","broken","Wed Nov 20 01:42:40 GMT 2024","TestLogin","login_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Wed Nov 20 01:41:40 GMT 2024","skipped","Wed Nov 20 01:41:40 GMT 2024","Custom sub suite","Custom suite","",""
"","0","Visual test of login page element","tests","Wed Nov 20 01:42:43 GMT 2024","skipped","Wed Nov 20 01:42:43 GMT 2024","TestVisual","visual_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed Nov 20 01:43:59 GMT 2024","broken","Wed Nov 20 01:43:59 GMT 2024","TestWorkspaces","workspaces_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed Nov 20 01:42:42 GMT 2024","broken","Wed Nov 20 01:42:42 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","Verify population amounts","tests","Wed Nov 20 01:44:14 GMT 2024","skipped","Wed Nov 20 01:44:14 GMT 2024","TestDatabaseExample","db_test","",""
"Search for an existing project","0","Search for existing project test","tests","Wed Nov 20 01:43:12 GMT 2024","broken","Wed Nov 20 01:43:12 GMT 2024","TestWorkspaces","workspaces_test","",""
"Forgot password with a valid email address","10398","Forgot Password with valid email test","Custom parent suite","Wed Nov 20 01:41:26 GMT 2024","broken","Wed Nov 20 01:41:36 GMT 2024","Custom sub suite","Custom suite","",""
"","0","test_d","tests","Wed Nov 20 01:41:22 GMT 2024","skipped","Wed Nov 20 01:41:22 GMT 2024","TestDependencyExample","dependency_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed Nov 20 01:41:40 GMT 2024","broken","Wed Nov 20 01:41:40 GMT 2024","TestWorkspaces","workspaces_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed Nov 20 01:42:57 GMT 2024","broken","Wed Nov 20 01:42:57 GMT 2024","TestWorkspaces","workspaces_test","",""
"invalid login","10527","Login with invalid credentials test","tests","Wed Nov 20 01:42:14 GMT 2024","broken","Wed Nov 20 01:42:24 GMT 2024","TestLogin","login_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed Nov 20 01:43:44 GMT 2024","broken","Wed Nov 20 01:43:44 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","Visual test of login page","tests","Wed Nov 20 01:42:43 GMT 2024","skipped","Wed Nov 20 01:42:43 GMT 2024","TestVisual","visual_test","",""
"
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        ","0","test_e","tests","Wed Nov 20 01:44:14 GMT 2024","skipped","Wed Nov 20 01:44:14 GMT 2024","TestDependencyExample","dependency_class_test","",""
