"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Apr 18 01:10:18 GMT 2024","Thu Apr 18 01:10:18 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Thu Apr 18 01:14:42 GMT 2024","Thu Apr 18 01:14:52 GMT 2024","10258","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"broken","Thu Apr 18 01:13:18 GMT 2024","Thu Apr 18 01:13:18 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Thu Apr 18 01:11:25 GMT 2024","Thu Apr 18 01:11:36 GMT 2024","10255","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Thu Apr 18 01:13:34 GMT 2024","Thu Apr 18 01:13:34 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_d",""
"broken","Thu Apr 18 01:12:12 GMT 2024","Thu Apr 18 01:12:12 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Thu Apr 18 01:10:51 GMT 2024","Thu Apr 18 01:10:51 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Thu Apr 18 01:12:45 GMT 2024","Thu Apr 18 01:12:45 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Thu Apr 18 01:11:40 GMT 2024","Thu Apr 18 01:11:40 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"skipped","Thu Apr 18 01:13:34 GMT 2024","Thu Apr 18 01:13:34 GMT 2024","0","tests","email_test","TestEmail","","","Verify email content",""
"skipped","Thu Apr 18 01:13:34 GMT 2024","Thu Apr 18 01:13:34 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_c",""
"skipped","Thu Apr 18 01:13:34 GMT 2024","Thu Apr 18 01:13:34 GMT 2024","0","tests","dependency_class_test","TestDependencyExample","","","test_e","
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        "
"skipped","Thu Apr 18 01:13:34 GMT 2024","Thu Apr 18 01:13:34 GMT 2024","0","tests","db_test","TestDatabaseExample","","","Verify population amounts",""
"skipped","Thu Apr 18 01:14:57 GMT 2024","Thu Apr 18 01:14:57 GMT 2024","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"broken","Thu Apr 18 01:14:26 GMT 2024","Thu Apr 18 01:14:36 GMT 2024","10260","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"skipped","Thu Apr 18 01:13:50 GMT 2024","Thu Apr 18 01:13:50 GMT 2024","0","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Thu Apr 18 01:13:36 GMT 2024","Thu Apr 18 01:13:46 GMT 2024","10261","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Thu Apr 18 01:11:09 GMT 2024","Thu Apr 18 01:11:19 GMT 2024","10253","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Apr 18 01:13:01 GMT 2024","Thu Apr 18 01:13:01 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Thu Apr 18 01:12:29 GMT 2024","Thu Apr 18 01:12:29 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"skipped","Thu Apr 18 01:14:57 GMT 2024","Thu Apr 18 01:14:57 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"broken","Thu Apr 18 01:13:52 GMT 2024","Thu Apr 18 01:14:03 GMT 2024","10274","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Thu Apr 18 01:11:56 GMT 2024","Thu Apr 18 01:11:56 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"skipped","Thu Apr 18 01:13:34 GMT 2024","Thu Apr 18 01:13:34 GMT 2024","0","tests","email_test","TestEmail","","","Verify email count in user inbox",""
"skipped","Thu Apr 18 01:13:34 GMT 2024","Thu Apr 18 01:13:34 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_a",""
"skipped","Thu Apr 18 01:14:57 GMT 2024","Thu Apr 18 01:14:57 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"skipped","Thu Apr 18 01:14:57 GMT 2024","Thu Apr 18 01:14:57 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"skipped","Thu Apr 18 01:13:34 GMT 2024","Thu Apr 18 01:13:34 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_b",""
