"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Log out from app","0","Logout of system test","tests","Sun Nov 02 01:56:34 GMT 2025","broken","Sun Nov 02 01:56:34 GMT 2025","TestLogin","login_test","",""
"","0","test_a","tests","Sun Nov 02 01:57:09 GMT 2025","skipped","Sun Nov 02 01:57:09 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Visual test of login page with ignored area","tests","Sun Nov 02 01:56:40 GMT 2025","skipped","Sun Nov 02 01:56:40 GMT 2025","TestVisual","visual_test","",""
"Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

This test case is designed for demonstration purposes only.
","0","test_e","tests","Sun Nov 02 01:57:09 GMT 2025","skipped","Sun Nov 02 01:57:09 GMT 2025","TestDependencyExample","dependency_class_test","",""
"","0","Visual test of login page element","tests","Sun Nov 02 01:56:40 GMT 2025","skipped","Sun Nov 02 01:56:40 GMT 2025","TestVisual","visual_test","",""
"","0","test_c","tests","Sun Nov 02 01:55:44 GMT 2025","skipped","Sun Nov 02 01:55:44 GMT 2025","TestDependencyExample","dependency_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sun Nov 02 01:56:25 GMT 2025","broken","Sun Nov 02 01:56:25 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_d","tests","Sun Nov 02 01:55:44 GMT 2025","skipped","Sun Nov 02 01:55:44 GMT 2025","TestDependencyExample","dependency_test","",""
"Create new Workspace","0","Create new workspace test","tests","Sun Nov 02 01:55:40 GMT 2025","broken","Sun Nov 02 01:55:40 GMT 2025","TestWorkspaces","workspaces_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sun Nov 02 01:56:41 GMT 2025","broken","Sun Nov 02 01:56:41 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","0","Login with invalid credentials test","tests","Sun Nov 02 01:55:58 GMT 2025","broken","Sun Nov 02 01:55:58 GMT 2025","TestLogin","login_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sun Nov 02 01:55:53 GMT 2025","broken","Sun Nov 02 01:55:53 GMT 2025","TestWorkspaces","workspaces_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Sun Nov 02 01:56:09 GMT 2025","skipped","Sun Nov 02 01:56:09 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","0","Login with invalid credentials test","tests","Sun Nov 02 01:56:05 GMT 2025","broken","Sun Nov 02 01:56:05 GMT 2025","TestLogin","login_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sun Nov 02 01:56:10 GMT 2025","broken","Sun Nov 02 01:56:10 GMT 2025","TestWorkspaces","workspaces_test","",""
"Skip Test example","0","Skipped test example","tests","Sun Nov 02 01:56:40 GMT 2025","skipped","Sun Nov 02 01:56:40 GMT 2025","TestLogin","login_test","",""
"","0","test_b","tests","Sun Nov 02 01:57:09 GMT 2025","skipped","Sun Nov 02 01:57:09 GMT 2025","TestDependencyExample","dependency_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sun Nov 02 01:57:03 GMT 2025","broken","Sun Nov 02 01:57:03 GMT 2025","TestWorkspaces","workspaces_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sun Nov 02 01:56:57 GMT 2025","broken","Sun Nov 02 01:56:57 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Verify email count in user inbox","tests","Sun Nov 02 01:55:44 GMT 2025","skipped","Sun Nov 02 01:55:44 GMT 2025","TestEmail","email_test","",""
"Search for an existing project","0","Search for existing project test","tests","Sun Nov 02 01:56:46 GMT 2025","broken","Sun Nov 02 01:56:46 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Get OTP code from email","tests","Sun Nov 02 01:55:44 GMT 2025","skipped","Sun Nov 02 01:55:44 GMT 2025","TestEmail","email_test","",""
"Forgot password with a valid email address","0","Forgot Password with valid email test","Custom parent suite","Sun Nov 02 01:55:44 GMT 2025","broken","Sun Nov 02 01:55:44 GMT 2025","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Sun Nov 02 01:56:51 GMT 2025","broken","Sun Nov 02 01:56:51 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","Verify email content","tests","Sun Nov 02 01:55:44 GMT 2025","skipped","Sun Nov 02 01:55:44 GMT 2025","TestEmail","email_test","",""
"","0","Visual test of login page","tests","Sun Nov 02 01:56:40 GMT 2025","skipped","Sun Nov 02 01:56:40 GMT 2025","TestVisual","visual_test","",""
"valid login","0","Login with valid credentials test","tests","Sun Nov 02 01:56:30 GMT 2025","broken","Sun Nov 02 01:56:30 GMT 2025","TestLogin","login_test","",""
"Exception catching","10026","Exception test","Custom parent suite","Sun Nov 02 01:56:11 GMT 2025","broken","Sun Nov 02 01:56:21 GMT 2025","Custom sub suite","Custom suite","",""
"","0","Verify population amounts","tests","Sun Nov 02 01:57:09 GMT 2025","skipped","Sun Nov 02 01:57:09 GMT 2025","TestDatabaseExample","db_test","",""
