"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Nov 02 01:13:23 GMT 2023","Thu Nov 02 01:13:23 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"broken","Thu Nov 02 01:12:16 GMT 2023","Thu Nov 02 01:12:27 GMT 2023","10467","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Thu Nov 02 01:13:12 GMT 2023","Thu Nov 02 01:13:22 GMT 2023","10021","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"broken","Thu Nov 02 01:11:18 GMT 2023","Thu Nov 02 01:11:18 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Thu Nov 02 01:11:31 GMT 2023","Thu Nov 02 01:11:31 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"skipped","Thu Nov 02 01:13:23 GMT 2023","Thu Nov 02 01:13:23 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"broken","Thu Nov 02 01:12:58 GMT 2023","Thu Nov 02 01:13:09 GMT 2023","10507","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"broken","Thu Nov 02 01:09:41 GMT 2023","Thu Nov 02 01:09:52 GMT 2023","10413","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Nov 02 01:10:07 GMT 2023","Thu Nov 02 01:10:07 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Thu Nov 02 01:09:55 GMT 2023","Thu Nov 02 01:10:06 GMT 2023","10514","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Nov 02 01:10:36 GMT 2023","Thu Nov 02 01:10:36 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Thu Nov 02 01:09:24 GMT 2023","Thu Nov 02 01:09:24 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Thu Nov 02 01:11:04 GMT 2023","Thu Nov 02 01:11:04 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Thu Nov 02 01:10:50 GMT 2023","Thu Nov 02 01:10:50 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"skipped","Thu Nov 02 01:13:23 GMT 2023","Thu Nov 02 01:13:23 GMT 2023","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"broken","Thu Nov 02 01:12:02 GMT 2023","Thu Nov 02 01:12:12 GMT 2023","10480","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Thu Nov 02 01:12:31 GMT 2023","Thu Nov 02 01:12:41 GMT 2023","10476","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"skipped","Thu Nov 02 01:13:23 GMT 2023","Thu Nov 02 01:13:23 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"broken","Thu Nov 02 01:08:50 GMT 2023","Thu Nov 02 01:08:50 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Thu Nov 02 01:11:46 GMT 2023","Thu Nov 02 01:11:46 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
