"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Oct 22 01:17:40 GMT 2023","Sun Oct 22 01:17:50 GMT 2023","10316","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"broken","Sun Oct 22 01:16:14 GMT 2023","Sun Oct 22 01:16:14 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Sun Oct 22 01:15:25 GMT 2023","Sun Oct 22 01:15:25 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"skipped","Sun Oct 22 01:18:08 GMT 2023","Sun Oct 22 01:18:08 GMT 2023","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"skipped","Sun Oct 22 01:18:08 GMT 2023","Sun Oct 22 01:18:08 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"broken","Sun Oct 22 01:15:09 GMT 2023","Sun Oct 22 01:15:09 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Sun Oct 22 01:17:07 GMT 2023","Sun Oct 22 01:17:18 GMT 2023","10312","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Sun Oct 22 01:13:18 GMT 2023","Sun Oct 22 01:13:18 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Sun Oct 22 01:15:57 GMT 2023","Sun Oct 22 01:15:57 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Sun Oct 22 01:14:25 GMT 2023","Sun Oct 22 01:14:36 GMT 2023","10331","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun Oct 22 01:14:36 GMT 2023","Sun Oct 22 01:14:36 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"skipped","Sun Oct 22 01:18:08 GMT 2023","Sun Oct 22 01:18:08 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"broken","Sun Oct 22 01:15:41 GMT 2023","Sun Oct 22 01:15:41 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Sun Oct 22 01:14:52 GMT 2023","Sun Oct 22 01:14:52 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Sun Oct 22 01:14:09 GMT 2023","Sun Oct 22 01:14:19 GMT 2023","10339","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun Oct 22 01:13:48 GMT 2023","Sun Oct 22 01:13:48 GMT 2023","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Sun Oct 22 01:16:51 GMT 2023","Sun Oct 22 01:17:02 GMT 2023","10336","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"skipped","Sun Oct 22 01:18:08 GMT 2023","Sun Oct 22 01:18:08 GMT 2023","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"broken","Sun Oct 22 01:16:35 GMT 2023","Sun Oct 22 01:16:46 GMT 2023","10333","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Sun Oct 22 01:17:57 GMT 2023","Sun Oct 22 01:18:07 GMT 2023","10344","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
