"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify email count in user inbox","tests","Sun Apr 06 10:01:14 GMT 2025","skipped","Sun Apr 06 10:01:14 GMT 2025","TestEmail","email_test","",""
"invalid login","10140","Login with invalid credentials test","tests","Sun Apr 06 10:01:47 GMT 2025","broken","Sun Apr 06 10:01:57 GMT 2025","TestLogin","login_test","",""
"Create new Workspace","0","Create new workspace test","tests","Sun Apr 06 10:01:13 GMT 2025","broken","Sun Apr 06 10:01:13 GMT 2025","TestWorkspaces","workspaces_test","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sun Apr 06 10:02:14 GMT 2025","broken","Sun Apr 06 10:02:14 GMT 2025","TestWorkspaces","workspaces_test","",""
"","0","test_d","tests","Sun Apr 06 10:01:14 GMT 2025","skipped","Sun Apr 06 10:01:14 GMT 2025","TestDependencyExample","dependency_test","",""
"Exception catching","10011","Exception test","Custom parent suite","Sun Apr 06 10:01:37 GMT 2025","broken","Sun Apr 06 10:01:47 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot password with a valid email address","10435","Forgot Password with valid email test","Custom parent suite","Sun Apr 06 10:01:23 GMT 2025","broken","Sun Apr 06 10:01:33 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sun Apr 06 10:01:31 GMT 2025","broken","Sun Apr 06 10:01:31 GMT 2025","TestWorkspaces","workspaces_test","",""
"invalid login","10012","Login with invalid credentials test","tests","Sun Apr 06 10:02:01 GMT 2025","broken","Sun Apr 06 10:02:11 GMT 2025","TestLogin","login_test","",""
"valid login","10588","Login with valid credentials test","tests","Sun Apr 06 10:02:06 GMT 2025","broken","Sun Apr 06 10:02:16 GMT 2025","TestLogin","login_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Sun Apr 06 10:01:35 GMT 2025","skipped","Sun Apr 06 10:01:35 GMT 2025","Custom sub suite","Custom suite","",""
"","0","Verify email content","tests","Sun Apr 06 10:01:14 GMT 2025","skipped","Sun Apr 06 10:01:14 GMT 2025","TestEmail","email_test","",""
"","0","test_c","tests","Sun Apr 06 10:01:14 GMT 2025","skipped","Sun Apr 06 10:01:14 GMT 2025","TestDependencyExample","dependency_test","",""
"","0","Get OTP code from email","tests","Sun Apr 06 10:01:14 GMT 2025","skipped","Sun Apr 06 10:01:14 GMT 2025","TestEmail","email_test","",""
