"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_a","tests","Sat Dec 14 01:45:47 GMT 2024","skipped","Sat Dec 14 01:45:47 GMT 2024","TestDependencyExample","dependency_test","",""
"Search for an existing project","0","Search for existing project test","tests","Sat Dec 14 01:44:42 GMT 2024","broken","Sat Dec 14 01:44:42 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","Verify population amounts","tests","Sat Dec 14 01:45:47 GMT 2024","skipped","Sat Dec 14 01:45:47 GMT 2024","TestDatabaseExample","db_test","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sat Dec 14 01:44:10 GMT 2024","broken","Sat Dec 14 01:44:10 GMT 2024","TestWorkspaces","workspaces_test","",""
"Exception catching","10227","Exception test","Custom parent suite","Sat Dec 14 01:42:45 GMT 2024","broken","Sat Dec 14 01:42:55 GMT 2024","Custom sub suite","Custom suite","",""
"valid login","10214","Login with valid credentials test","tests","Sat Dec 14 01:43:17 GMT 2024","broken","Sat Dec 14 01:43:27 GMT 2024","TestLogin","login_test","",""
"","0","Visual test of login page element","tests","Sat Dec 14 01:43:47 GMT 2024","skipped","Sat Dec 14 01:43:47 GMT 2024","TestVisual","visual_test","",""
"","0","Verify email content","tests","Sat Dec 14 01:42:27 GMT 2024","skipped","Sat Dec 14 01:42:27 GMT 2024","TestEmail","email_test","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sat Dec 14 01:45:14 GMT 2024","broken","Sat Dec 14 01:45:14 GMT 2024","TestWorkspaces","workspaces_test","",""
"Log out from app","10521","Logout of system test","tests","Sat Dec 14 01:43:32 GMT 2024","broken","Sat Dec 14 01:43:43 GMT 2024","TestLogin","login_test","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sat Dec 14 01:45:31 GMT 2024","broken","Sat Dec 14 01:45:31 GMT 2024","TestWorkspaces","workspaces_test","",""
"
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        ","0","test_e","tests","Sat Dec 14 01:45:47 GMT 2024","skipped","Sat Dec 14 01:45:47 GMT 2024","TestDependencyExample","dependency_class_test","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sat Dec 14 01:44:27 GMT 2024","broken","Sat Dec 14 01:44:27 GMT 2024","TestWorkspaces","workspaces_test","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sat Dec 14 01:43:07 GMT 2024","broken","Sat Dec 14 01:43:07 GMT 2024","TestWorkspaces","workspaces_test","",""
"Skip Test example","0","Skipped test example","tests","Sat Dec 14 01:43:47 GMT 2024","skipped","Sat Dec 14 01:43:47 GMT 2024","TestLogin","login_test","",""
"invalid login","10201","Login with invalid credentials test","tests","Sat Dec 14 01:43:41 GMT 2024","broken","Sat Dec 14 01:43:51 GMT 2024","TestLogin","login_test","",""
"Forgot password with a valid email address","10056","Forgot Password with valid email test","Custom parent suite","Sat Dec 14 01:42:30 GMT 2024","broken","Sat Dec 14 01:42:40 GMT 2024","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Sat Dec 14 01:42:34 GMT 2024","broken","Sat Dec 14 01:42:34 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","test_c","tests","Sat Dec 14 01:42:27 GMT 2024","skipped","Sat Dec 14 01:42:27 GMT 2024","TestDependencyExample","dependency_test","",""
"invalid login","10180","Login with invalid credentials test","tests","Sat Dec 14 01:43:25 GMT 2024","broken","Sat Dec 14 01:43:35 GMT 2024","TestLogin","login_test","",""
"","0","Visual test of login page","tests","Sat Dec 14 01:43:47 GMT 2024","skipped","Sat Dec 14 01:43:47 GMT 2024","TestVisual","visual_test","",""
"","0","Visual test of login page with ignored area","tests","Sat Dec 14 01:43:47 GMT 2024","skipped","Sat Dec 14 01:43:47 GMT 2024","TestVisual","visual_test","",""
"Search for a non existing project","0","Search for non existing project","tests","Sat Dec 14 01:44:58 GMT 2024","broken","Sat Dec 14 01:44:58 GMT 2024","TestWorkspaces","workspaces_test","",""
"","0","test_d","tests","Sat Dec 14 01:42:27 GMT 2024","skipped","Sat Dec 14 01:42:27 GMT 2024","TestDependencyExample","dependency_test","",""
"","0","Verify email count in user inbox","tests","Sat Dec 14 01:42:27 GMT 2024","skipped","Sat Dec 14 01:42:27 GMT 2024","TestEmail","email_test","",""
"","0","test_b","tests","Sat Dec 14 01:42:27 GMT 2024","skipped","Sat Dec 14 01:42:27 GMT 2024","TestDependencyExample","dependency_test","",""
"Forgot Password with invalid email address","0","Forgot Password with invalid email test","Custom parent suite","Sat Dec 14 01:42:43 GMT 2024","skipped","Sat Dec 14 01:42:43 GMT 2024","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sat Dec 14 01:43:54 GMT 2024","broken","Sat Dec 14 01:43:54 GMT 2024","TestWorkspaces","workspaces_test","",""
