"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Sep 22 01:41:57 GMT 2024","Sun Sep 22 01:41:57 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Sun Sep 22 01:42:29 GMT 2024","Sun Sep 22 01:42:39 GMT 2024","10331","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun Sep 22 01:44:14 GMT 2024","Sun Sep 22 01:44:14 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"skipped","Sun Sep 22 01:42:47 GMT 2024","Sun Sep 22 01:42:47 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page",""
"broken","Sun Sep 22 01:42:58 GMT 2024","Sun Sep 22 01:42:58 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Sun Sep 22 01:43:29 GMT 2024","Sun Sep 22 01:43:29 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"skipped","Sun Sep 22 01:44:29 GMT 2024","Sun Sep 22 01:44:29 GMT 2024","0","tests","db_test","TestDatabaseExample","","","Verify population amounts",""
"broken","Sun Sep 22 01:42:34 GMT 2024","Sun Sep 22 01:42:44 GMT 2024","10325","tests","login_test","TestLogin","","","Logout of system test","Log out from app"
"broken","Sun Sep 22 01:41:28 GMT 2024","Sun Sep 22 01:41:28 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Sun Sep 22 01:41:47 GMT 2024","Sun Sep 22 01:41:58 GMT 2024","10340","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"skipped","Sun Sep 22 01:41:29 GMT 2024","Sun Sep 22 01:41:29 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_b",""
"skipped","Sun Sep 22 01:41:45 GMT 2024","Sun Sep 22 01:41:45 GMT 2024","0","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Sun Sep 22 01:43:44 GMT 2024","Sun Sep 22 01:43:44 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"skipped","Sun Sep 22 01:41:29 GMT 2024","Sun Sep 22 01:41:29 GMT 2024","0","tests","email_test","TestEmail","","","Verify email content",""
"skipped","Sun Sep 22 01:42:47 GMT 2024","Sun Sep 22 01:42:47 GMT 2024","0","tests","login_test","TestLogin","","","Skipped test example","Skip Test example"
"skipped","Sun Sep 22 01:41:29 GMT 2024","Sun Sep 22 01:41:29 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_c",""
"skipped","Sun Sep 22 01:41:29 GMT 2024","Sun Sep 22 01:41:29 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_d",""
"broken","Sun Sep 22 01:43:14 GMT 2024","Sun Sep 22 01:43:14 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"skipped","Sun Sep 22 01:44:29 GMT 2024","Sun Sep 22 01:44:29 GMT 2024","0","tests","dependency_class_test","TestDependencyExample","","","test_e","
        Placeholder test function with the dependency name ""e"" and depends on ""TestDependencyExample::b"".

        This test case is designed for demonstration purposes only.
        "
"skipped","Sun Sep 22 01:42:47 GMT 2024","Sun Sep 22 01:42:47 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page with ignored area",""
"broken","Sun Sep 22 01:41:32 GMT 2024","Sun Sep 22 01:41:42 GMT 2024","10265","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"skipped","Sun Sep 22 01:41:29 GMT 2024","Sun Sep 22 01:41:29 GMT 2024","0","tests","email_test","TestEmail","","","Verify email count in user inbox",""
"broken","Sun Sep 22 01:42:43 GMT 2024","Sun Sep 22 01:42:43 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"skipped","Sun Sep 22 01:42:47 GMT 2024","Sun Sep 22 01:42:47 GMT 2024","0","tests","visual_test","TestVisual","","","Visual test of login page element",""
"broken","Sun Sep 22 01:42:14 GMT 2024","Sun Sep 22 01:42:24 GMT 2024","10336","tests","login_test","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun Sep 22 01:42:19 GMT 2024","Sun Sep 22 01:42:29 GMT 2024","10337","tests","login_test","TestLogin","","","Login with valid credentials test","valid login"
"broken","Sun Sep 22 01:43:59 GMT 2024","Sun Sep 22 01:43:59 GMT 2024","0","tests","workspaces_test","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"skipped","Sun Sep 22 01:44:29 GMT 2024","Sun Sep 22 01:44:29 GMT 2024","0","tests","dependency_test","TestDependencyExample","","","test_a",""
