"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Aug 31 01:10:27 GMT 2023","Thu Aug 31 01:10:27 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Thu Aug 31 01:08:34 GMT 2023","Thu Aug 31 01:08:34 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Thu Aug 31 01:09:10 GMT 2023","Thu Aug 31 01:09:21 GMT 2023","10278","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Aug 31 01:10:11 GMT 2023","Thu Aug 31 01:10:11 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"skipped","Thu Aug 31 01:12:04 GMT 2023","Thu Aug 31 01:12:04 GMT 2023","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Thu Aug 31 01:09:39 GMT 2023","Thu Aug 31 01:09:39 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Thu Aug 31 01:08:02 GMT 2023","Thu Aug 31 01:08:02 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Thu Aug 31 01:11:51 GMT 2023","Thu Aug 31 01:12:01 GMT 2023","10303","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Thu Aug 31 01:09:24 GMT 2023","Thu Aug 31 01:09:24 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Thu Aug 31 01:11:00 GMT 2023","Thu Aug 31 01:11:00 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Thu Aug 31 01:09:55 GMT 2023","Thu Aug 31 01:09:55 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Thu Aug 31 01:11:19 GMT 2023","Thu Aug 31 01:11:29 GMT 2023","10326","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Thu Aug 31 01:07:48 GMT 2023","Thu Aug 31 01:07:59 GMT 2023","10271","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Thu Aug 31 01:08:21 GMT 2023","Thu Aug 31 01:08:32 GMT 2023","10310","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Thu Aug 31 01:10:43 GMT 2023","Thu Aug 31 01:10:43 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Thu Aug 31 01:08:54 GMT 2023","Thu Aug 31 01:09:04 GMT 2023","10276","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Aug 31 01:11:35 GMT 2023","Thu Aug 31 01:11:45 GMT 2023","10374","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
